smiles,NOCount,NumRadicalElectrons,MinPartialCharge,MaxAbsPartialCharge,NHOHCount,ExactMolWt,NumSaturatedCarbocycles,NumAliphaticHeterocycles,FpDensityMorgan1,NumAromaticHeterocycles,NumValenceElectrons,NumRotatableBonds,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHDonors,FpDensityMorgan3,NumAromaticRings,HeavyAtomMolWt,NumSaturatedRings,MolWt,NumHAcceptors,NumHeteroatoms,NumSaturatedHeterocycles,NumAliphaticRings,MaxPartialCharge,RingCount,FpDensityMorgan2,FractionCSP3,HeavyAtomCount,inchi_key
CCOC(=O)c1sc(NC(=O)CSc2n[nH]c(n2)c3ccncc3)c(C#N)c1C,9,0,-0.4617942,0.4617942,2,428.0725403,0,0,1.3793104,3,148,7,0,0,2,2.8275862,3,412.3710022,0,428.4989929,9,11,0,0,0.3481878,3,2.1379311,0.2222222,29,SSOPJEYHIRYURX-UHFFFAOYSA-N
Cc1ccc(CN2C(SCC2=O)c3cccnc3)cc1,3,0,-0.3214473,0.3214473,0,284.0983276,0,1,1.3000000,1,102,3,1,0,0,2.8000000,2,268.2560120,1,284.3840027,3,4,1,1,0.2336300,3,2.0999999,0.2500000,20,PRRNFGBWIWPXRX-UHFFFAOYSA-N
COc1ccc(cc1)n2c(COc3cccc4ccccc34)nnc2SCC#N,6,0,-0.4967659,0.4967659,0,402.1150513,0,0,1.0000000,1,144,7,3,0,0,2.5862069,4,384.3349915,0,402.4790039,7,7,0,0,0.1964459,4,1.7931035,0.1363636,29,LOGCDTPZMHGKMP-UHFFFAOYSA-N
OC(=O)c1cccnc1SCC(=O)c2ccc3ccccc3c2,4,0,-0.4775682,0.4775682,1,323.0616150,0,0,1.0000000,1,114,5,2,0,1,2.5652175,3,310.2690125,0,323.3729858,4,5,0,0,0.3379485,3,1.7826087,0.0555556,23,IVLZFCSESPBVRZ-UHFFFAOYSA-N
FC(F)(F)c1ccc(Sc2n[nH]c(n2)C(F)(F)F)nc1,4,0,-0.2544841,0.4505883,1,314.0060730,0,0,1.0000000,2,108,2,0,0,1,2.1500001,2,310.1820068,0,314.2139893,4,11,0,0,0.4505883,2,1.7000000,0.2222222,20,KBAJBABISRBPCN-UHFFFAOYSA-N
O=C1N2CCCC2=Nc3scc(c4ccccc4)c13,3,0,-0.2960407,0.2960407,0,268.0670471,0,1,1.2105263,2,94,1,1,0,0,2.8947368,3,256.2449951,0,268.3410034,4,4,0,1,0.2624007,4,2.0526316,0.2000000,19,RWGVSPYCNFLJRK-UHFFFAOYSA-N
C[C@H](C(=O)NCc1ccccc1)C(=O)c2ccccc2,3,0,-0.3513993,0.3513993,1,267.1259155,0,0,0.9500000,0,102,5,2,0,1,2.0999999,2,250.1920013,0,267.3280029,2,3,0,0,0.2304411,2,1.5000000,0.1764706,20,GGIGDISRZFQVLL-ZDUSSCGKSA-N
CCNc1nc(SCC(=O)N)nc2sc3CN(C)CCc3c12,6,0,-0.3696651,0.3696651,3,337.1030884,0,1,1.5000000,2,118,5,0,0,2,3.0454545,2,318.3219910,0,337.4739990,7,8,0,1,0.2273991,3,2.3181818,0.5000000,22,VTRFYCAOKBNLIC-UHFFFAOYSA-N
Cc1onc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)COc3ccc(C)cc3Br)cc2)c1,9,0,-0.4825832,0.4825832,3,537.9980469,0,0,1.1562500,1,168,7,2,0,3,2.5000000,3,520.2810059,0,539.4329834,7,12,0,0,0.2635535,3,1.8750000,0.1500000,32,GINZKTFRQJQSFJ-UHFFFAOYSA-N
CCOC(=O)c1sc(NC(=O)CS(=O)(=O)c2ccc(C)cc2)nc1C,7,0,-0.4617525,0.4617525,1,382.0657043,0,0,1.2000000,1,134,6,1,0,1,2.4400001,2,364.3190002,0,382.4630127,7,9,0,0,0.3498074,2,1.8400000,0.3125000,25,YINDMXZUHRRHRV-UHFFFAOYSA-N
CC1SC(=NC1=O)NC(=O)c2occc2,5,0,-0.4591902,0.4591902,1,224.0255585,0,1,1.6666666,1,78,1,0,0,1,3.0000000,1,216.1770020,0,224.2409973,4,6,0,1,0.2924065,2,2.4666667,0.2222222,15,FDLRGFCBXMSKBP-UHFFFAOYSA-N
CC(C)N1N=C(C(=O)Nc2ccc3nc(C)sc3c2)c4ccccc4C1=O,6,0,-0.3205262,0.3205262,1,378.1150513,0,0,1.1481482,2,136,3,2,0,1,2.6296296,4,360.3129883,0,378.4570007,6,7,0,0,0.2762537,4,1.8888888,0.2000000,27,MBIQBYWBAYEXEO-UHFFFAOYSA-N
CCO[C@H]1OC(=C[C@H]([C@@H]1CCCO)c2ccccc2)C(=O)N3CCN(Cc4ccc5OCOc5c4)CC3,8,0,-0.4591425,0.4591425,1,508.2573242,0,3,1.0540540,0,198,9,2,0,1,2.5945945,2,472.3269958,1,508.6149902,7,8,1,3,0.2883281,5,1.8378378,0.4827586,37,QHFBEQUZSANKSJ-MOMDTQCHSA-N
COc1ccc(cc1)N2CC(CC2=O)C(=O)NC3CCCCC3,5,0,-0.4967659,0.4967659,1,316.1786804,1,1,1.1739130,0,124,4,1,1,1,2.5217392,1,292.2090149,2,316.4010010,3,5,1,2,0.2273730,3,1.8695652,0.5555556,23,QZIUYCNGANKWHR-UHFFFAOYSA-N
Cl.Brc1ccc(CN2C3=NCCCN3c4ccccc24)cc1,3,0,-0.3101315,0.3101315,0,377.0294495,0,2,1.0000000,0,114,2,2,0,0,2.5000000,2,361.5650024,0,378.7009888,3,5,0,2,0.2056897,4,1.7272727,0.2352941,22,VMCFJIBXGSVUAX-UHFFFAOYSA-N
COc1ccc(cc1OC)c2oc(C)c(CN3CCC(CC3)c4ccccc4)n2,5,0,-0.4928695,0.4928695,0,392.2099915,0,1,1.0000000,1,152,6,2,0,0,2.4137931,3,364.2749939,1,392.4989929,5,5,1,1,0.2261847,4,1.7241379,0.3750000,29,FEMGCABIWSZTCY-UHFFFAOYSA-N
CC(Oc1cc2OC(=O)C3=C(CCCC3)c2cc1Cl)C(=O)NCCN4CCOCC4,7,0,-0.4791968,0.4791968,1,434.1608582,0,1,1.2333333,1,162,6,1,1,1,2.7333333,2,407.7040100,1,434.9200134,6,8,1,2,0.3392265,4,1.9666667,0.5454546,30,SFFTUTKBEUQLFN-UHFFFAOYSA-N
Cl.CN(C)CCCOC(=O)CCc1ccccc1,3,0,-0.4656146,0.4656146,0,271.1339111,0,0,1.2222222,0,102,7,1,0,0,2.5000000,1,249.6119995,0,271.7879944,3,4,0,0,0.3056165,1,1.8888888,0.5000000,18,DHRRKOCTNZAWBL-UHFFFAOYSA-N
COc1ccc(cc1)C(=O)NCCC(=O)N2CCC3(CC2)NCCc4[nH]cnc34,8,0,-0.4967678,0.4967678,3,397.2113953,0,2,1.2413793,1,154,5,1,0,3,2.7241380,2,370.2630005,1,397.4790039,5,8,1,2,0.2507962,4,2.0000000,0.4761905,29,AEEGDDJJWBKLDF-UHFFFAOYSA-N
[O-][N+](=O)c1ccc(OCCOc2ccccc2C=O)cc1,6,0,-0.4900376,0.4900376,0,287.0793762,0,0,1.0000000,0,108,7,2,0,0,2.3333333,2,274.1669922,0,287.2709961,5,6,0,0,0.2691952,2,1.6666666,0.1333333,21,LTDCPGJYBBEHIM-UHFFFAOYSA-N
FC(F)(F)C1=Nc2ccccc2N(CC(=O)N3CCC4(CC3)OCCO4)C1=O,7,0,-0.3473906,0.4384077,0,397.1249390,0,2,1.1428572,1,150,2,1,0,0,2.4285715,2,379.2090149,2,397.3529968,6,10,2,2,0.4384077,4,1.7857143,0.5000000,28,OMJMGUCMGPLKJO-UHFFFAOYSA-N
Oc1c2nc3ccccc3c2nc(SCCN4CCCC4)n1CC=C,5,0,-0.4928021,0.4928021,1,354.1514282,0,3,1.1600000,0,130,6,1,0,1,2.7600000,1,332.3030090,1,354.4790039,6,6,1,3,0.2218036,4,1.9600000,0.3684210,25,VPYSVRLMZYLDML-UHFFFAOYSA-N
S=C(NCc1cccnc1)NCc2cccnc2,4,0,-0.3585933,0.3585933,2,258.0939026,0,0,0.9444444,2,92,4,0,0,2,1.8333334,2,244.2380066,0,258.3500061,3,5,0,0,0.1663325,2,1.4444444,0.1538462,18,KWZKQWNJGMWSDK-UHFFFAOYSA-N
CCCCc1nnc(NC(=O)C2CN(C(=O)C2)c3ccc(C)cc3)s1,6,0,-0.3115968,0.3115968,1,358.1463318,0,1,1.3200001,1,132,6,1,0,1,2.8000000,2,336.2909851,1,358.4670105,5,7,1,1,0.2311416,3,2.0799999,0.4444444,25,NYFGYZUBBRKTRX-UHFFFAOYSA-N
Clc1cc(ccc1OCC(=O)N2CCOCC2)S(=O)(=O)N3CCCCC3,7,0,-0.4822094,0.4822094,0,402.1016235,0,2,1.1153846,0,144,5,1,0,0,2.4615386,1,379.7160034,2,402.8999939,5,9,2,2,0.2601651,3,1.8076923,0.5882353,26,MCHQOFXRSAXBRT-UHFFFAOYSA-N
Oc1cc(CSc2ccccn2)nc(O)n1,5,0,-0.4931068,0.4931068,2,235.0415497,0,0,1.1875000,2,82,3,0,0,2,2.7500000,2,226.1959991,0,235.2680054,6,6,0,0,0.3169553,2,2.0625000,0.1000000,16,CPUPDLKSBBVRCC-UHFFFAOYSA-N
COc1ccc(CN2CCC(CO)(Cc3cccc(c3)C(F)(F)F)CC2)cc1Cn4cccn4,5,0,-0.4964046,0.4964046,1,473.2290039,0,1,1.0294118,1,182,8,2,0,1,2.4705882,3,443.2990112,1,473.5390015,5,8,1,1,0.4159195,4,1.8235294,0.4230769,34,DILDPTJMZQWOPK-UHFFFAOYSA-N
COc1cc(ccc1OC2CCN(CC2)C(=O)C)C(=O)NCCCOC(C)C,7,0,-0.4928432,0.4928432,1,392.2311096,0,1,1.2142857,0,156,9,1,0,1,2.5357144,1,360.2399902,1,392.4960022,5,7,1,1,0.2509227,2,1.9285715,0.6190476,28,KCMJTVPYPHBVOT-UHFFFAOYSA-N
CC(=O)Nc1ccc(cc1)S(=O)(=O)NCc2cn3c(C)csc3n2,7,0,-0.3263377,0.3263377,2,364.0663757,0,0,1.2916666,2,126,5,1,0,2,2.6250000,3,348.3240051,0,364.4519958,6,9,0,0,0.2404227,3,2.0000000,0.2000000,24,PODIWNPITGSWDU-UHFFFAOYSA-N
CCOc1ccc(cc1)N(C(C(=O)NC2CCCCC2)c3ccncc3)C(=O)c4cnsn4,8,0,-0.4938874,0.4938874,1,465.1834717,1,0,1.1212121,2,172,8,1,1,1,2.4848485,3,438.3630066,1,465.5790100,7,9,0,1,0.2801706,4,1.8484849,0.3750000,33,INJLUQBOLRTOMB-UHFFFAOYSA-N
COc1ccc(cc1OC)c2nn(cc2\C=C(/CC(=O)O)\c3nc4ccccc4s3)c5ccccc5,7,0,-0.4928696,0.4928696,1,497.1409302,0,0,1.0000000,2,180,8,3,0,1,2.4722223,5,474.3919983,0,497.5759888,7,8,0,0,0.3074298,5,1.7500000,0.1071429,36,JLOSNFHQVDBULL-XMHGGMMESA-N
CCn1c(C)c(C2=CCN(CC2)S(=O)(=O)c3ccc(C)cc3)c4ccccc14,4,0,-0.3445343,0.3445343,0,394.1715088,0,1,1.0000000,1,146,4,2,0,0,2.3571429,3,368.3320007,0,394.5400085,3,5,0,1,0.2428627,4,1.7142857,0.3043478,28,JUXSRXVPINDANM-UHFFFAOYSA-N
CCN(CC)S(=O)(=O)c1ccc2oc(Nc3ccc(OC)cc3)nc2c1,7,0,-0.4967659,0.4967659,1,375.1252747,0,0,1.1153846,1,138,7,2,0,1,2.4230769,3,354.2820129,0,375.4500122,6,8,0,0,0.2997653,3,1.8076923,0.2777778,26,DNHWJRGMILYRDW-UHFFFAOYSA-N
Cc1csc(Nc2ccccc2)n1,2,0,-0.3315518,0.3315518,1,190.0564728,0,0,1.2307693,1,66,2,1,0,1,2.6153846,2,180.1909943,0,190.2709961,3,3,0,0,0.1868404,2,2.0000000,0.1000000,13,NTVCLKICUVTCND-UHFFFAOYSA-N
[O-][n+]1cccc(c1)C(=O)OCC(=O)N2CC(=O)Nc3ccccc23,8,0,-0.6186732,0.6186732,1,327.0855103,0,1,1.2500000,1,122,3,1,0,1,2.8333333,2,314.1919861,0,327.2959900,5,8,0,1,0.3443015,3,2.0416667,0.1250000,24,LCXGCXBKDZZSBL-UHFFFAOYSA-N
COc1cc(OC)cc(c1)c2cc3nc(C)c(CCC(=O)NCc4occc4)c(C)n3n2,8,0,-0.4966007,0.4966007,1,434.1954041,0,0,1.1250000,3,166,8,1,0,1,2.5312500,4,408.2879944,0,434.4960022,7,8,0,0,0.2202060,4,1.8750000,0.2916667,32,BEMTWUCUQDFRTC-UHFFFAOYSA-N
CCC(C)N(C(C(=O)NCc1ccc(F)cc1)c2occc2)C(=O)c3csnn3,7,0,-0.4665789,0.4665789,1,416.1318359,0,0,1.2758621,2,152,8,1,0,1,2.6206896,3,395.3099976,0,416.4779968,6,9,0,0,0.2760924,3,2.0344827,0.3000000,29,XMTPQFVIDNVFEX-UHFFFAOYSA-N
COc1ccc(cc1)c2noc(CCC(=O)NCc3occc3)n2,7,0,-0.4967678,0.4967678,1,327.1219177,0,0,1.2500000,2,124,7,1,0,1,2.7916667,3,310.2040100,0,327.3399963,6,7,0,0,0.2269789,3,2.0833333,0.2352941,24,OLHBAWYWTDEGNY-UHFFFAOYSA-N
CC(=O)OC1COC(C(OC(=O)C)C1OC(=O)C)n2ccc3ccccc23,8,0,-0.4559528,0.4559528,0,375.1318054,0,1,0.9259259,1,144,4,1,0,0,2.2222223,2,354.2090149,1,375.3770142,8,8,1,1,0.3027081,3,1.5555556,0.4210526,27,WUXBRHMRVLRHAA-UHFFFAOYSA-N
Cc1c(cccc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)S(=O)(=O)NCC3CCCO3,9,0,-0.3768559,0.3768559,2,419.1151123,0,1,1.2413793,0,154,7,2,0,2,2.5862069,2,398.2909851,1,419.4590149,6,10,1,1,0.2725966,3,1.9655173,0.3157895,29,RHTBBNPYWSVLLI-UHFFFAOYSA-N
CC(Sc1nnc(C)n1Cc2ccccc2)C(=O)Nc3ccc(Cl)cn3,6,0,-0.3097310,0.3097310,1,387.0920715,0,0,1.2307693,2,134,6,1,0,1,2.6923077,3,369.7520142,0,387.8959961,6,8,0,0,0.2383446,3,2.0000000,0.2222222,26,UZEZAXHBIDRIDU-UHFFFAOYSA-N
Cc1ccc(cc1)C(OCC(O)CN2CCCCC2CO)c3ccccc3,4,0,-0.3947479,0.3947479,2,369.2304077,0,1,1.0370370,0,146,8,2,0,2,2.4444444,2,338.2569885,1,369.5050049,4,4,1,1,0.1076647,3,1.7407408,0.4782609,27,JIYCCBNQEPXSNK-UHFFFAOYSA-N
Clc1ccc(cc1)C(=O)CSc2nnc3ccccn23,4,0,-0.2932364,0.2932364,0,303.0233154,0,0,1.1500000,2,100,4,1,0,0,2.7500000,3,293.6940002,0,303.7739868,5,6,0,0,0.1955428,3,1.9500000,0.0714286,20,MGEVNJVFEUWDKZ-UHFFFAOYSA-N
COc1ccc(cc1CSc2ccccn2)[N+](=O)[O-],5,0,-0.4964366,0.4964366,0,276.0568542,0,0,1.3684211,1,98,5,1,0,0,2.8421052,2,264.2210083,0,276.3169861,5,6,0,0,0.2695037,2,2.2105262,0.1538462,19,KKMOGLYJJJOFAJ-UHFFFAOYSA-N
CCc1noc(C)c1C(=O)N2CCCC(C2)C(=O)c3cc(F)ccc3OC,6,0,-0.4959974,0.4959974,0,374.1641846,0,1,1.4074074,1,144,5,1,0,0,2.8888888,2,351.2279968,1,374.4119873,5,7,1,1,0.2588989,3,2.1851852,0.4500000,27,UAOXMBXHKRTTPI-UHFFFAOYSA-N
Cn1c(SCC(=O)NCc2occc2)nnc1C3CCCC3,6,0,-0.4674765,0.4674765,1,320.1307068,1,0,1.4545455,2,118,6,0,1,1,3.0000000,2,300.2579956,1,320.4179993,6,7,0,1,0.2303537,3,2.2727273,0.5333334,22,GLOSFJWDDGVPIY-UHFFFAOYSA-N
CN(C)S(=O)(=O)c1cccc(CNCC2COc3ccccc3O2)c1.OC(=O)C(=O)O,10,0,-0.4857830,0.4857830,3,452.1253357,0,1,1.0645162,0,168,6,2,0,3,2.3225806,2,428.2929993,0,452.4849854,7,11,0,1,0.4143587,3,1.7096775,0.3000000,31,AURYYSARAPVTBT-UHFFFAOYSA-N
CS(=O)(=O)NCCNc1ncc(cc1Cl)C(F)(F)F,5,0,-0.3675234,0.4174442,2,317.0212708,0,0,1.3684211,1,108,5,0,0,2,2.4736843,1,306.6319885,0,317.7200012,4,10,0,0,0.4174442,1,2.0000000,0.4444444,19,SAMQBRCYETZYQM-UHFFFAOYSA-N
CCCNS(=O)(=O)c1ccc(CCC(=O)N2CCCC2)cc1,5,0,-0.3426932,0.3426932,1,324.1507568,0,1,1.1818181,0,122,7,1,0,1,2.4090910,1,300.2539978,1,324.4460144,3,6,1,1,0.2400597,2,1.8181819,0.5625000,22,OBTSHSJEJWQCHM-UHFFFAOYSA-N
CC(C)C(OC(=O)c1cc2oc(C)cc2n1C)C(=O)NCC3CCCO3,7,0,-0.4596665,0.4596665,1,362.1841736,0,1,1.3846154,2,142,6,0,0,1,2.7692308,2,336.2179871,1,362.4259949,6,7,1,1,0.3553942,3,2.1538463,0.5789474,26,MIFOMLKDBYKSDC-UHFFFAOYSA-N
COc1cc(cc(OC)c1OC)C(O)P(=O)(OC2CCCCC2)c3ccc(cc3)N(C)C,7,0,-0.4927026,0.4927026,1,463.2123718,1,0,0.9375000,0,176,9,2,1,1,1.9687500,2,429.2390137,1,463.5109863,7,8,0,1,0.2639335,3,1.5000000,0.5000000,32,QEMLGICHKQXJJL-UHFFFAOYSA-N
Clc1ccc2c(Cl)c(sc2c1)C(=O)Nc3cccc(c3)c4oc5cccnc5n4,5,0,-0.4343286,0.4343286,1,438.9949036,0,0,1.0689656,3,142,3,2,0,1,2.8275862,5,429.2229919,0,440.3110046,5,8,0,0,0.2668097,5,1.9655173,0.0000000,29,CYELZBNAKRZZAW-UHFFFAOYSA-N
Clc1ncccc1NC(=O)CCc2ccccc2,3,0,-0.3234622,0.3234622,1,260.0716553,0,0,1.1666666,1,92,4,1,0,1,2.6666667,2,247.6199951,0,260.7239990,2,4,0,0,0.2242866,2,1.9444444,0.1428571,18,SOQUGEVGUWQIGW-UHFFFAOYSA-N
O=C(CCCc1ccccc1)NCCCN2CCOCC2,4,0,-0.3787927,0.3787927,1,290.1994324,0,1,1.1428572,0,116,8,1,0,1,2.6666667,1,264.1990051,1,290.4070129,3,4,1,1,0.2195067,2,1.9047619,0.5882353,21,VKONPXAMDLECPK-UHFFFAOYSA-N
COCCN(C(C(=O)NC1CCCC1)c2ccc(C)cc2)C(=O)CCC(=O)Nc3cc(C)on3,9,0,-0.3828504,0.3828504,2,470.2529297,1,0,1.1470588,1,184,11,1,1,2,2.4705882,2,436.2980042,1,470.5700073,6,9,0,1,0.2471665,3,1.8529412,0.5200000,34,RKXNBHSMIOITCP-UHFFFAOYSA-N
Oc1ccccc1Nc2cc(N3CCOCC3)c4nonc4c2[N+](=O)[O-],10,0,-0.5057755,0.5057755,2,357.1073303,0,1,1.1538461,1,134,4,2,0,2,2.6153846,3,342.2059937,1,357.3259888,9,10,1,1,0.3236194,4,1.8846154,0.2500000,26,NDPMCDKMIPITBX-UHFFFAOYSA-N
Clc1ccc2[nH]c(cc2c1)C(=O)N3CCc4ccccc4C3,3,0,-0.3505216,0.3505216,1,310.0872803,0,1,1.0909091,1,110,1,2,0,1,2.7727273,3,295.6640015,0,310.7839966,1,4,0,1,0.2701120,4,1.9090909,0.1666667,22,UJNRTIQEQOJPAZ-UHFFFAOYSA-N
COc1ccc(NC(=O)CSc2ccc(NC(=O)C)cc2)cc1S(=O)(=O)N3CCCCC3,8,0,-0.4953352,0.4953352,2,477.1392212,0,1,1.0000000,0,172,8,2,0,2,2.2812500,2,450.3919983,1,477.6080017,6,10,1,1,0.2463315,3,1.6562500,0.3636364,32,XZKZCTJBSMXBJI-UHFFFAOYSA-N
CC1=CSC2=NC(=O)\C(=C\c3cccc(OC(=O)c4occc4)c3)\C(=N)N12,7,0,-0.4573215,0.4573215,1,379.0626831,0,2,1.3333334,1,134,3,1,0,1,2.9629629,2,366.2929993,0,379.3970032,6,8,0,2,0.3791032,4,2.1851852,0.0526316,27,OVHWRHWRXIXNSQ-UWRFPUSRSA-N
Clc1cc(ccc1N2CCC(CC2)C(=O)NCC=C)S(=O)(=O)N3CCOCC3,7,0,-0.3787107,0.3787107,1,427.1332397,0,2,1.2500000,0,154,6,1,0,1,2.5357144,1,401.7460022,2,427.9540100,5,9,2,2,0.2427815,3,1.9285715,0.5263158,28,GJPOXALQPDVBQC-UHFFFAOYSA-N
COC(=O)c1cc(ccc1Sc2ccccc2N)S(=O)(=O)N3CCOCC3,7,0,-0.4653876,0.4653876,2,408.0813599,0,1,1.1481482,0,144,5,2,0,1,2.5185184,2,388.3410034,1,408.5010071,7,9,1,1,0.3385490,3,1.8518518,0.2777778,27,RICLDIBLXWXQQD-UHFFFAOYSA-N
Cl.CN1CCC(CC1)OC(=O)Cc2ccc(Cl)cc2,3,0,-0.4620157,0.4620157,0,303.0792847,0,1,1.3157895,0,106,3,1,0,0,2.4736843,1,285.0650024,1,304.2170105,3,5,1,1,0.3100304,2,1.8947369,0.5000000,19,HTVLCWTYCCFGFD-UHFFFAOYSA-N
Clc1cc(CS(=O)(=O)c2ccccc2)nc(n1)c3ccncc3,5,0,-0.2646880,0.2646880,0,345.0338745,0,0,0.9565217,2,116,4,1,0,0,2.3478260,3,333.7149963,0,345.8110046,5,7,0,0,0.1835672,3,1.6521739,0.0625000,23,PNWOBMHSFUMWGC-UHFFFAOYSA-N
COCCN(CCOC)C(=O)c1cc2C(=O)N3C=CC=CC3=Nc2s1,7,0,-0.3828508,0.3828508,0,361.1096191,0,0,1.2400000,3,132,7,0,0,0,2.6400001,3,342.2709961,0,361.4230042,7,8,0,0,0.2661365,3,1.9600000,0.3529412,25,YPVCTFJIJDYNFC-UHFFFAOYSA-N
Cc1ccc2OC(=O)C=C(\C=C\c3ccccc3)c2c1,2,0,-0.4226903,0.4226903,0,262.0993652,0,0,0.9500000,1,98,2,2,0,0,2.5500000,3,248.1959991,0,262.3080139,2,2,0,0,0.3362997,3,1.7500000,0.0555556,20,ZYMGZIUVFWQUPL-CMDGGOBGSA-N
COc1cc(ccc1O)C2C3=C(O)CCCC3=Nc4nn(c(O)c24)c5ccccc5,7,0,-0.5119314,0.5119314,3,403.1531982,0,1,1.0333333,1,152,3,2,1,3,2.5999999,3,382.2699890,0,403.4379883,7,7,0,2,0.2202808,5,1.8333334,0.2173913,30,MTQFWVFYYRXAEG-UHFFFAOYSA-N
CC(C)(C)CC(=O)Nc1ccc(cc1)c2cn3cccnc3n2,5,0,-0.3260799,0.3260799,1,308.1636963,0,0,1.2173913,2,118,3,1,0,1,2.6086957,3,288.2250061,0,308.3850098,4,5,0,0,0.2337629,3,1.9565217,0.2777778,23,KLXNKOCNRZMCIJ-UHFFFAOYSA-N
C(c1ccccc1)n2nnc3c(Nc4ccc5OCOc5c4)nc(nc23)C6CC6,8,0,-0.4535930,0.4535930,1,386.1491089,1,1,1.0000000,2,144,5,2,1,1,2.7241380,4,368.2709961,1,386.4150085,8,8,0,2,0.2308021,6,1.8620690,0.2380952,29,WQMBCEUGNPKFOV-UHFFFAOYSA-N
COc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(Br)cc3)cc2)nn1,8,0,-0.4799183,0.4799183,2,461.9997253,0,0,0.9642857,1,144,6,2,0,2,2.2142856,3,448.1929932,0,463.3129883,6,10,0,0,0.2625956,3,1.6428572,0.0555556,28,XXNFLOQHOIORIO-UHFFFAOYSA-N
Cc1ccc(CS(=O)(=O)c2ncc(Cl)c(n2)C(=O)Nc3ccc(OC(F)F)cc3)cc1,7,0,-0.4348421,0.4348421,1,467.0518188,0,0,1.1290323,1,162,7,2,0,1,2.3870969,3,451.7529907,0,467.8810120,6,11,0,0,0.3870320,3,1.7741935,0.1500000,31,SJKHUHJFGMZWKX-UHFFFAOYSA-N
COc1cc(CCC(=O)OCC(=O)Nc2c(C)cc(C)cc2C)cc(OC)c1OC,7,0,-0.4927047,0.4927047,1,415.1994934,0,0,0.8666667,0,162,9,2,0,1,1.9333333,2,386.2539978,0,415.4859924,6,7,0,0,0.3061283,2,1.4333333,0.3913043,30,ALZURQQMFDUYLR-UHFFFAOYSA-N
CC1CN=C(NCc2ccccc2Cl)S1,2,0,-0.3607888,0.3607888,1,240.0487976,0,1,1.5333333,0,80,2,1,0,1,3.0000000,1,227.6549988,0,240.7590027,3,4,0,1,0.1566834,2,2.3333333,0.3636364,15,MOAMXBNMZAYBBS-UHFFFAOYSA-N
CCN1CCN(CC1)S(=O)(=O)c2cccs2,4,0,-0.3009901,0.3009901,0,260.0653076,0,1,1.3125000,1,90,3,0,0,0,2.5000000,1,244.2559967,1,260.3840027,4,6,1,1,0.2521355,2,2.0000000,0.6000000,16,LYZGXIATNBYEOY-UHFFFAOYSA-N
CC(C)CNC(=O)CN1c2cccc3cccc(c23)S1(=O)=O,5,0,-0.3542704,0.3542704,1,318.1038208,0,1,1.1818181,0,116,4,2,0,1,2.5454545,2,300.2539978,0,318.3980103,3,6,0,1,0.2650125,3,1.8636364,0.3125000,22,PYZKOIXXUQLJFI-UHFFFAOYSA-N
CC(C)N(CCc1ccncc1)C(=Nc2cccc(Cl)c2)S,3,0,-0.3486319,0.3486319,0,333.1066589,0,0,1.2727273,1,116,5,1,0,1,2.6363637,2,313.7279968,0,333.8880005,2,5,0,0,0.1610105,2,2.0000000,0.2941177,22,RHJQJLWMJBWLGZ-UHFFFAOYSA-N
COc1ccc(CC(=O)OCC(=O)c2ccc(OC)cc2)cc1,5,0,-0.4967682,0.4967682,0,314.1154175,0,0,0.8260869,0,120,7,2,0,0,1.8695652,2,296.1929932,0,314.3370056,5,5,0,0,0.3102058,2,1.3478261,0.2222222,23,VDGRFUDVQCAZCL-UHFFFAOYSA-N
Cn1nnnc1SCC(=O)Nc2c(Cl)cccc2Cl,6,0,-0.3228101,0.3228101,1,316.9904785,0,0,1.4210526,1,100,4,1,0,1,2.6842105,2,309.1170044,0,318.1889954,6,9,0,0,0.2344321,2,2.1052632,0.2000000,19,UHMJFXCMQPTOIE-UHFFFAOYSA-N
CC(=O)NCCN1C(=O)c2ccccc2N=C1SCC(=O)NCCC3=CCCCC3,7,0,-0.3550535,0.3550535,2,428.1882019,0,0,1.1666666,1,160,9,1,1,2,2.7666667,2,400.3340149,0,428.5580139,6,8,0,1,0.2615934,3,2.0000000,0.4545455,30,QHWKPPJBAJCVEJ-UHFFFAOYSA-N
Clc1ccccc1c2nnn(CC(=O)N3CCCCC3)n2,6,0,-0.3410341,0.3410341,0,305.1043396,0,1,1.1904762,1,110,3,1,0,0,2.7142856,2,289.6409912,1,305.7690125,5,7,1,1,0.2457466,3,1.9523809,0.4285714,21,UUXKPXTWWWOTCN-UHFFFAOYSA-N
CCCN1C(Nc2ccccc2C1=O)c3ccc(OC)cc3OC,5,0,-0.4966244,0.4966244,1,326.1630554,0,1,1.1250000,0,126,5,2,0,1,2.6250000,2,304.2200012,0,326.3959961,4,5,0,1,0.2573552,3,1.9166666,0.3157895,24,LPYJMGCDGWUASB-UHFFFAOYSA-N
CSc1ccc(cc1)C(=O)C2CCCN(C2)S(=O)(=O)c3c(C)onc3C,6,0,-0.3599755,0.3599755,0,394.1021118,0,1,1.2692307,1,140,5,1,0,0,2.5384614,2,372.3420105,1,394.5180054,6,8,1,1,0.2479940,3,1.9615384,0.4444444,26,CLINHMGNOSRULM-UHFFFAOYSA-N
