smiles,is_active,is_active_true
CC1CCC(CC1)NC(=O)CCS(=O)(=O)c2ccc3c(c2)oc(=O)n3C,,0.0
CCn1cc(cn1)CNCc2ccc(cc2)OCC(CN(C)Cc3ccccc3)O,0.0,0.0
CCCCC(=O)Nc1cc(ccc1C)c2nc3c(o2)cccn3,0.0,0.0
COc1ccc(cc1S(=O)(=O)N2CCOCC2)NC(=O)C3CCC3,0.0,0.0
c1ccc(c(c1)N2CCN(CC2)CC(=O)NCCc3ccc(cc3)S(=O)(=O)N)O,0.0,0.0
COc1ccc(cc1OC)C=CC(=O)Oc2ccc(cc2)C=NNC(=O)c3ccccc3,0.0,0.0
CCOc1ccc(cc1)NC(=S)N2CCC(CC2)C(c3ccccc3)(c4ccccc4)O,0.0,0.0
c1ccnc(c1)CCNC(=O)c2ccc(cc2)OC3CCN(CC3)Cc4ccccn4,0.0,0.0
c1ccc2c(c1)c(cc(n2)c3ccncc3)C(=O)NNC(=O)c4ccccc4F,0.0,0.0
c1ccc(cc1)N2CCN(CC2)C(=O)COc3c4ccccc4ncn3,0.0,0.0
COc1cccc(c1)c2nnc(o2)SCC(=O)N3CCOCC3,0.0,0.0
Cc1cc(ccc1OCC(=O)N2CCN(CC2)Cc3ccccc3)S(=O)(=O)NCC(C)C,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C(C)C)F,1.0,1.0
c1ccc2c(c1)[nH]c(=O)c(n2)CCC(=O)OCc3ccc(cc3)S(=O)(=O)N4CCOCC4,,0.0
Cc1cc(=O)oc(c1C(=O)N2CCN(CC2)c3ccc(cc3)F)C,0.0,0.0
CCOC(=O)c1ccc(cc1)N2C(=O)CC(C2=O)SCC(C(=O)OCC)N,0.0,0.0
c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3cc(cnc3)Br,0.0,0.0
Cc1nc2c3ccccc3oc2c(n1)Oc4ccc(cc4)OC,0.0,0.0
Cc1ccc(cc1)C(=O)ON=C(c2ccccc2)c3cccnc3,,0.0
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=S)N(C)Cc4ccccc4)C,0.0,0.0
c1ccnc(c1)N2CCN(CC2)CC(=O)Nc3cccc(c3)Br,0.0,0.0
Cn1c(=O)c2ccccc2c(n1)CC(=O)NCCN3C(=O)CSC3=O,0.0,0.0
c1cc(ccc1CCNC(=O)COc2ccc(cc2)S(=O)(=O)N3CCOCC3)Cl,0.0,0.0
c1ccnc(c1)c2ccc3nnc(n3n2)SCC(=O)Nc4cccc(c4)F,0.0,0.0
COc1cccc(c1)NC(=O)CCN2c3cccnc3Sc4ccccc4C2=O,0.0,0.0
CC(C(=O)Nc1ccc(cc1)N2CCOCC2)OC(=O)c3cc4ccccc4o3,0.0,0.0
c1cc(ccc1Oc2ccc3cc(ncc3c2)NC(=O)C4CC4)F,1.0,1.0
Cc1ccc(cc1Nc2nc(nc(n2)N3CCCC3)N4CCCC4)[N+](=O)[O-],,0.0
Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4F)C(C(F)(F)F)N,1.0,1.0
c1cc(cc(c1)NC(=O)Cc2cccs2)c3ccc4nncn4n3,0.0,0.0
c1ccc(cc1)CN2CCC3CC2c4c3ccc(c4)N5CCCCC5,0.0,0.0
CN(Cc1cn(nc1c2ccc(cc2)Cl)c3ccccc3)C(=O)CCC(=O)O,0.0,0.0
CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2ccc3c(c2)OCCO3,0.0,0.0
c1cc(sc1)CN2CC(C(CC2c3ccc(cc3)Cl)n4cc(nn4)C5CC5)O,0.0,0.0
Cc1cccc(c1)C(=O)NC2CCN(CC2)CC(=O)NCc3cccs3,0.0,0.0
c1ccc(cc1)c2c(c3ccccc3cn2)COC(=O)c4ccc(cc4Cl)Cl,0.0,0.0
c1ccc2c(c1)ccc(n2)SCC(=O)NCCC3=CCCCC3,,0.0
c1ccc(cc1)CCC(c2csc(n2)Nc3ccc(cc3)C(=O)c4ccccc4)N,0.0,0.0
COc1ccc(c(c1)NC(=O)C2CCN(CC2)c3ncccn3)OC,0.0,0.0
CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)NC(=O)c3ccccc3F,0.0,0.0
c1cnc(nc1)NS(=O)(=O)c2ccc(cc2)NC(=O)c3ccc(c(c3)[N+](=O)[O-])Cl,0.0,0.0
CCC(c1cc(c(cn1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)C)O,1.0,1.0
COCCN1CN(c2c1nc3ccccc3n2)S(=O)(=O)c4cccc(c4)Cl,,0.0
Cc1c(sc(n1)C)C(=O)Nc2cc(c(cc2OC)NC(=O)c3ccccc3)OC,0.0,0.0
Cc1ccccc1Cn2c(c(c(n2)C)NC(=O)c3c4c(on3)-c5ccccc5CC4)C,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)NC(=O)C(C)OC,1.0,1.0
Cc1ccc(cc1)NC(=O)N2CCN(CC2)Cc3ccc4c(c3)OCO4,0.0,0.0
Cc1cc(no1)NC(=O)CSc2nnc(n2C3CCCCC3)CNc4ccc(cc4)F,0.0,0.0
CCCCC(=O)NC1(C(=O)N(C(=O)N1)Cc2ccccc2)C(F)(F)F,,0.0
CCN(CC)CCN(c1nc2cc3c(cc2s1)OCO3)C(=O)c4ccc5c(c4)scn5,0.0,0.0
COc1ccc(cc1OC)CCNC(=O)CSc2cc(=O)[nH]c(n2)N,0.0,0.0
c1cc(c(cc1[N+](=O)[O-])Nc2c(ccc3c2non3)[N+](=O)[O-])O,0.0,0.0
c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)C(=O)OCC(=O)NCC3CCCO3,0.0,0.0
c1ccc(c(c1)c2cc3cnc(cc3c(n2)Cl)NC(=O)C4CC4)Cl,1.0,1.0
CC1=C(C(NC(=O)N1)c2cc(c(c(c2)Cl)O)OC)C(=O)OC3CCCCC3,,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CCN(CC4)C)F,1.0,1.0
COc1ccc(cc1OC)c2nn3c(nnc3s2)c4ccccn4,0.0,0.0
Cc1ccccc1c2cc(c3ccccc3n2)C(=O)NN=Cc4cccnc4,0.0,0.0
Cc1ccc(cc1)S(=O)(=O)N2CCN=C2SCc3cccnc3,,0.0
C1CCCN(CC1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)N3CCOCC3,0.0,0.0
CC(C)n1c2c(cn1)c(cc(n2)C3CC3)C(=O)N4CCN(CC4)Cc5cccs5,0.0,0.0
c1cc(cc(c1)OC2CCN(CC2)Cc3ccc(cc3Cl)F)C(=O)N4CCCC4,,0.0
COc1cc(cc(c1O)OC)C=NNC(=O)c2cccc(c2)[N+](=O)[O-],0.0,0.0
Cc1cccc(c1)c2nc3n(n2)C(C(=C(N3)C)C(=O)N)c4ccc5c(c4)OCO5,,0.0
c1ccnc(c1)N(C2CCCCC2)C(=O)C=Cc3ccc(cc3)Cl,0.0,0.0
CCc1c(nc(s1)N(c2ccccc2F)C(=O)Cc3ccccc3)c4ccc(cc4)C,0.0,0.0
c1cc2c(cc1C(=O)Nc3nc4ccc(cc4s3)S(=O)(=O)N)OCCO2,0.0,0.0
COc1ccc(cc1C(=O)N2CCOCC2)S(=O)(=O)Nc3cccc(c3)SC,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)NC4COC4)F,,1.0
CC(C)c1ccc(cc1)NC(=O)COc2nc(c(nn2)c3cccs3)c4cccs4,0.0,0.0
COc1cccc(c1)NC(=O)Nc2nnc(s2)Cc3ccccc3,,0.0
COc1ccc(cc1)c2nc3ccccc3c(=O)n2CCN4CCOCC4,0.0,0.0
CC1CN(CC(O1)C)c2c(c(nc(n2)N(C)c3ccccc3)N)[N+](=O)[O-],0.0,0.0
CC(=O)Nc1ccc2c(cc(=O)oc2c1)CNc3ccc(cc3)OC,0.0,0.0
Cc1ccc(cc1)CNC(=O)C(=O)c2cn(c3c2cccc3)CC(=O)N4CCOCC4,0.0,0.0
c1cc(cnc1)CC(C(c2ccc(cc2Cl)Cl)O)n3cncn3,0.0,0.0
COc1ccc(cc1)CCC(=O)N2CCN(CC2)S(=O)(=O)c3ccc4ccccc4c3,0.0,0.0
CCCC(=C1C(=O)CC(C(C1=O)C(=O)OC)(C)C)N2CCCC2,0.0,0.0
Cc1c(c(=O)n(n1C)c2ccccc2)N3C(=O)C(=Cc4ccc(c(c4)OC)O)SC3=S,0.0,0.0
Cc1ccc(cc1)NS(=O)(=O)c2ccc(cc2)C(=O)NCc3ccncc3,0.0,0.0
Cc1cc(=O)oc2c1ccc(c2)OCC(=O)OCc3nnc(o3)c4ccccc4,0.0,0.0
CC(=NOCC(=O)OCC(=O)N(Cc1ccccc1)C(C)(C)C)c2ccc3c(c2)OCO3,0.0,0.0
CN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)c2ccc(cc2)N3C(=O)CCC3=O,,0.0
Cc1ccc(cc1c2cc3cnc(cc3c[n+]2[O-])NC(=O)C4CC4)F,1.0,1.0
Cc1ccccc1n2c3c(c(=O)n(c2=O)Cc4ccco4)[nH]cn3,0.0,0.0
CCOc1ccccc1NC(=O)NC2(CCCCC2)C(=O)NCc3cccnc3,,0.0
CCn1cc(c(=O)c2c1ccc(c2)S(=O)(=O)N3CCCC3)C(=O)N4CC(CC(C4)C)C,0.0,0.0
CCN(CC(=O)NC1CCS(=O)(=O)C1)C(=O)c2cc(c(c(c2)OC)OC)OC,0.0,0.0
CCOC(=O)c1c(cc(=O)n(n1)c2ccccc2)OCC(=O)Nc3cc(ccc3C)C,0.0,0.0
COCCCNC(=S)NNC(=O)c1cc(nc2c1cccc2)C3CC3,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)NC(=O)C5CCOC5,1.0,1.0
CC(=O)C(C(c1ccccc1)c2c[nH]c3c2cccc3)[N+](=O)[O-],0.0,0.0
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])N2CC3N(CCN3C(=O)C2)CCN,0.0,0.0
c1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)OC3CCOC3=O,,0.0
CC(C)C(C(=O)NC1=NCCS1)NC(=O)c2ccc(cc2)C(C)(C)C,,0.0
COc1ccc(cc1)OCC(=O)N2CCN(CC2)C(=O)c3cccs3,,0.0
CC(C)(C)N(Cc1ccccc1)C(=O)COC(=O)c2cccc(c2)[N+](=O)[O-],0.0,0.0
CCOC(=O)C1C2COc3ccccc3C2N4C1(C(=O)N(C4=O)c5ccccc5)C,0.0,0.0
COc1ccc(cc1)Cc2nn3c(nnc3s2)c4cc(c(c(c4)OC)OC)OC,0.0,0.0
Cc1ccc(cc1)N2CC(=O)N(CC2=O)NC(=O)Nc3ccc(c(c3)Cl)Cl,0.0,0.0
c1ccc(cc1)CN(Cc2ccccn2)C(=S)Nc3ccccc3Cl,0.0,0.0
Cc1cccc(c1)OCCNC(=O)c2cc(c(c(c2Br)OC)OC)OC,0.0,0.0
Cc1c(c2ccccc2[nH]1)CCN(Cc3ccco3)C(=S)Nc4ccc(cc4)OC,0.0,0.0
CC(C)n1cc(cn1)C(=O)N(Cc2ccccc2)CC(=O)NC(C)(C)C,0.0,0.0
c1cc[n+](cc1)C(=C(c2ccc(cc2)OC(F)F)O)C(=S)Nc3cccc4c3cccc4,0.0,0.0
c1ccc(c(c1)C(=O)Nc2nnc(s2)SCc3ccc(cc3)[N+](=O)[O-])Cl,,1.0
Cc1cccn2c1nc3c(c2=O)cc(c(=N)n3CCCOC)C(=S)N,0.0,0.0
Cc1cccc(c1)OCC(=O)NCC(c2ccc(cc2)OC)N3CCCC3,0.0,0.0
CC1(C2CCC(=C)C(C2(CCC1O)C)COc3ccc4ccc(=O)oc4c3)C,0.0,0.0
CC1CC(NC(=S)N1CCCC(=O)NCCc2ccc(cc2)Cl)(C)C,0.0,0.0
COC(=O)C1CCN(CC1)c2cc(=O)n(c(=O)[nH]2)Cc3ccc(cc3)F,0.0,0.0
CC(=O)c1cccc(c1)OCc2cc(no2)C(=O)N3CC4CC5CC(C4)CC3C5,0.0,0.0
COc1ccc(c(c1)S(=O)(=O)N2CCCC(C2)C(=O)N3CCC(CC3)C(=O)N)OC,0.0,0.0
CSc1nc(c2cnn(c2n1)CC(c3ccccc3)Cl)Nc4cccc(c4)F,1.0,1.0
CSc1nc(c2cnn(c2n1)CC(c3ccc(cc3)F)Cl)NCCc4ccccc4,1.0,1.0
c1cc2c(cc1NC(=O)C3Cc4c(ccnc4O3)c5ccncc5)OCO2,0.0,0.0
Cc1ccc(cc1)C=C2C(=O)N(C(=S)S2)CC(=O)Nc3cccnc3,,0.0
CCOc1ccc(cc1)N2CC(CC2=O)C(=O)NCc3nnnn3c4ccc(c(c4)C)C,0.0,0.0
COc1ccc(c(c1OC)C(=O)O)C=NNC(=O)c2ccc3c(c2)OCO3,,0.0
c1ccc2c(c1)C(=NCCC(=O)OCC(=O)c3ccc(cc3)F)NS2(=O)=O,0.0,0.0
COc1ccc-2c(c1)Cc3c2nc(s3)NC(=O)c4cccnc4,0.0,0.0
CCCc1c(c(n(n1)C)C(=O)Nc2ccc3ccccc3c2)Cl,0.0,0.0
Cc1c(sc(=O)n1Cc2ccc(cc2)C(=O)N(C)C)C(=O)NCc3cccc(c3)Cl,,0.0
c1ccc(cc1)C(=O)c2ccc(cc2)C(c3ccc(cc3)F)C(=O)N,0.0,0.0
CCOc1ccc2c(c1)cc3c(c(sc3n2)C(=O)N4CCOCC4)N,0.0,0.0
Cc1cc(c2ccccc2n1)C(=O)OCC(=O)Nc3ccccc3OC,0.0,0.0
c1cc(c(cc1C(F)(F)F)NC(=O)CSc2ccc(cn2)[N+](=O)[O-])N3CCOCC3,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CCN(C4)C)F,,1.0
c1ccc(cc1)CNC(=O)Cn2cc(c3c2cccc3)C(=O)C4CC4,,0.0
c1cc(ccc1CSc2nnc(s2)NC(=O)c3ccc(cc3)F)[N+](=O)[O-],,1.0
Cc1cc(n2c(n1)nc(n2)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCCC4)C,0.0,0.0
COc1ccc(cn1)NS(=O)(=O)c2ccc3c(c2)c4ccccc4o3,0.0,0.0
Cc1cnc(cn1)C(=O)OCC(=O)Nc2ccc3c(c2)OCCO3,0.0,0.0
c1ccc(cc1)n2c(c(cn2)CSCC(=O)NCc3ccccn3)n4cccc4,,0.0
CC(C)c1nnc(s1)N2C(c3c(=O)c4ccccc4oc3C2=O)c5ccco5,0.0,0.0
CC(C)(C(=O)OCC(=O)NCCc1ccc(cc1)S(=O)(=O)N)Oc2ccc(cc2)Cl,,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)N)C(=O)NC4(COC4)C,1.0,1.0
COCCCN(c1c(n(c(=O)[nH]c1=O)Cc2ccccc2)N)C(=O)c3cc4c(s3)CCC4,0.0,0.0
c1cc(c(cc1F)F)C(=O)Nc2nnc(s2)SCC(=O)NC3CCCC3,,0.0
Cc1ccc(cc1C(=O)N2CCCC(C2)c3cc(no3)C(=O)Nc4ccccc4Cl)F,0.0,0.0
CCOC(=O)c1ccccc1NC(=O)C2COc3ccccc3O2,,0.0
CCc1ccc(nc1)CN(C)C(=O)c2cc(on2)COc3cccc(c3)C(F)(F)F,0.0,0.0
Cc1ccc(cc1)S(=O)(=O)CCc2nnc(s2)NC(=O)c3ccccn3,0.0,0.0
COCCN1CCN(CC1)C(=O)c2ccc3c(c2)nc(o3)CCCc4ccccc4,0.0,0.0
Cc1ccncc1c2ccc3cc(ncc3c2)Nc4cccc(n4)CO,1.0,1.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)CO,,1.0
c1cc(ccc1S(=O)(=O)Cc2ccc(o2)C(=O)N3CCCC3)Br,0.0,0.0
CCN(CC)C(=O)c1c2ccccc2c(=O)n(n1)Cc3ccccc3,0.0,0.0
CCn1ccnc1CN(C)Cc2nc(no2)c3ccc(cc3)C(=O)OC,0.0,0.0
CSc1nc(c2cnn(c2n1)CC(c3ccccc3)Cl)NCc4ccccc4Cl,1.0,1.0
CC(=O)N1CCN(CC1)c2cc(c(cc2[N+](=O)[O-])F)N3CCc4ccccc4C3,0.0,0.0
CCCCNc1c2cnn(c2nc(n1)SCCC)CC(c3ccccc3)Cl,1.0,1.0
COc1ccc(cc1)C=C2CN(CC(=Cc3ccc(cc3)OC)C2=O)Cc4ccccc4,0.0,0.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)C4CCOC4)NC(=O)C5CC5)F,1.0,1.0
Cc1cc(n(n1)c2nc(cc(n2)NN=Cc3ccccc3OC)C)C,0.0,0.0
Cc1c(c(no1)c2ccccc2Cl)C(=O)NCCn3ccc4c3cccc4,,0.0
COc1c(ccc(c1Cl)Cl)S(=O)(=O)N2CCN(CC2)C(=O)c3ccco3,0.0,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(ccc4Cl)O,1.0,1.0
CCOC(=O)c1cc2c(n1CC(=O)N3CCN(CC3)C(=O)c4ccco4)cco2,0.0,0.0
c1cc(ccc1C(=O)CCC(=O)NCC2(CCCCC2)N3CCCCC3)F,0.0,0.0
COc1ccc(cc1)C2C(=C(C(=O)N2CCN3CCOCC3)O)C(=O)C=Cc4ccco4,0.0,0.0
CC(C(=O)NCc1ccc(cc1)F)NC(=O)C2CCN(CC2)S(=O)(=O)c3ccccc3,0.0,0.0
Cc1ccc(c(c1)C)OCC(=O)Nc2ccc(cc2)S(=O)(=O)N3CCOCC3,0.0,0.0
CCOc1ccc(c(c1)[N+](=O)[O-])NC(=O)COC(=O)C23CC4CC(C2)CC(C4)C3,0.0,0.0
Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)C(C)OC(=O)c3ccc(s3)[N+](=O)[O-],0.0,0.0
c1ccc(cc1)C(c2ccccc2)NC(=O)CN3C(=O)C4(CCCC4)NC3=O,,0.0
c1ccc(cc1)C(=O)Oc2ccc(cc2)c3nc(no3)c4ccccn4,,0.0
COc1ccc2c(c1)c(c[nH]2)CCNC(=S)NCCc3ccccc3,0.0,0.0
COc1ccc(cc1)C2CC(n3c(c(c(n3)C(=O)O)Br)N2)C(F)(F)F,0.0,0.0
COc1cc(ccc1Oc2c(cnc(n2)Cl)F)C=C(C#N)C(=O)Nc3ccc(cc3)Cl,0.0,0.0
Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)CO,1.0,1.0
CN(C)S(=O)(=O)c1ccc(cc1)C(=O)OCCc2ccccc2,0.0,0.0
c1ccc(cc1)C(=O)Nc2ccccc2c3nnc(o3)SCc4ccccc4Cl,0.0,0.0
Cc1ccc(cc1)S(=O)(=O)N2CCCC(C2)N(C)CCc3ccc(c(c3)OC)OC,0.0,0.0
CC(C)c1ccc(cc1)NC(=O)NC(C)c2ccc3c(c2)OCO3,0.0,0.0
CC(=O)N1CCc2c1ccc(c2)S(=O)(=O)CCC(=O)N3CCN(CC3)C(=O)c4ccco4,,0.0
c1cc(ccc1NC(=S)NNC(=O)c2cc3c(s2)CCCC3)OC(F)F,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)NC(=O)C(C)(C)OC,1.0,1.0
CCS(=O)(=O)Nc1ccc(c(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)C,1.0,1.0
COc1ccccc1CC(=O)N2CCN(CC2)S(=O)(=O)c3cccs3,0.0,0.0
CCCCNc1c2cnn(c2nc(n1)SC)CC(c3ccc(cc3)F)Cl,1.0,1.0
CN(C)CCNC(=O)c1ccc(c2c1nc3ccccc3c2)Cl,0.0,0.0
COc1ccc(cn1)NC(=O)C=Cc2cccc(c2)C(F)(F)F,0.0,0.0
CC(C(=O)N)OC(=O)c1cc(ccc1OC)S(=O)(=O)N2CCCCCC2,0.0,0.0
Cc1ccc(cc1)S(=O)(=O)N(C)c2ccc(cc2)C(=O)NCc3ccccc3F,0.0,0.0
c1ccc(c(c1)C(=O)Nc2nnc(s2)SCc3ccc(cc3)Br)Cl,1.0,1.0
COCCNC(=S)N1CCC2CC1c3c2ccc(c3)c4ccc5c(c4)OCO5,0.0,0.0
Cc1c(cc(cn1)N)c2ccc3cc(ncc3c2)NC(=O)C4CC4,,1.0
Cc1c(cccc1Cl)c2ccc3cc(ncc3c2)NC(=O)C4CC4,,1.0
COc1cccc(c1)n2c3c(c(=O)n(cn3)CC(=O)Nc4ccc(cc4)C(=O)OC)nn2,0.0,0.0
CC1CCCCC1NC(=O)CN2CCC(CC2)(c3ccc4c(c3)OCO4)O,,0.0
c1ccnc(c1)c2nc(on2)CCC(=O)NCc3ccc4c(c3)OCO4,0.0,0.0
Cc1cc(cc(c1)NC(=O)CSc2c(nc3ccccc3n2)N4CCOCC4)C,0.0,0.0
Cc1ccc(cc1)SCC(CC(C)C)N2CCN(CCC2=O)CCc3ccccc3,0.0,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(cnc4)N,1.0,1.0
COc1ccc(cc1S(=O)(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)F,0.0,0.0
CCOC(=O)Cn1cnc2c(c1=O)cnn2c3ccc(cc3)Cl,0.0,0.0
COc1ccc(cc1)N(C2CS(=O)(=O)C=C2)C(=O)Cc3cccs3,0.0,0.0
COc1cc2c(cc1OC)[nH]c3c2ncnc3N4CCN(CC4)c5ccccn5,0.0,0.0
CC1CCCN(C1)CCCNC(=O)C2CC(=O)N(C2)c3ccc(c(c3)Cl)F,0.0,0.0
Cc1ccc(c(c1)Br)NS(=O)(=O)c2ccc(cc2)c3coc(n3)C,0.0,0.0
c1ccc(cc1)NC(=O)COC(=O)Cc2cccc(c2)C(F)(F)F,,0.0
CC(=O)Nc1cccc(c1)c2ccnc3c2CC(O3)(C)C(=O)NCc4cccs4,0.0,0.0
c1cc(ccc1CN(CC(=O)NCc2ccc3c(c2)OCO3)C(=O)c4csnn4)F,0.0,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cnccc4C#N,,1.0
CC(C)c1ccc(cc1)CN2CCC(CC2)n3c(ccn3)NC(=O)C4CCCC4,0.0,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)OC4CCCC4O,,1.0
Cc1n[nH]c(=S)n1N=Cc2ccccc2OCc3ccc(cc3Cl)Cl,0.0,0.0
c1ccc(cc1)OCc2cccc(c2)C(=O)NC(=S)Nc3ccc(cc3)C(=O)O,0.0,0.0
c1ccc(cc1)CNC(=O)C2CSC3N2C(=O)c4c3cccc4,,0.0
COC(=O)c1cc(=O)n(c(=Nc2ccc(cc2)F)s1)Cc3ccco3,0.0,0.0
Cc1cccc(c1C)OCC(=O)NN=Cc2cc3c(cc2[N+](=O)[O-])OCO3,0.0,0.0
CN(C)c1ccnc2c1c3c(s2)c(ncn3)SCc4ccc(cc4)Cl,,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(ccc4F)NC(=O)C5CCOCC5,,1.0
c1cc(ccc1c2csc(n2)Cc3nnc4n3CCCCC4)OC(F)F,0.0,0.0
CCOC(=O)CSC1=C(C(CC(=O)N1)c2ccc(cc2)Cl)C#N,0.0,0.0
Cc1ccc(cc1NC(=O)C(C)OC(=O)c2cc[n+](cc2)[O-])S(=O)(=O)N(C)C,0.0,0.0
CCc1nnc(s1)NC(=O)CSc2nnc(n2CC=C)c3ccco3,,0.0
CC(=O)C12C(N1C(=O)C)CC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C,0.0,0.0
CN(C)CCNC(=O)CNC(=O)c1c2ccccc2c(=O)n(n1)c3ccc(cc3)OC,0.0,0.0
CCOc1ccc(cc1)N2CC(CC2=O)C(=O)Nc3ccccc3F,,0.0
Cn1c2cccc(c2c(n1)NC(=O)Nc3ccc(cc3F)F)N(C)C,0.0,0.0
COc1cc2c(cc([nH]2)C(=O)Nc3ccc4c(c3)OCCO4)c(c1OC)OC,0.0,0.0
Cc1ccc(c(c1)NC(=O)CN(C)C(C)C(=O)N2CCCC2)C,0.0,0.0
Cc1ccccc1NC(=O)CN(C)S(=O)(=O)c2ccc(s2)c3ccc(=O)[nH]n3,0.0,0.0
c1ccc(cc1)C(Cn2c3c(cn2)c(ncn3)NCc4ccccc4F)Cl,1.0,1.0
c1cc(cc(c1)Cl)CSc2nnc(s2)NC(=O)c3ccc(cc3)F,1.0,1.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)CO)NC(=O)C4CC4)F,1.0,1.0
Cc1c(c(=O)n([nH]1)CCC#N)CC(=O)N2CCN(CC2)c3ccccc3,0.0,0.0
CCOC(=O)C1CCN(CC1)C(=O)CCNC(=O)c2cc(c(c(c2)OC)OC)OC,0.0,0.0
Cc1ccc(cc1C)NC(=O)CCC(=O)NNC(=S)Nc2ccc(cc2F)F,0.0,0.0
CCOc1ccc(cc1)NC(=O)CCNS(=O)(=O)c2ccc(s2)Br,0.0,0.0
CCOc1ccc(cc1)NC(=O)c2cc(cn2C)S(=O)(=O)N3CCOCC3,0.0,0.0
CCC(=O)N1CCN(CC1)c2cc3c(cc2F)c(=O)c(cn3CC)C(=O)O,0.0,0.0
Cc1c(ccc(n1)C(F)(F)F)C(=O)NCC(c2ccccc2)O,0.0,0.0
c1ccc(cc1)C(Cn2c3c(cn2)c(ncn3)Nc4cccc(c4)Cl)Cl,1.0,1.0
Cc1ccc(c(c1)NC(=O)CNC(=O)C2Cc3ccccc3CN2)OC,0.0,0.0
CC(C)(C)c1ccc(c(c1)NC(=O)c2ccccc2n3cnnn3)OC,0.0,0.0
CCC(=O)Nc1ccc(cc1)C(=NNC(=O)c2ccc(s2)C)C,0.0,0.0
CC(=O)c1ccc(cc1)S(=O)(=O)N2CCC(CC2)NC(=O)c3ccccc3,,0.0
c1ccnc(c1)C(=O)NC2(CCCCC2)C(=O)NC3CCCCC3,0.0,0.0
Cc1c(cc(cn1)CO)c2ccc3cc(ncc3c2)NC(=O)C4CC4,1.0,1.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C(=O)NC5(COC5)C,1.0,1.0
Cc1cc(c(s1)C)c2c(cn(n2)c3ccccc3F)CN4CCCC(C4)COC,0.0,0.0
Cc1ccc(c(c1)S(=O)(=O)NCC(c2ccc3c(c2)OCO3)N4CCOCC4)OC,0.0,0.0
c1ccc(cc1)c2c3c(=N)n(cnc3n(c2c4ccccc4)Cc5ccco5)CCO,0.0,0.0
CC(C)Oc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)F,,1.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)NC(=O)c5cnn(c5)C,1.0,1.0
Cn1cc(c2c1cccc2)C=C(C(=O)OCCN(C)C)NC(=O)c3ccc(cc3)OC,,0.0
COc1ccc(cc1OC)C(c2c3cc(c(cc3ccn2)OC)OC)N,0.0,0.0
c1ccc(cc1)Nc2nc3ccccc3c(n2)NCc4ccco4,0.0,0.0
CC(C)c1ccc(cc1)C=c2c(=O)n3c(s2)nc(n3)c4ccncc4,0.0,0.0
COc1ccc(cc1)C=C2c3cc(c(cc3COC2=O)OC)OC,0.0,0.0
CC(=O)c1ccc(cc1)C2=C(C3CCC(C2)N3C(=O)N4CCOCC4)C(=O)OC,0.0,0.0
c1ccc(cc1)C(Cn2c3c(cn2)c(ncn3)Nc4ccccc4)Cl,,1.0
CC1CCCCN1C(=O)CN2c3ccccc3C(=O)N(CC2=O)C,0.0,0.0
Cc1ccccc1NC2=C(C(=O)OC2NC(=O)c3ccccc3)Cl,0.0,0.0
