molregno,canonical_smiles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAliphaticCarbocycles,NOCount,NumSaturatedRings,NumAromaticCarbocycles,NHOHCount,RingCount,NumRotatableBonds,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumHeteroatoms,NumAliphaticRings,FractionCSP3,HeavyAtomCount,NumAromaticRings,NumHAcceptors,NumHDonors,Embed_X_1,Embed_Y_1
1480372,[O-][N+](=O)c1ccccc1C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,8,0,2,0,3,5,0,0,8,1,0.11765,25,2,6,0,0.405209303,0.881952107
1480373,CCCCCCCCCCCCCCCC(=O)OCC(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,1,1,0,10,1,0,4,1,35,0,0,10,1,0.95122,51,0,10,4,-0.381420314,-0.222613797
1480375,COc1ccc(cc1)C2=NOC(C2CN3CCOCC3)c4c[nH]c5ccccc45,1,2,0,6,1,2,1,5,5,1,0,6,2,0.34783,29,3,5,1,0.244045556,-0.238372058
1480376,Cc1ccc(cc1)C2=NOC(C2CN3CCOCC3)c4c[nH]c5ccccc45,1,2,0,5,1,2,1,5,4,1,0,5,2,0.34783,28,3,4,1,0.238372535,-0.23835434
1480377,Clc1ccc(cc1)C2=NOC(C2CN3CCOCC3)c4c[nH]c5ccccc45,1,2,0,5,1,2,1,5,4,1,0,6,2,0.31818,28,3,4,1,0.24130626,-0.237150043
1480378,C(C1C(ON=C1c2ccccc2)c3c[nH]c4ccccc34)N5CCOCC5,1,2,0,5,1,2,1,5,4,1,0,5,2,0.31818,27,3,4,1,0.242921159,-0.234025598
1503690,CCCCCCCCCCCCNCC(=O)N[C@@H](CC(=O)N)C(=O)N[C@H]1CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]3CCCCN3C1=O)[C@@H](C)O)[C@H](C)CC,3,3,0,32,3,0,16,3,25,0,0,32,3,0.73214,88,0,17,15,-0.634458721,-0.34022212
1480379,COc1ccc(cc1)C2=NOC(C2CN3CCCCC3)c4c[nH]c5ccccc45,1,2,0,5,1,2,1,5,5,1,0,5,2,0.375,29,3,4,1,0.241017953,-0.242565751
1480380,Cc1ccc(cc1)C2=NOC(C2CN3CCCCC3)c4c[nH]c5ccccc45,1,2,0,4,1,2,1,5,4,1,0,4,2,0.375,28,3,3,1,0.238068894,-0.239617854
1480381,Clc1ccc(cc1)C2=NOC(C2CN3CCCCC3)c4c[nH]c5ccccc45,1,2,0,4,1,2,1,5,4,1,0,5,2,0.34783,28,3,3,1,0.233489171,-0.244921654
1480382,C(C1C(ON=C1c2ccccc2)c3c[nH]c4ccccc34)N5CCCCC5,1,2,0,4,1,2,1,5,4,1,0,4,2,0.34783,27,3,3,1,0.237209484,-0.240627989
1511841,CCCCCCCCCCCCCCC[C@@H](OC)[C@@H](CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)[C@H](CCCCCCCCCCCCCC)[C@@H](CCCCCCCCCCCCCCC)OC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,15,2,0,6,2,66,0,0,15,2,0.97436,93,0,15,6,-0.383312225,-0.226790905
1480383,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccccc3)cc1,0,1,0,6,0,2,3,3,4,0,0,6,1,0.15789,25,2,3,3,-0.760476649,0.691962123
1480384,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3ccccc3)cc1,0,1,0,5,0,2,3,3,4,0,0,6,1,0.15789,25,2,3,3,-0.775269866,0.687112391
1480385,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccc(OC)cc3)cc1,0,1,0,7,0,2,3,3,5,0,0,7,1,0.2,27,2,4,3,-0.749395967,0.686858535
1480386,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3ccc(OC)cc3)cc1,0,1,0,6,0,2,3,3,5,0,0,7,1,0.2,27,2,4,3,-0.771872163,0.692626178
1480426,Cc1ccc(cc1)C(=O)O[C@H]2CC[C@]3(C)[C@H]4CC[C@@]5(C)[C@@H](CC/C/5=N\O)[C@@H]4CC=C3C2,0,0,4,4,3,1,1,5,2,0,3,4,4,0.62963,31,1,4,1,0.874058723,-2.43277812
1480387,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3occc3)cc1,0,1,0,7,0,1,3,3,4,1,0,7,1,0.17647,24,2,4,3,-0.755818665,0.688156962
1480388,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3occc3)cc1,0,1,0,6,0,1,3,3,4,1,0,7,1,0.17647,24,2,4,3,-0.78036207,0.699959278
1480389,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccccc3O)cc1,0,1,0,7,0,2,4,3,4,0,0,7,1,0.15789,26,2,4,4,-0.759716094,0.690884292
1480390,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3ccccc3O)cc1,0,1,0,6,0,2,4,3,4,0,0,7,1,0.15789,26,2,4,4,-0.772162616,0.690147936
1480406,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccc(cc3)C(=O)O)cc2)C(=S)NC1c4cccc(c4)[N+](=O)[O-],0,1,0,13,0,3,4,4,12,0,0,15,1,0.21875,47,3,9,4,-0.963852942,1.129633665
1480391,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2C\C=C\c3ccccc3)cc1,0,1,0,6,0,2,3,3,6,0,0,6,1,0.18182,28,2,3,3,-0.734626472,0.680662155
1480392,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3cccc(c3)[N+](=O)[O-])cc1,0,1,0,9,0,2,3,3,5,0,0,9,1,0.15789,28,2,5,3,-0.791084051,0.711557806
1480393,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3cccc(c3)[N+](=O)[O-])cc1,0,1,0,8,0,2,3,3,5,0,0,9,1,0.15789,28,2,5,3,-0.801460505,0.712273061
1480394,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccc(O)c(OC)c3)cc1,0,1,0,8,0,2,4,3,5,0,0,8,1,0.2,28,2,5,4,-0.745871365,0.699292898
1503691,CCCCCCCCCCCCCCCCNC(=O)N[C@@H](CC(=O)N)C(=O)N[C@H]1CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]3CCCCN3C1=O)[C@@H](C)O)[C@H](C)CC,3,3,0,32,3,0,16,3,27,0,0,32,3,0.74576,91,0,16,15,-0.631128013,-0.34533605
1480395,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3cccc(Cl)c3)cc1,0,1,0,6,0,2,3,3,4,0,0,7,1,0.15789,26,2,3,3,-0.757817686,0.699223101
1480396,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3cccc(Cl)c3)cc1,0,1,0,5,0,2,3,3,4,0,0,7,1,0.15789,26,2,3,3,-0.780560195,0.705600679
1480397,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccc(cc3)N(C)C)cc1,0,1,0,7,0,2,3,3,5,0,0,7,1,0.2381,28,2,4,3,-0.762048662,0.695331693
1480398,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3ccc(cc3)N(C)C)cc1,0,1,0,6,0,2,3,3,5,0,0,7,1,0.2381,28,2,4,3,-0.781034231,0.701188505
1481284,CN1c2c(C)n(nc2c3ccccc3S1(=O)=O)c4ccc(cc4)C(=O)\C=C\c5ccc(Cl)cc5,0,1,0,6,0,3,0,5,4,1,0,8,1,0.07692,34,4,5,0,0.27464959,0.417349905
1480399,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccncc3)cc1,0,1,0,7,0,1,3,3,4,1,0,7,1,0.16667,25,2,4,3,-0.756999373,0.694881141
1480400,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2)cc1,0,1,0,6,0,1,3,2,3,0,0,6,1,0.23077,19,1,3,3,-0.757616401,0.693571031
1480401,CC1=C(C(C(=C(C)N1)C(=O)Nc2ccc(Cl)cc2)c3ccccc3)C(=O)Nc4ccc(Cl)cc4,0,1,0,5,0,3,3,4,5,0,0,7,1,0.11111,34,3,3,3,-0.675196886,0.693294287
1480402,COc1ccc(cc1)C2C(=C(C)NC(=C2C(=O)Nc3ccc(Cl)cc3)C)C(=O)Nc4ccc(Cl)cc4,0,1,0,6,0,3,3,4,6,0,0,8,1,0.14286,36,3,4,3,-0.677219868,0.689969242
1480403,CC1=C(C(C(=C(C)N1)C(=O)Nc2ccc(Cl)cc2)c3occc3)C(=O)Nc4ccc(Cl)cc4,0,1,0,6,0,2,3,4,5,1,0,8,1,0.12,33,3,4,3,-0.668836176,0.703857005
1480404,COc1cc(ccc1O)C2C(=C(C)NC(=C2C(=O)Nc3ccc(Cl)cc3)C)C(=O)Nc4ccc(Cl)cc4,0,1,0,7,0,3,4,4,6,0,0,9,1,0.14286,37,3,5,4,-0.6664958,0.683836997
1513624,CC[C@@]1(C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1)NC(=S)Nc%10ccccc%10,2,5,1,14,3,3,4,10,9,1,1,15,6,0.50943,68,4,12,4,-0.575470746,1.104013681
1480408,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccc(Cl)cc3)cc2)C(=S)NC1c4cccc(c4)[N+](=O)[O-],0,1,0,11,0,3,3,4,11,0,0,14,1,0.22581,45,3,8,3,-0.959075332,1.12424171
1480409,Cc1ccc2[nH]c3c(CCc4c3nc5ccc(Cl)cc5c4c6ccccc6)c2c1,0,0,1,2,0,3,1,6,1,2,0,3,1,0.11538,29,5,1,1,0.091873161,0.493357301
1480410,Cc1cccc2c3CCc4c(nc5ccc(Cl)cc5c4c6ccccc6)c3[nH]c12,0,0,1,2,0,3,1,6,1,2,0,3,1,0.11538,29,5,1,1,0.079946496,0.487404525
1480416,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccc(cc3)C(=O)NNC(=O)CCO[N+](=O)[O-],0,0,0,11,0,2,3,3,10,1,0,12,0,0.33333,36,3,8,3,0.284517854,1.230775833
1480418,OC1=C(Oc2c(O)ccc(O)c2C1=O)c3ccc(O)c(O)c3,0,0,0,7,0,2,5,3,1,1,0,7,0,0,22,3,7,5,-0.107690424,-0.296179801
1480411,Cc1ccc2c3CCc4c(nc5ccc(Cl)cc5c4c6ccccc6)c3[nH]c2c1,0,0,1,2,0,3,1,6,1,2,0,3,1,0.11538,29,5,1,1,0.088536948,0.492935866
1480412,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccc(C(=O)NNC(=O)CCO[N+](=O)[O-])c(c3)C(=O)NNC(=O)CCO[N+](=O)[O-],0,0,0,19,0,2,5,3,15,1,0,20,0,0.35714,48,3,13,5,0.284761786,1.230749369
1480413,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccccc3CC(=O)NNC(=O)CCO[N+](=O)[O-],0,0,0,11,0,2,3,3,11,1,0,12,0,0.36,37,3,8,3,0.281819224,1.233381987
1480414,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccccc3CC(=O)NNC(=O)CO[N+](=O)[O-],0,0,0,11,0,2,3,3,10,1,0,12,0,0.33333,36,3,8,3,0.284533471,1.230564237
1480415,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccc(C(=O)NNC(=O)CO[N+](=O)[O-])c(c3)C(=O)NNC(=O)CO[N+](=O)[O-],0,0,0,19,0,2,5,3,13,1,0,20,0,0.30769,46,3,13,5,0.284551591,1.230850935
1513625,CC[C@@]1(C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1)NC(=S)NCCc%10ccc(F)cc%10,2,5,1,14,3,3,4,10,11,1,1,16,6,0.52727,71,4,12,4,-0.569276392,1.097810626
1480419,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)CCl)[C@@H]1CC/C/2=N\O,0,0,4,4,3,0,1,4,2,0,3,5,4,0.80952,26,0,4,1,0.879766107,-2.439194202
1480420,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccccc5)[C@@H]1CC/C/2=N\O,0,0,4,4,3,1,1,5,2,0,3,4,4,0.61538,30,1,4,1,0.875263155,-2.43451786
1480421,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccc(cc5)[N+](=O)[O-])[C@@H]1CC/C/2=N\O,0,0,4,7,3,1,1,5,3,0,3,7,4,0.61538,33,1,6,1,0.874564588,-2.438189983
1480422,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccc(N)cc5)[C@@H]1CC/C/2=N\O,0,0,4,5,3,1,3,5,2,0,3,5,4,0.61538,31,1,5,2,0.881642818,-2.439489126
1480423,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccc(O)cc5)[C@@H]1CC/C/2=N\O,0,0,4,5,3,1,2,5,2,0,3,5,4,0.61538,31,1,5,2,0.876631141,-2.440514326
1480429,C[C@]12CC[C@H](O)CC1=CC[C@H]3[C@@H]4CC\C(=N/O)\[C@@]4(C)CC[C@H]23,0,0,4,3,3,0,2,4,0,0,3,3,4,0.84211,22,0,3,2,0.876219571,-2.442472219
1480430,COc1ccc(cc1)c2nn(cc2C3OC(=O)C(=C3Br)O)c4ccccc4,0,1,0,6,0,2,1,4,4,1,0,7,1,0.1,27,3,6,1,0.526159406,0.242227688
1480431,OC1=C(Br)C(OC1=O)c2cn(nc2c3ccc(Br)cc3)c4ccccc4,0,1,0,5,0,2,1,4,3,1,0,7,1,0.05263,26,3,5,1,0.536580026,0.239314437
1480432,Cc1nn(c(C)c1C2OC(=O)C(=C2Cl)O)c3ccccc3,0,1,0,5,0,1,1,3,2,1,0,6,1,0.2,21,2,5,1,0.546291828,0.234321505
1480433,OC1=C(I)C(OC1=O)c2ccccc2,0,1,0,3,0,1,1,2,1,0,0,4,1,0.1,14,1,3,1,0.543684363,0.229467407
1480434,OC1=C(I)C(OC1=O)c2ccc(Cl)cc2,0,1,0,3,0,1,1,2,1,0,0,5,1,0.1,15,1,3,1,0.541335821,0.227993876
1480465,Oc1ccc(cn1)c2ccc3N=C(NCCN4CCOCC4)C(=O)N(CC5CCCCC5)c3n2,1,1,1,9,2,0,2,5,7,3,1,9,2,0.52,34,3,9,2,0.230677068,-0.212634072
1480436,Cc1nn(c(C)c1C2OC(=O)C(=C2I)O)c3ccccc3,0,1,0,5,0,1,1,3,2,1,0,6,1,0.2,21,2,5,1,0.552837193,0.246409506
1480437,BrC1=C(OCC(=O)NCc2ccccc2)C(=O)OC1c3ccccc3,0,1,0,5,0,2,1,3,6,0,0,6,1,0.15789,25,2,4,1,0.536735833,0.216410026
1480438,Cl\C(=C/c1ccc(Cl)cc1)\C2=Nc3ccccc3NC2=O,0,0,0,3,0,2,1,3,2,1,0,5,0,0,21,3,2,1,0.530118108,0.378946304
1480439,I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,0,0,0,3,0,2,1,3,2,1,0,4,0,0,20,3,2,1,0.540232956,0.389741421
1480440,Clc1ccc(\C=C(/I)\C2=Nc3ccccc3NC2=O)cc1,0,0,0,3,0,2,1,3,2,1,0,5,0,0,21,3,2,1,0.531470656,0.37684992
1480441,Cc1nn(c(C)c1\C=C(/I)\C2=Nc3ccccc3NC2=O)c4ccccc4,0,0,0,5,0,2,1,4,3,2,0,6,0,0.09524,27,4,4,1,0.539803505,0.350110143
1480442,OC(=O)\C(=C\c1ccc(Cl)cc1)\Br,0,0,0,2,0,1,1,1,2,0,0,4,0,0,13,1,1,1,0.516183496,0.317644298
1480443,Cc1nn(c(C)c1\C=C(/Br)\C(=O)O)c2ccccc2,0,0,0,4,0,1,1,2,3,1,0,5,0,0.14286,19,2,3,1,0.530940652,0.259408265
1480444,OC(=O)\C(=C\c1cn(nc1c2ccc(Br)cc2)c3ccccc3)\Br,0,0,0,4,0,2,1,3,4,1,0,6,0,0,24,3,3,1,0.52096355,0.252989352
1480494,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccccc3C,0,0,0,4,0,3,1,3,11,0,0,7,0,0.33333,34,3,4,1,-0.220057398,1.451399565
1480495,COc1ccccc1OCC(O)CN(C)CCC(Oc2ccc(cc2)C(F)(F)F)c3ccccc3,0,0,0,5,0,3,1,3,12,0,0,8,0,0.33333,35,3,5,1,-0.225401998,1.457111239
1480445,OC(=O)C(=O)\C=C\c1cn(nc1c2ccccc2)c3ccccc3,0,0,0,5,0,2,1,3,5,1,0,5,0,0,24,3,4,1,0.52297312,0.244702294
1480446,COc1ccc(cc1)c2nn(cc2\C=C\C(=O)C(=O)O)c3ccccc3,0,0,0,6,0,2,1,3,6,1,0,6,0,0.05,26,3,5,1,0.523121119,0.243342936
1480447,OC(=O)C(=O)\C=C\c1cn(nc1c2ccc(Br)cc2)c3ccccc3,0,0,0,5,0,2,1,3,5,1,0,6,0,0,25,3,4,1,0.527747691,0.238458276
1480448,Cn1c(cc2ccccc12)C(=O)\C=C(/O)\C(=O)O,0,0,0,5,0,1,2,2,3,1,0,5,0,0.07692,18,2,4,2,0.899461508,0.328959018
1480449,Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,0,1,0,7,0,1,2,3,3,1,0,7,1,0.14286,21,2,6,2,0.906927347,0.334068179
1480451,CCn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,0,1,0,7,0,1,2,3,4,1,0,7,1,0.2,22,2,6,2,0.909257889,0.329888105
1480452,OC(=O)\C(=C\C(=O)c1cc2ccccc2n1Cc3ccccc3)\O,0,0,0,5,0,2,2,3,5,1,0,5,0,0.05263,24,3,4,2,0.904970348,0.33370924
1480453,OC(=O)\C(=C\C(=O)c1cc2cc3OCOc3cc2n1Cc4ccccc4)\O,0,1,0,7,0,2,2,4,5,1,0,7,1,0.1,27,3,6,2,0.908656418,0.33563292
1480454,Cn1cc(C(=O)\C=C(/O)\C(=O)O)c2ccccc12,0,0,0,5,0,1,2,2,3,1,0,5,0,0.07692,18,2,4,2,0.901075721,0.332357109
1480455,Cn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,0,1,0,7,0,1,2,3,3,1,0,7,1,0.14286,21,2,6,2,0.9039554,0.334727019
1480456,COc1cccc2cc(C3SC(=NN3C(=O)C)NC(=O)C)c(Cl)nc12,0,1,0,7,0,1,1,3,2,1,0,9,1,0.25,25,2,6,1,-0.519670367,0.020691272
1480457,COc1ccc2cc(C3SC(=NN3C(=O)C)NC(=O)C)c(Cl)nc2c1,0,1,0,7,0,1,1,3,2,1,0,9,1,0.25,25,2,6,1,-0.515157759,0.025372328
1480458,COc1cc2cc(C3SC(=NN3C(=O)C)NC(=O)C)c(Cl)nc2cc1OC,0,1,0,8,0,1,1,3,3,1,0,10,1,0.29412,27,2,7,1,-0.517740369,0.022350956
1480459,CC(=O)NC1=NN(C(S1)c2cc3ccc(Cl)cc3nc2Cl)C(=O)C,0,1,0,6,0,1,1,3,1,1,0,9,1,0.2,24,2,5,1,-0.516609907,0.023318645
1480496,CCC(=O)c1ccc(OCC(O)CN(C)CCC(Oc2ccc(cc2)C(F)(F)F)c3ccccc3)cc1,0,0,0,5,0,3,1,3,13,0,0,8,0,0.34483,37,3,5,1,-0.223687366,1.453807831
1480460,CC(=O)NC1=NN(C(S1)c2cc3cc(Br)ccc3nc2Cl)C(=O)C,0,1,0,6,0,1,1,3,1,1,0,9,1,0.2,24,2,5,1,-0.517877042,0.02229959
1480461,CC(=O)NC1=NN(C(S1)c2cc3cc(C)ccc3nc2Cl)C(=O)C,0,1,0,6,0,1,1,3,1,1,0,8,1,0.25,24,2,5,1,-0.517562151,0.021784106
1480462,COc1ccc2nc(Cl)c(cc2c1)C3SC(=NN3C(=O)C)NC(=O)C,0,1,0,7,0,1,1,3,2,1,0,9,1,0.25,25,2,6,1,-0.518305182,0.022039095
1480463,CC(=O)NC1=NN(C(S1)c2cc3ccc(C)cc3nc2Cl)C(=O)C,0,1,0,6,0,1,1,3,1,1,0,8,1,0.25,24,2,5,1,-0.515541852,0.024333874
1480464,Oc1ncc(cn1)c2ccc3N=C(NCC4CCOCC4)C(=O)N(CC5CCCCC5)c3n2,1,1,1,9,2,0,2,5,6,3,1,9,2,0.54167,33,3,9,2,0.218402237,-0.209327266
1480467,C\C=C\1/CN2CC[C@@]34[C@@H]2C[C@@H]1[C@H]5CO[C@H]([C@@H]6[C@H]7C[C@@H]8N(CC[C@]89[C@H]6N(C(=O)C)c%10ccccc9%10)C/C/7=C\C)N([C@H]35)c%11ccccc4%11,5,7,2,6,7,2,0,11,1,0,2,6,9,0.575,46,2,5,0,-0.643723428,1.183035851
1480468,CCc1ccc2c3[nH]c4ccccc4c3CC[n+]2c1,0,1,0,2,0,1,1,4,1,2,0,2,1,0.23529,19,3,0,1,0.205871627,0.609265447
1480469,CN1CCc2c([nH]c3ccccc23)[C@@H]1C[C@@H]4C[C@@H]5N(CCc6c5[nH]c7ccccc67)C[C@@H]4C=C.OC(=O)C(=O)O,1,3,0,8,1,2,4,7,3,2,0,8,3,0.375,40,4,4,4,-0.571628451,1.101400733
1480470,COc1cc2CCN(C)[C@@H]3Cc4ccc(O)c(c4)c5cc(C[C@@H]6N(C)CCc7cc8Oc1c(Oc8cc67)c23)ccc5OC,0,4,0,7,0,4,1,8,2,0,0,7,4,0.33333,43,4,7,1,2.560520411,-2.24161315
1480482,C\C=C/1\CN2CCc3c([C@@H]2C[C@@H]1Cc4nccc5c6ccccc6[nH]c45)n(C)c7ccccc37,1,2,0,4,1,2,1,7,2,3,0,4,2,0.3,34,5,3,1,-0.571203113,1.101217389
1480497,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccc(cc3)C(F)(F)F,0,0,0,4,0,3,1,3,11,0,0,10,0,0.33333,37,3,4,1,-0.223475173,1.451108813
1480471,O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@H]4C[C@@H]5CCN4C[C@@H]5C=C,4,5,0,4,4,1,2,6,2,0,0,4,5,0.57895,23,1,4,2,-0.581875503,1.111427665
1480472,O[C@H]1Cc2c(O)cc3O[C@@]4(Oc5cc(O)cc(O)c5[C@@H]([C@H]4O)c3c2O[C@@H]1c6cc(O)c(O)c(O)c6)c7ccc(O)cc7,0,3,0,12,0,4,9,7,2,0,0,12,3,0.2,42,4,12,9,0.419255674,-0.630955398
1480473,C\C=C/1\CN(C)CC[C@@]23[C@@H]4[C@H](CO[C@H](O)C(=O)N4c5ccccc25)[C@H]1CC3=O,2,3,1,6,3,1,1,5,0,0,1,6,4,0.54545,28,1,5,1,-0.637338519,1.176682472
1480474,C\C=C/1\CN2CC[C@@]34[C@@H]2C[C@@H]1[C@@H](C=O)[C@@H]3N(C(=O)C)c5ccccc45,2,3,1,4,3,1,0,5,1,0,1,4,4,0.52381,25,1,3,0,-0.64446193,1.18402338
1480481,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]3[C@@H]1C=C[C@]34OC(=O)C(=C4)C(O)c5ccc(O)c(OC)c5,1,3,1,14,1,1,6,5,7,0,0,14,4,0.48148,41,1,14,6,-0.356371105,-0.20853053
1480475,CC[C@@H]1CN2CC[C@@]34[C@@H]2C[C@@H]1[C@H]5CO[C@H]([C@@H]6[C@H]7C[C@@H]8N(CC[C@]89[C@H]6N(C(=O)C)c%10ccccc9%10)C/C/7=C/C)N([C@H]35)c%11ccccc4%11,5,7,2,6,7,2,0,11,2,0,2,6,9,0.625,46,2,5,0,-0.636913359,1.175994277
1480477,COc1cccc2[nH]c3[C@H](C[C@H]4C[C@@H]5N(CCc6c5[nH]c7ccccc67)C[C@@H]4C=C)NCCc3c12,1,3,0,5,1,2,3,7,4,2,0,5,3,0.4,35,4,3,3,-0.575656414,1.105472684
1480478,C[C@@H]1NC[C@]23CC[C@H]4[C@@H](CC=C5C[C@H](CC[C@]45C)N(C)C)[C@@H]2CC[C@H]13,1,1,4,2,4,0,1,5,1,0,3,2,5,0.91304,25,0,2,1,0.872198641,-2.444736481
1480479,C[C@@H]1N=C[C@]23CC[C@H]4[C@@H](CC=C5C[C@@H](N)CC[C@]45C)[C@@H]2CC[C@H]13,0,1,4,2,3,0,2,5,0,0,3,2,5,0.85714,23,0,2,1,0.890379906,-2.448718309
1480480,COCCc1c([nH]c2ccccc12)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C,3,3,0,3,3,1,1,5,5,1,0,3,3,0.5,23,2,2,1,-0.567814708,1.096424341
1480484,COc1ccc2nccc(C(=O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,3,3,0,4,3,1,0,5,4,1,0,4,3,0.4,24,2,4,0,-0.577139795,1.102890849
1480485,C\C=C/1\CN2CC[C@@]34[C@@H]2C[C@@H]1[C@H](C=O)[C@@H]3N(C(=O)C)c5ccccc45,2,3,1,4,3,1,0,5,1,0,1,4,4,0.52381,25,1,3,0,-0.643785417,1.183057189
1480486,CN1CCc2c([nH]c3ccccc23)[C@@H]1C[C@H]4C[C@@H]5N(CC[C@@]56C(=O)Nc7cc(O)ccc67)C[C@@H]4C=C,2,4,0,6,2,2,3,7,3,1,0,6,4,0.43333,36,3,4,3,-0.576957405,1.106897831
1480487,COc1cc2CCN(C)[C@H]3Cc4ccc(O)c(Oc5ccc(C[C@@H]6N(C)CCc7c(O)c(OC)c(OC)c(Oc1cc23)c67)cc5)c4,0,4,0,9,0,4,2,8,3,0,0,9,4,0.35135,46,4,9,2,2.560637474,-2.241738081
1480488,COC(=O)C(CO)C1CC2c3[nH]c4ccccc4c3CC[N+]2(C)C/C/1=C/C,1,2,0,5,1,1,2,4,3,1,0,5,2,0.5,27,2,3,2,-0.572913527,1.103784919
1480489,O[C@H]1Cc2c(O)cc3O[C@@]4(Oc5c([C@@H]([C@H]4O)c3c2O[C@@H]1c6ccc(O)cc6)c(O)cc7O[C@@]8(Oc9cc(O)cc(O)c9[C@@H]([C@@H]8O)c57)c%10ccc(O)cc%10)c%11ccc(O)cc%11,0,5,0,15,0,6,10,11,3,0,0,15,5,0.2,60,6,15,10,0.423223436,-0.629636765
1480490,C[C@@H]1N=C[C@]23C[C@@H](O)[C@H]4[C@@H](CCC5=CC(=O)C=C[C@]45C)[C@@H]2CC[C@H]13,0,1,4,3,3,0,1,5,0,0,3,3,5,0.71429,24,0,3,1,0.89222461,-2.450568438
1480491,CO[C@H]1OC[C@@H]2[C@H]3CC(=O)[C@]4(CCN(C)C/C/3=C\C)[C@H]2N(C1=O)c5ccccc45,2,3,1,6,3,1,0,5,1,0,1,6,4,0.56522,29,1,5,0,-0.642714977,1.184986711
