smiles,NOCount,NumRadicalElectrons,MinPartialCharge,MaxAbsPartialCharge,NHOHCount,ExactMolWt,NumSaturatedCarbocycles,NumAliphaticHeterocycles,FpDensityMorgan1,NumAromaticHeterocycles,NumValenceElectrons,NumRotatableBonds,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHDonors,FpDensityMorgan3,NumAromaticRings,HeavyAtomMolWt,NumSaturatedRings,MolWt,NumHAcceptors,NumHeteroatoms,NumSaturatedHeterocycles,NumAliphaticRings,MaxPartialCharge,RingCount,FpDensityMorgan2,FractionCSP3,HeavyAtomCount
CCOC(=O)c1sc(NC(=O)c2ccncc2)c(C#N)c1C,6,0,-0.4617942273616791,0.4617942273616791,1,315.0677490234375,0,0,1.4090908765792847,2,112,4,0,0,1,2.6818182468414307,2,302.25,0,315.35400390625,6,7,0,0,0.34818780422210693,2,2.090909004211426,0.20000000298023224,22
CCCCN(C(=O)c1cccc(C)c1)C2=C(N)N(CCC)C(=O)NC2=O,7,0,-0.3830651640892029,0.3830651640892029,3,358.20050048828125,0,0,1.2307692766189575,1,140,7,1,0,2,2.576923131942749,2,332.2340087890625,0,358.4419860839844,5,7,0,0,0.3295145332813263,2,1.9615384340286255,0.42105263471603394,26
CCOC(=O)C(NC(=O)C)(N1CCOCC1)C(F)(F)F,6,0,-0.46296361088752747,0.46296361088752747,1,298.1140441894531,0,1,1.2999999523162842,0,116,4,0,0,1,2.25,0,281.125,1,298.260986328125,5,9,1,1,0.43622076511383057,1,1.850000023841858,0.8181818127632141,20
COc1ccc(CCNC(=O)C2CC(=NO2)c3cccc(F)c3)cc1,5,0,-0.49676820635795593,0.49676820635795593,1,342.1379699707031,0,1,1.3200000524520874,0,130,6,2,0,1,2.8399999141693115,2,323.2179870605469,0,342.3699951171875,4,6,0,1,0.26385441422462463,3,2.119999885559082,0.2631579041481018,25
CC(C)Oc1cccc(c1)C(=O)NC(=S)Nc2ccccc2N3CCOCC3,6,0,-0.4909961223602295,0.4909961223602295,2,399.1616516113281,0,1,1.1428571939468384,0,148,5,2,0,2,2.642857074737549,2,374.3160095214844,1,399.5159912109375,5,7,1,1,0.25704702734947205,3,1.8928571939468384,0.3333333432674408,28
[I-].COc1ccc(cc1)C(=O)OCC[N+]2(C)CCOCC2,5,0,-1,1,0,407.0593566894531,0,1,1.2380952835083008,0,118,5,1,0,0,2.4285714626312256,1,385.0719909667969,1,407.24798583984375,4,6,1,1,0.33783942461013794,2,1.8571428060531616,0.5333333611488342,21
CC(Sc1nnc2ccccn12)C(=O)Nc3ccc4OCOc4c3,7,0,-0.45359304547309875,0.45359304547309875,1,342.07867431640625,0,1,1.25,2,122,4,1,0,1,3.0416667461395264,3,328.26800537109375,0,342.3800048828125,7,8,0,1,0.23719462752342224,4,2.125,0.1875,24
CC1CCCC(NCC(=O)Nc2ccc(cc2)C(=O)N)C1C,5,0,-0.36559948325157166,0.36559948325157166,4,303.1946716308594,1,0,1.1818181276321411,0,120,5,1,1,3,2.5,1,278.20599365234375,1,303.406005859375,3,5,0,1,0.24819770455360413,2,1.8636363744735718,0.529411792755127,22
Cl.C(Nc1nc(NCc2ccccc2)c3ccccc3n1)c4ccccc4,4,0,-0.3653123676776886,0.3653123676776886,2,376.1454772949219,0,0,0.5925925970077515,1,136,6,3,0,2,1.814814805984497,4,355.7229919433594,0,376.8909912109375,4,5,0,0,0.2249998152256012,4,1.1481481790542603,0.09090909361839294,27
CCN(CC)C(=O)COc1cc(C)cc2OC(=O)C3=C(CCCC3)c12,5,0,-0.4829806983470917,0.4829806983470917,0,343.1783447265625,0,0,1.159999966621399,1,134,5,1,1,0,2.5199999809265137,2,318.2229919433594,0,343.4230041503906,4,5,0,1,0.339229017496109,3,1.840000033378601,0.5,25
CC(=O)Nc1ccc(cc1)n2nnnc2SCC(=O)N3CCN(CC3)C(=O)c4occc4,11,0,-0.45919710397720337,0.45919710397720337,1,455.1375732421875,0,1,1.0625,2,166,6,1,0,1,2.4375,3,434.3320007324219,1,455.5,9,12,1,1,0.2891676425933838,4,1.78125,0.30000001192092896,32
CCOc1ccc(CCNc2nc3N(C)C(=O)N(C)C(=O)c3n2CC)cc1OCC,9,0,-0.48999109864234924,0.48999109864234924,1,415.2219543457031,0,0,1,2,162,9,1,0,1,2.366666555404663,3,386.2619934082031,0,415.4939880371094,9,9,0,0,0.3317044675350189,3,1.7000000476837158,0.4761904776096344,30
Cc1nc(cs1)c2ccc(NC(=O)c3ccccc3)cc2,3,0,-0.3219980001449585,0.3219980001449585,1,294.0826721191406,0,0,1.047619104385376,1,104,3,2,0,1,2.3809523582458496,3,280.2669982910156,0,294.3789978027344,3,4,0,0,0.25515761971473694,3,1.7619047164916992,0.05882352963089943,21
[O-][N+](=O)c1cc(ccc1N2CCCCC2)C(=O)NCc3occc3,7,0,-0.4674762785434723,0.4674762785434723,1,329.1375427246094,0,1,1.25,1,126,5,1,0,1,2.7083332538604736,2,310.2040100097656,1,329.3559875488281,5,7,1,1,0.29282188415527344,3,2.0416667461395264,0.3529411852359772,24
CC(OC(=O)C1CCC1)C(=O)Nc2nc(cs2)c3ccc(F)c(F)c3,5,0,-0.4523238241672516,0.4523238241672516,1,366.0849609375,1,0,1.3200000524520874,1,132,5,1,1,1,2.7200000286102295,2,350.260986328125,1,366.3890075683594,5,8,0,1,0.30920541286468506,3,2.0799999237060547,0.3529411852359772,25
CC(=O)Nc1ccc(cc1)C23CC4CC(CC(C4)C2)C3,2,0,-0.3263387382030487,0.3263387382030487,1,269.177978515625,4,0,1,0,106,2,1,4,1,1.9500000476837158,1,246.20399475097656,4,269.38800048828125,1,2,0,4,0.22074741125106812,5,1.5,0.6111111044883728,20
OC(=O)c1cc(O)ccc1NC(=O)CN2C(=S)S\C(=C\c3occc3)\C2=O,8,0,-0.5079368948936462,0.5079368948936462,3,404.013671875,0,1,1.3333333730697632,1,138,5,1,0,3,2.777777671813965,2,392.3290100097656,1,404.42498779296875,7,10,1,1,0.3374515473842621,3,2.1111111640930176,0.05882352963089943,27
COc1ccc(cc1)N2C(NC(=O)C(=C2S)C#N)c3occc3,6,0,-0.4967658817768097,0.4967658817768097,1,327.0677490234375,0,1,1.3478261232376099,1,116,3,1,0,2,2.6521739959716797,2,314.260986328125,0,327.364990234375,6,7,0,1,0.26610246300697327,3,2.08695650100708,0.125,23
NC(=NOC(=O)c1ccccc1F)c2nonc2N,8,0,-0.37893685698509216,0.37893685698509216,4,265.0611267089844,0,0,1.3684210777282715,1,98,3,1,0,2,2.736842155456543,2,257.1400146484375,0,265.2040100097656,7,9,0,0,0.36828693747520447,2,2.1052632331848145,0,19
CCOc1ccc(CNC(=O)CCc2cn(C)c3ccccc23)cc1OC,5,0,-0.49285808205604553,0.49285808205604553,1,366.1943359375,0,0,1.1481481790542603,1,142,8,2,0,1,2.7407407760620117,3,340.25299072265625,0,366.46099853515625,4,5,0,0,0.22009654343128204,3,1.9629629850387573,0.3181818127632141,27
CCCCC(CC(C)O)c1nnc(S)n1c2ccccc2,4,0,-0.3933940529823303,0.3933940529823303,1,305.15618896484375,0,0,1.2380952835083008,1,114,7,1,0,2,2.5714285373687744,2,282.26300048828125,0,305.4469909667969,5,5,0,0,0.19225679337978363,2,1.952380895614624,0.5,21
CCOC(=O)c1c(C)[nH]c(C(=O)NCc2ccccc2OC)c1C,6,0,-0.49640652537345886,0.49640652537345886,2,330.157958984375,0,0,1.2083333730697632,1,128,6,1,0,2,2.5833332538604736,2,308.2080078125,0,330.3840026855469,4,6,0,0,0.33973661065101624,2,1.9166666269302368,0.3333333432674408,24
CCc1ccc(NC(=O)NCC2CCN(Cc3cccc(Cl)c3)CC2)cc1,4,0,-0.33758780360221863,0.33758780360221863,2,385.19207763671875,0,1,1.1111111640930176,0,144,6,2,0,2,2.5185184478759766,2,357.7149963378906,1,385.9389953613281,2,5,1,1,0.318744033575058,3,1.8518518209457397,0.40909090638160706,27
O=C(CNc1ccc2ccccc2c1)NNC3=NCCC3,5,0,-0.37609127163887024,0.37609127163887024,3,282.1480712890625,0,1,1.1428571939468384,0,108,3,2,0,3,2.809523820877075,2,264.2030029296875,0,282.34698486328125,4,5,0,1,0.2571236789226532,3,2,0.25,21
CN1\C(=C/C(=Nc2ccccc2)S)\C(C)(C)c3ccccc13,2,0,-0.3469536006450653,0.3469536006450653,0,308.13470458984375,0,1,1.045454502105713,0,112,2,2,0,1,2.3636362552642822,2,288.2900085449219,0,308.45001220703125,2,3,0,1,0.09538856148719788,3,1.6818181276321411,0.21052631735801697,22
Fc1cccc(c1)N(CC(=O)NCCc2ccccc2)C(=O)CCC(=O)Nc3nccs3,7,0,-0.35421591997146606,0.35421591997146606,2,454.1474914550781,0,0,1,1,166,10,2,0,2,2.53125,3,431.3429870605469,0,454.5270080566406,5,9,0,0,0.23957812786102295,3,1.8125,0.21739129722118378,32
CCCCCN1C(=N)C(=CC2=C1N=C3N(C=CC=C3C)C2=O)S(=O)(=O)c4ccc(Cl)cc4,7,0,-0.309658408164978,0.309658408164978,1,470.1179504394531,0,0,1.09375,3,166,6,1,0,1,2.5,4,447.7980041503906,0,470.98199462890625,7,9,0,0,0.2668554484844208,4,1.8125,0.260869562625885,32
Oc1cc(N2CCN(CC2)C(=O)c3ccc(F)cc3)c(nn1)c4ccccc4,6,0,-0.4921480417251587,0.4921480417251587,1,378.1492004394531,0,1,0.9285714030265808,1,142,3,2,0,1,2.2857143878936768,3,359.2550048828125,1,378.4070129394531,5,7,1,1,0.2534771263599396,4,1.6071428060531616,0.190476194024086,28
Cl.CCOC(=O)c1cnc2c(Cl)cccc2c1NCCN(C)C,5,0,-0.46229448914527893,0.46229448914527893,1,357.10107421875,0,0,1.39130437374115,1,126,6,1,0,1,2.7826087474823,2,337.10101318359375,0,358.2690124511719,5,7,0,0,0.3413391411304474,2,2.13043475151062,0.375,23
COc1cccc(c1)N2C(=Nc3ccccc3C2=O)SCC(=O)Nc4cc(C)on4,8,0,-0.4966873824596405,0.4966873824596405,1,422.1048889160156,0,0,1.2000000476837158,2,152,6,2,0,1,2.799999952316284,4,404.3219909667969,0,422.46600341796875,8,9,0,0,0.2661273777484894,4,2.0333333015441895,0.1428571492433548,30
O=C(CN(CCc1ccccc1)C(=O)CNS(=O)(=O)c2ccccc2)NCc3occc3,8,0,-0.467476487159729,0.467476487159729,2,455.1514892578125,0,0,0.90625,1,168,11,2,0,2,2.25,3,430.33599853515625,0,455.5360107421875,5,9,0,0,0.2405339479446411,3,1.59375,0.21739129722118378,32
CC(=O)c1cccc(NC(=O)c2cc(on2)c3ccc(C)cc3)c1,5,0,-0.35548943281173706,0.35548943281173706,1,320.1160888671875,0,0,1.0416666269302368,1,120,4,2,0,1,2.5,3,304.2200012207031,0,320.3479919433594,4,5,0,0,0.2773650884628296,3,1.7916666269302368,0.10526315867900848,24
CC(C)N(Cc1ccccc1)S(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N3CCCC3,6,0,-0.36090970039367676,0.36090970039367676,1,403.1929626464844,0,1,1.1071428060531616,1,152,6,1,0,1,2.2857143878936768,2,374.3160095214844,1,403.5480041503906,3,7,1,1,0.25656387209892273,3,1.7142857313156128,0.4761904776096344,28
O=C(Nc1ccc2ccccc2c1)c3cccnc3,3,0,-0.32192713022232056,0.32192713022232056,1,248.09495544433594,0,0,0.9473684430122375,1,92,2,2,0,1,2.5789473056793213,3,236.18899536132812,0,248.28500366210938,2,3,0,0,0.25672459602355957,3,1.7894736528396606,0,19
CC1(C)CC(=O)C=C(C1)N2CCNCC2,3,0,-0.37215325236320496,0.37215325236320496,1,208.15756225585938,0,1,1.2666666507720947,0,84,1,0,1,1,2.5333333015441895,0,188.14500427246094,1,208.30499267578125,3,3,1,2,0.15745975077152252,2,1.9333332777023315,0.75,15
CCOc1ccc(NC(=O)CN2C(=O)CSc3ccc(cc23)S(=O)(=O)N4CCOCC4)cc1,9,0,-0.49388742446899414,0.49388742446899414,1,491.11846923828125,0,2,1.1515151262283325,0,176,7,2,0,1,2.5757575035095215,2,466.3909912109375,1,491.59100341796875,7,11,1,2,0.24393871426582336,4,1.878787875175476,0.3636363744735718,33
COc1ccc(CCNC(=O)c2ccc3C(=O)N(Cc4occc4)C(=S)Nc3c2)cc1OC,8,0,-0.4928699731826782,0.4928699731826782,2,465.1358337402344,0,0,1.121212124824524,2,170,8,2,0,2,2.6666667461395264,4,442.34698486328125,0,465.531005859375,7,9,0,0,0.2620704174041748,4,1.9393939971923828,0.2083333283662796,33
CCNC(=O)n1nccc1C(C)Oc2cccc(c2)C(F)(F)F,5,0,-0.48440587520599365,0.48440587520599365,1,327.1194763183594,0,0,1.39130437374115,1,124,4,1,0,1,2.7826087474823,2,311.1780090332031,0,327.3059997558594,4,8,0,0,0.416044682264328,2,2.13043475151062,0.3333333432674408,23
CC(C)N(c1ccccc1)c2ccc(NC(=O)C3CCCO3)cc2,4,0,-0.368377685546875,0.368377685546875,1,324.18377685546875,0,1,1.0833333730697632,0,126,5,2,0,1,2.3333332538604736,2,300.23199462890625,1,324.42401123046875,3,4,1,1,0.252999484539032,3,1.75,0.3499999940395355,24
COc1cc2CCN(Cc2cc1OC)C(=O)COc3ccc(C)c(C)c3,5,0,-0.49285921454429626,0.49285921454429626,0,355.1783447265625,0,1,1,0,138,5,2,0,0,2.346153736114502,2,330.2340087890625,0,355.4339904785156,4,5,0,1,0.2603154182434082,3,1.692307710647583,0.380952388048172,26
c1ccc(cc1)n2nnc3cnccc23,4,0,-0.2622430920600891,0.2622430920600891,0,196.07489013671875,0,0,1,2,72,1,1,0,0,2.7333333492279053,3,188.1490020751953,0,196.21299743652344,4,4,0,0,0.13143809139728546,3,1.8666666746139526,0,15
CN(C)c1cccc(c1)C(=O)N2CCCC(C2)C(=O)c3cc(F)ccc3F,4,0,-0.3776414394378662,0.3776414394378662,0,372.1649475097656,0,1,1.1111111640930176,0,142,4,2,0,0,2.629629611968994,2,350.239013671875,1,372.4150085449219,3,6,1,1,0.25344908237457275,3,1.8888888359069824,0.3333333432674408,27
COc1ccccc1C(=O)O\N=C(/N)\c2ccc(Cl)cc2,5,0,-0.4958539605140686,0.4958539605140686,2,304.06146240234375,0,0,1.1428571939468384,0,108,4,2,0,1,2.4761905670166016,2,291.6289978027344,0,304.7330017089844,4,6,0,0,0.36906903982162476,2,1.8095238208770752,0.06666667014360428,21
CCc1nnc(NC(=O)CSc2nnc(c3cccnc3)n2C)s1,8,0,-0.3051261901855469,0.3051261901855469,1,361.07794189453125,0,0,1.3333333730697632,3,124,6,0,0,1,2.9166667461395264,3,346.33599853515625,0,361.45599365234375,9,10,0,0,0.2361777275800705,3,2.2083332538604736,0.2857142984867096,24
O=C(N1CCN(Cc2ccc3OCOc3c2)CC1)c4ccc(cc4)S(=O)(=O)N5CCCC5,8,0,-0.45359548926353455,0.45359548926353455,0,457.1671447753906,0,3,0.84375,0,170,5,2,0,0,2.25,2,430.33599853515625,2,457.552001953125,6,9,2,3,0.2534404695034027,5,1.53125,0.43478259444236755,32
O=C(Nc1ccc2CCN(Cc3occc3)Cc2c1)C4CCCO4,5,0,-0.46799400448799133,0.46799400448799133,1,326.1630554199219,0,2,1.2916666269302368,1,126,4,1,0,1,3.0416667461395264,2,304.2200012207031,1,326.39599609375,4,5,1,2,0.2529996335506439,4,2.25,0.42105263471603394,24
Cc1oc(cc1)c2nn(cc2CNCCc3ccncc3)c4cccc(F)c4,5,0,-0.4596711993217468,0.4596711993217468,1,376.1699523925781,0,0,1.1071428060531616,3,142,7,1,0,1,2.7142856121063232,4,355.2669982910156,0,376.43499755859375,5,6,0,0,0.15436537563800812,4,1.9642857313156128,0.1818181872367859,28
CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])c1,9,0,-0.4945777952671051,0.4945777952671051,1,441.0761413574219,0,0,1.2068965435028076,0,156,8,2,0,1,2.4137930870056152,2,421.7330017089844,0,441.89300537109375,6,11,0,0,0.2698323726654053,2,1.862069010734558,0.2777777910232544,29
CCCn1c(CN2CCCCC2CC)nc3N(C)C(=O)N(C)C(=O)c13,7,0,-0.32104429602622986,0.3317036032676697,0,347.23211669921875,0,1,1.1200000047683716,2,138,5,0,0,0,2.559999942779541,2,318.2309875488281,1,347.4630126953125,7,7,1,1,0.3317036032676697,3,1.8799999952316284,0.7222222089767456,25
COCc1nnc(NS(=O)(=O)c2ccc(C)cc2)s1,6,0,-0.37743285298347473,0.37743285298347473,1,299.0398254394531,0,0,1.263157844543457,1,102,5,1,0,1,2.5789473056793213,2,286.27301025390625,0,299.37701416015625,6,8,0,0,0.26320409774780273,2,1.9473683834075928,0.27272728085517883,19
COc1cc(cc(OC)c1OC)C(=O)Nc2cc(ccc2C)c3cn4cccnc4n3,8,0,-0.4926888346672058,0.4926888346672058,1,418.1640930175781,0,0,1.0322580337524414,2,158,6,2,0,1,2.4193549156188965,4,396.2770080566406,0,418.4530029296875,7,8,0,0,0.25544801354408264,4,1.774193525314331,0.17391304671764374,31
CCC(=O)Nc1nnc(SCc2ccc(F)cc2)s1,4,0,-0.3005155622959137,0.3005155622959137,1,297.04058837890625,0,0,1.3684210777282715,1,100,5,1,0,1,2.78947377204895,2,285.28399658203125,0,297.3800048828125,5,7,0,0,0.22541700303554535,2,2.1052632331848145,0.25,19
Clc1ccc(NC(=S)NCCN2CCOCC2)cc1Cl,4,0,-0.3787927031517029,0.3787927031517029,2,333.04693603515625,0,1,1.25,0,110,4,1,0,2,2.700000047683716,1,317.135986328125,1,334.2720031738281,3,7,1,1,0.17032380402088165,2,2,0.4615384638309479,20
Clc1ccc(cc1)N2C(=O)CC(N3CCC(CCN4CCCC4=O)CC3)C2=O,6,0,-0.34267905354499817,0.34267905354499817,0,403.166259765625,0,3,0.9642857313156128,0,150,5,1,0,0,2.3214285373687744,1,377.7019958496094,3,403.9100036621094,4,7,3,3,0.25114426016807556,4,1.6785714626312256,0.5714285969734192,28
COc1ccccc1\C=C\C2=Nc3ccc(OC(=O)C)cc3C(=O)O2,6,0,-0.4961371421813965,0.4961371421813965,0,337.09503173828125,0,0,1.159999966621399,1,126,4,2,0,0,2.7200000286102295,3,322.21099853515625,0,337.33099365234375,6,6,0,0,0.3467104732990265,3,1.9600000381469727,0.10526315867900848,25
Fc1ccccc1N2CCN(CC2)C(=O)C3CN(C(=O)C3)c4ccccc4,5,0,-0.3656200170516968,0.3656200170516968,0,367.16961669921875,0,2,0.9259259104728699,0,140,3,2,0,0,2.2962963581085205,2,345.24798583984375,2,367.42401123046875,3,6,2,2,0.22763514518737793,4,1.5925925970077515,0.3333333432674408,27
COCCNC(=O)C(N(C1CCCC1)C(=O)CCC(=O)Nc2ccccn2)c3ccc(Cl)cc3,8,0,-0.38286077976226807,0.38286077976226807,2,486.203369140625,1,0,1.1176470518112183,1,182,11,1,1,2,2.5,2,455.75201416015625,1,487,5,9,0,1,0.24704165756702423,3,1.8529411554336548,0.4399999976158142,34
FC(F)(F)c1cc(nc(SCC(=O)Nc2ccc(cc2)C(=O)N3CCOCC3)n1)c4occc4,8,0,-0.462725967168808,0.462725967168808,1,492.10791015625,0,1,1.0882352590560913,2,178,6,1,0,1,2.470588207244873,3,473.3269958496094,1,492.47900390625,7,12,1,1,0.43302634358406067,4,1.8235293626785278,0.27272728085517883,34
NC(=O)CC(NC(=O)c1ccc(Br)cc1)c2ccc(NCc3ccc(F)c(F)c3)c(c2)[N+](=O)[O-],8,0,-0.3754121661186218,0.3754121661186218,4,532.0557861328125,0,0,1.029411792755127,0,176,9,3,0,3,2.3529412746429443,3,514.177001953125,0,533.3289794921875,5,11,0,0,0.29217496514320374,3,1.7352941036224365,0.1304347813129425,34
COc1ccccc1C(=O)N(Cc2occc2)C3CCS(=O)(=O)C3,6,0,-0.49592432379722595,0.49592432379722595,0,349.098388671875,0,1,1.2916666269302368,1,128,5,1,0,0,2.7083332538604736,2,330.2560119628906,1,349.4079895019531,5,7,1,1,0.257808119058609,3,2.0833332538604736,0.3529411852359772,24
CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)Nc3ccc(F)cc3,5,0,-0.3246843218803406,0.3246843218803406,1,362.11004638671875,0,1,1.159999966621399,0,132,4,2,0,1,2.440000057220459,2,343.27398681640625,0,362.4259948730469,3,7,0,1,0.2426832616329193,3,1.7999999523162842,0.2777777910232544,25
[O-][N+](=O)c1ccc(N2CCCCC2)c(c1)C(=O)N3CCc4ccccc34,6,0,-0.370883971452713,0.370883971452713,0,351.1582946777344,0,2,0.9615384340286255,0,134,3,2,0,0,2.5,2,330.2380065917969,1,351.406005859375,4,6,1,2,0.26988106966018677,4,1.7307692766189575,0.3499999940395355,26
O.Cn1cnc2c(O)ncc(c12)[N+](=O)[O-],8,0,-0.49167805910110474,0.49167805910110474,3,212.05455017089844,0,0,1.5333333015441895,2,80,1,0,0,1,2.799999952316284,2,204.1009979248047,0,212.1649932861328,6,8,0,0,0.31305643916130066,2,2.200000047683716,0.1428571492433548,15
Cc1cc(nn1CC(=O)Nc2ccccn2)[N+](=O)[O-],8,0,-0.35774216055870056,0.3897187113761902,1,261.086181640625,0,0,1.5263158082962036,2,98,4,0,0,1,2.8947367668151855,2,250.1529998779297,0,261.2409973144531,6,8,0,0,0.3897187113761902,2,2.3157894611358643,0.1818181872367859,19
CCOc1ccc(CNC(=O)CN2C(=O)C(Oc3cccnc23)c4ccccc4)cc1,7,0,-0.4938897490501404,0.4938897490501404,1,417.1688537597656,0,1,1.0967742204666138,1,158,7,2,0,1,2.612903118133545,3,394.281005859375,0,417.4649963378906,5,7,0,1,0.27403274178504944,4,1.8709677457809448,0.2083333283662796,31
Cc1nc2nc(CCc3ccccc3)nn2c(C)c1Cl,4,0,-0.2148207128047943,0.25246456265449524,0,286.0985107421875,0,0,1.0499999523162842,2,102,3,1,0,0,2.549999952316284,3,271.64599609375,0,286.7659912109375,4,5,0,0,0.25246456265449524,3,1.7999999523162842,0.2666666805744171,20
[O-][N+](=O)c1oc(\C=C\C(=O)Nc2ccc(CC#N)cc2)cc1,7,0,-0.40131813287734985,0.43300536274909973,1,297.074951171875,0,0,1.3181818723678589,1,110,5,1,0,1,2.6363637447357178,2,286.1820068359375,0,297.2699890136719,5,7,0,0,0.43300536274909973,2,2.045454502105713,0.06666667014360428,22
COc1cc(OC)nc(NC(=O)C(C)C)n1,6,0,-0.4807654321193695,0.4807654321193695,1,225.11134338378906,0,0,1.25,1,88,4,0,0,1,2.125,1,210.1280059814453,0,225.2480010986328,5,6,0,0,0.2355595976114273,1,1.75,0.5,16
CN1C(=O)N(C)C(=O)C2(Cc3cc(NC(=O)c4ccccc4)ccc3N5CCCC25)C1=O,8,0,-0.36668676137924194,0.36668676137924194,1,432.17974853515625,0,3,1,0,164,2,2,0,1,2.375,2,408.2879943847656,2,432.4800109863281,5,8,2,3,0.3324066996574402,5,1.6875,0.3333333432674408,32
CCCN1C(=O)N(C)C(=O)c2c(SCC(=O)NC34CC5CC(CC(C5)C3)C4)nc(CC(C)C)nc12,8,0,-0.34991034865379333,0.34991034865379333,1,499.26171875,4,0,1.1142857074737549,2,190,8,0,4,1,2.3142857551574707,2,462.385009765625,4,499.6809997558594,8,9,0,4,0.3318845331668854,6,1.7428570985794067,0.7307692170143127,35
Oc1ccc(\C=C\2/SC(=NC2=O)N3CCc4ccccc4C3)cc1,4,0,-0.5079662799835205,0.5079662799835205,1,336.09326171875,0,2,1.0833333730697632,0,120,1,2,0,1,2.625,2,320.2879943847656,0,336.4159851074219,4,5,0,2,0.2857980728149414,4,1.8333333730697632,0.15789473056793213,24
COc1cccc2C3CC(C)(NC(=O)/C/3=C(/C)\O)Oc12,5,0,-0.5121000409126282,0.5121000409126282,2,275.1157531738281,0,2,1.5499999523162842,0,106,1,1,0,2,2.950000047683716,1,258.1679992675781,1,275.3039855957031,4,5,1,2,0.2537156045436859,3,2.299999952316284,0.4000000059604645,20
COc1ccc(\C=C(/C#N)\C(=O)OCC(=O)NC(C)c2ccccc2)cc1,6,0,-0.4967678189277649,0.4967678189277649,1,364.1423034667969,0,0,1.1481481790542603,0,138,7,2,0,1,2.407407522201538,2,344.2409973144531,0,364.4010009765625,5,6,0,0,0.3489123284816742,2,1.814814805984497,0.190476194024086,27
COc1ccc(CCNC(=O)C2CCCN(C2)S(=O)(=O)c3ccc(F)cc3)cc1OC,7,0,-0.4928699731826782,0.4928699731826782,1,450.1624755859375,0,1,1.1290322542190552,0,168,8,2,0,1,2.5161290168762207,2,423.3160095214844,1,450.5320129394531,5,9,1,1,0.24259133636951447,3,1.8387097120285034,0.40909090638160706,31
CCc1n[nH]c(SCc2cc(Cl)ccc2OC)n1,4,0,-0.49644365906715393,0.49644365906715393,1,283.0545959472656,0,0,1.4444444179534912,1,96,5,1,0,1,2.944444417953491,2,269.6719970703125,0,283.78399658203125,4,6,0,0,0.18351785838603973,2,2.277777671813965,0.3333333432674408,18
Clc1cccc(NC(=S)Nc2ccc(CN3CCCCC3)cc2)c1Cl,3,0,-0.3324882686138153,0.3324882686138153,2,393.08331298828125,0,1,0.9599999785423279,0,132,4,2,0,2,2.4000000953674316,2,373.2030029296875,1,394.3710021972656,2,6,1,1,0.17480605840682983,3,1.6799999475479126,0.31578946113586426,25
CC(=O)NC(=O)NC1OC(=O)C(=C1Cl)Cl,6,0,-0.43191397190093994,0.43191397190093994,2,251.970458984375,0,1,1.399999976158142,0,82,1,0,0,2,2.4000000953674316,0,246.9929962158203,0,253.04100036621094,4,8,0,1,0.3528967499732971,1,2,0.2857142984867096,15
Cc1nc2cc(NC(=O)NCc3occc3)ccc2n1C,6,0,-0.4674752354621887,0.4674752354621887,2,284.1273193359375,0,0,1.3809523582458496,2,108,3,1,0,2,3,3,268.1910095214844,0,284.3190002441406,4,6,0,0,0.3191129267215729,3,2.238095283508301,0.20000000298023224,21
Cl.CC(C)C1CCC(C)CC1OCC(O)CN2CCCC(C)C2,3,0,-0.3893836736679077,0.3893836736679077,1,347.25909423828125,1,1,1.1304347515106201,0,138,6,0,1,1,2.5217392444610596,0,309.6669921875,2,347.97100830078125,3,4,1,2,0.08998482674360275,2,1.8695652484893799,1,23
Cc1ccccc1OCC(=O)OCC(=O)c2ccc(OC(=O)c3ccccc3)cc2,6,0,-0.48163357377052307,0.48163357377052307,0,404.1259765625,0,0,0.7333333492279053,0,152,8,3,0,0,2.0999999046325684,3,384.25799560546875,0,404.4179992675781,6,6,0,0,0.3441091775894165,3,1.399999976158142,0.125,30
CC(C)CC(NC(=O)C(COCc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NN,9,0,-0.4438226819038391,0.4438226819038391,5,422.2529296875,0,0,1,0,168,10,1,0,4,2.1666667461395264,1,388.2539978027344,0,422.5260009765625,6,9,0,0,0.40789175033569336,1,1.6333333253860474,0.5714285969734192,30
Clc1ccc(s1)S(=O)(=O)N2CCN(CC2)C(=O)c3ccc(cc3)S(=O)(=O)N4CCOCC4,9,0,-0.37871065735816956,0.37871065735816956,0,519.0359497070312,0,2,0.8125,1,174,5,1,0,0,1.96875,2,497.87799072265625,2,520.0540161132812,7,13,2,2,0.25344163179397583,4,1.40625,0.42105263471603394,32
CCNC(=O)N1CCNC(=O)C1CC(=O)Nc2ccc(cc2)C(=O)OCC,9,0,-0.46239131689071655,0.46239131689071655,3,376.1746826171875,0,1,1.2222222089767456,0,146,6,1,0,3,2.555555582046509,1,352.22100830078125,1,376.4129943847656,5,9,1,1,0.33760973811149597,2,1.9259259700775146,0.4444444477558136,27
