Age, Workclass, Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours per week, Country
35,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Male,0,0,50,United-States
69,Self-emp-not-inc,Dropout,Separated,Blue-Collar,Not-in-family,White,Male,3273,0,45,United-States
32,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,48,United-States
20,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,40,United-States
66,Self-emp-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States
31,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,Euro_1
22,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,24,United-States
32,Private,Prof-School,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States
23,Private,Associates,Never-Married,Sales,Own-child,White,Female,0,0,40,United-States
21,Private,High School grad,Never-Married,Admin,Own-child,White,Male,0,0,40,United-States
36,Private,High School grad,Married,Service,Wife,Asian-Pac-Islander,Female,0,0,2,China
62,Local-gov,Dropout,Married,Blue-Collar,Husband,White,Male,2829,0,40,United-States
24,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
45,Private,High School grad,Married,Blue-Collar,Husband,White,Male,7298,0,50,United-States
27,Private,Dropout,Married,Blue-Collar,Husband,White,Male,3942,0,40,United-States
38,Private,Prof-School,Married,Professional,Husband,White,Male,0,2415,90,United-States
20,?,High School grad,Never-Married,?,Own-child,White,Female,0,0,5,United-States
30,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,30,United-States
17,?,Dropout,Never-Married,?,Own-child,White,Male,0,0,20,United-States
17,?,Dropout,Never-Married,?,Own-child,Black,Male,0,0,8,United-States
21,Self-emp-not-inc,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
56,Self-emp-not-inc,High School grad,Married,Sales,Husband,White,Male,0,0,40,United-States
59,Local-gov,Masters,Widowed,Professional,Unmarried,White,Female,4787,0,60,United-States
37,Self-emp-not-inc,High School grad,Separated,White-Collar,Unmarried,White,Female,0,0,40,United-States
52,Private,High School grad,Separated,White-Collar,Unmarried,White,Female,0,0,40,United-States
50,Federal-gov,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States
55,Private,Bachelors,Married,White-Collar,Husband,White,Male,7298,0,60,United-States
55,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,40,United-States
45,?,High School grad,Separated,?,Not-in-family,White,Female,0,0,40,United-States
72,Private,High School grad,Married,Professional,Husband,White,Male,3471,0,20,United-States
39,Private,High School grad,Separated,White-Collar,Not-in-family,White,Female,0,0,40,United-States
28,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States
38,Private,Bachelors,Separated,Other,Other-relative,White,Male,0,0,40,United-States
44,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,1876,55,United-States
51,Self-emp-not-inc,High School grad,Never-Married,Sales,Not-in-family,White,Male,0,0,40,United-States
20,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,1719,36,United-States
25,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,45,United-States
52,Private,High School grad,Separated,Sales,Other-relative,White,Female,0,0,20,United-States
45,Private,High School grad,Widowed,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States
17,Private,Dropout,Never-Married,Admin,Own-child,White,Female,0,0,12,United-States
20,Private,High School grad,Never-Married,Service,Own-child,Asian-Pac-Islander,Female,0,0,15,?
64,Local-gov,Masters,Married,Professional,Husband,White,Male,0,0,25,United-States
34,Private,High School grad,Married,Admin,Husband,White,Male,0,1485,40,United-States
74,Self-emp-not-inc,High School grad,Married,White-Collar,Husband,White,Male,0,0,4,United-States
58,Federal-gov,Dropout,Separated,Blue-Collar,Not-in-family,Black,Female,14084,0,40,United-States
44,Private,Masters,Married,Professional,Husband,White,Male,0,0,40,United-States
23,State-gov,Associates,Never-Married,Admin,Not-in-family,White,Female,0,0,25,United-States
23,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,50,United-States
27,Private,Associates,Never-Married,Other,Other-relative,White,Female,0,0,36,United-States
34,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,45,United-States
18,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,0,24,United-States
33,Private,Dropout,Never-Married,Sales,Unmarried,Black,Female,0,0,17,United-States
50,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,48,United-States
47,Private,High School grad,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States
50,Self-emp-inc,Prof-School,Married,Professional,Husband,White,Male,99999,0,55,United-States
18,Private,Dropout,Never-Married,Sales,Own-child,White,Female,0,0,15,United-States
49,Local-gov,Prof-School,Married,Professional,Wife,White,Female,0,1977,60,United-States
34,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States
51,Private,Masters,Married,Professional,Husband,White,Male,7688,0,45,United-States
56,State-gov,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States
64,Private,High School grad,Widowed,Admin,Unmarried,White,Female,0,0,8,United-States
23,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,50,United-States
33,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
43,Private,Masters,Married,White-Collar,Husband,White,Male,0,0,45,United-States
60,Federal-gov,High School grad,Separated,White-Collar,Not-in-family,White,Male,10520,0,40,United-States
57,State-gov,Dropout,Separated,Service,Unmarried,White,Female,0,0,40,United-States
22,Private,Bachelors,Never-Married,Sales,Not-in-family,White,Male,0,0,45,United-States
23,Private,Bachelors,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
54,Private,High School grad,Married,Sales,Husband,White,Male,0,2415,50,United-States
39,Federal-gov,High School grad,Married,Admin,Husband,Black,Male,7688,0,52,United-States
32,Self-emp-not-inc,Masters,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States
20,Private,High School grad,Never-Married,Other,Own-child,White,Male,0,0,15,United-States
30,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Male,0,0,52,United-States
56,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
34,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
32,Private,High School grad,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,40,United-States
59,Private,Masters,Married,Professional,Husband,White,Male,0,0,50,United-States
19,Private,High School grad,Never-Married,Professional,Own-child,White,Male,0,0,11,United-States
60,?,Dropout,Widowed,?,Not-in-family,White,Female,0,0,40,United-States
29,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,42,United-States
24,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,60,United-States
41,State-gov,Masters,Separated,Professional,Not-in-family,White,Male,0,0,35,United-States
23,Private,Dropout,Married,Blue-Collar,Other-relative,Other,Female,0,0,30,South-America
32,Private,High School grad,Married,Sales,Husband,White,Male,0,1902,50,United-States
51,Self-emp-inc,High School grad,Never-Married,Sales,Other-relative,White,Male,0,0,40,?
18,Private,High School grad,Never-Married,Sales,Own-child,White,Male,0,0,10,United-States
28,Private,High School grad,Never-Married,White-Collar,Own-child,White,Female,0,0,40,?
33,?,High School grad,Married,?,Wife,White,Female,5178,0,40,United-States
38,Private,High School grad,Separated,Blue-Collar,Unmarried,Black,Female,0,0,30,United-States
29,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,50,British-Commonwealth
25,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
31,Private,Prof-School,Never-Married,Other,Not-in-family,White,Male,0,0,55,United-States
34,Private,Bachelors,Separated,Admin,Not-in-family,White,Female,0,0,25,United-States
34,Private,High School grad,Married,White-Collar,Husband,White,Male,0,1887,45,United-States
66,State-gov,High School grad,Married,White-Collar,Husband,White,Male,0,1825,40,United-States
41,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,Latin-America
62,Private,Dropout,Married,Professional,Husband,White,Male,0,0,20,United-States
58,Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,40,United-States
40,Private,High School grad,Separated,White-Collar,Unmarried,White,Female,0,0,40,British-Commonwealth
24,Private,Bachelors,Never-Married,White-Collar,Own-child,Asian-Pac-Islander,Female,0,0,40,SE-Asia
47,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States
19,Private,High School grad,Never-Married,Service,Own-child,Black,Male,0,0,25,United-States
32,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
51,State-gov,High School grad,Separated,Admin,Not-in-family,White,Female,0,0,40,United-States
25,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
60,?,Masters,Married,?,Husband,White,Male,0,0,40,United-States
22,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
29,Private,Bachelors,Married,White-Collar,Wife,White,Female,0,0,50,United-States
20,Private,High School grad,Married,Sales,Own-child,White,Male,0,0,40,United-States
42,Private,Dropout,Separated,Blue-Collar,Unmarried,White,Male,0,0,40,Latin-America
18,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,20,United-States
23,Private,Dropout,Married,Blue-Collar,Own-child,Asian-Pac-Islander,Female,0,0,40,SE-Asia
28,Private,Bachelors,Married,Admin,Husband,White,Male,0,0,40,?
55,Private,Bachelors,Separated,Professional,Not-in-family,White,Female,0,0,40,United-States
40,Private,High School grad,Separated,Blue-Collar,Not-in-family,Black,Male,0,0,40,United-States
52,Private,High School grad,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States
37,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Male,0,0,40,United-States
21,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,1602,22,United-States
35,Private,Associates,Never-Married,Service,Not-in-family,White,Male,0,0,60,United-States
45,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Male,0,0,48,United-States
39,Private,High School grad,Separated,Admin,Unmarried,Black,Female,0,0,40,United-States
54,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,44,United-States
42,Private,Dropout,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States
26,?,High School grad,Married,?,Wife,White,Female,0,0,20,United-States
59,Self-emp-inc,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
42,Private,High School grad,Married,Sales,Wife,White,Female,0,0,40,United-States
22,Private,High School grad,Never-Married,Other,Own-child,Black,Female,0,0,20,United-States
33,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,United-States
39,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
18,Self-emp-inc,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,70,United-States
46,Private,High School grad,Married,Sales,Husband,Black,Male,0,0,60,United-States
24,Private,Bachelors,Never-Married,Service,Not-in-family,White,Male,0,0,40,United-States
28,Private,Associates,Married,Blue-Collar,Wife,White,Female,0,0,30,South-America
21,State-gov,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,43,United-States
22,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,30,United-States
61,Private,Dropout,Married,Blue-Collar,Husband,Asian-Pac-Islander,Male,7298,0,40,SE-Asia
56,Federal-gov,High School grad,Married,Admin,Husband,Asian-Pac-Islander,Male,0,0,40,SE-Asia
21,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,0,20,United-States
17,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,26,United-States
29,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,?
28,Local-gov,High School grad,Married,Other,Husband,White,Male,0,0,40,United-States
62,Private,High School grad,Widowed,Admin,Not-in-family,White,Female,0,0,38,United-States
39,Private,High School grad,Separated,Blue-Collar,Not-in-family,Black,Male,2176,0,40,United-States
30,Local-gov,High School grad,Never-Married,Other,Not-in-family,White,Male,0,0,40,United-States
20,?,Dropout,Never-Married,?,Unmarried,White,Male,0,0,40,South-America
18,Local-gov,Dropout,Never-Married,Admin,Own-child,White,Male,0,0,12,United-States
54,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
49,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
33,State-gov,Doctorate,Married,Professional,Husband,Asian-Pac-Islander,Male,0,0,50,China
50,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,40,United-States
57,Private,High School grad,Married,Service,Husband,White,Male,0,0,78,United-States
50,State-gov,High School grad,Separated,Admin,Own-child,White,Female,0,0,40,United-States
45,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,40,United-States
41,Private,High School grad,Married,White-Collar,Own-child,White,Male,0,0,40,United-States
23,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,48,United-States
23,Private,Bachelors,Never-Married,Sales,Not-in-family,White,Female,0,0,40,United-States
47,Private,High School grad,Married,Admin,Wife,White,Female,0,0,40,Euro_2
39,Self-emp-not-inc,Bachelors,Married,White-Collar,Husband,Asian-Pac-Islander,Male,0,0,50,Euro_2
29,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,1887,48,United-States
46,Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,40,United-States
18,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
68,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
62,Private,Associates,Married,Other,Husband,White,Male,0,0,40,United-States
43,Private,Associates,Married,Other,Husband,White,Male,0,0,40,United-States
35,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
21,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,40,United-States
21,State-gov,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
41,Local-gov,Associates,Separated,Blue-Collar,Unmarried,White,Female,0,0,45,United-States
61,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
24,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,50,United-States
21,Private,High School grad,Never-Married,Other,Own-child,Black,Male,0,0,40,United-States
36,State-gov,Dropout,Married,Service,Husband,White,Male,0,0,40,Latin-America
37,Local-gov,Associates,Never-Married,Other,Not-in-family,White,Female,0,0,40,United-States
69,Private,Dropout,Married,Blue-Collar,Husband,White,Male,9386,0,60,United-States
49,Federal-gov,High School grad,Separated,White-Collar,Not-in-family,White,Female,0,0,50,United-States
55,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,53,United-States
21,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
18,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,40,United-States
26,Private,High School grad,Married,Professional,Not-in-family,Black,Male,0,0,40,United-States
20,?,High School grad,Never-Married,?,Own-child,White,Female,0,0,18,?
46,Private,High School grad,Married,Blue-Collar,Husband,White,Male,4064,0,55,United-States
23,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
48,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
36,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,1902,48,United-States
42,State-gov,Masters,Separated,Professional,Not-in-family,White,Male,0,0,40,United-States
41,Local-gov,Masters,Married,Professional,Husband,White,Male,0,0,38,United-States
45,Private,Associates,Widowed,Sales,Unmarried,White,Female,0,0,40,Other
52,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,3325,0,40,United-States
22,Local-gov,Bachelors,Never-Married,Professional,Own-child,Black,Female,0,0,18,United-States
20,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Female,2176,0,40,United-States
27,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,43,United-States
36,Private,High School grad,Separated,White-Collar,Not-in-family,White,Male,0,0,40,United-States
34,Private,High School grad,Married,Blue-Collar,Husband,Amer-Indian-Eskimo,Male,0,0,52,United-States
38,Private,Masters,Married,Professional,Husband,White,Male,0,0,50,United-States
20,?,High School grad,Never-Married,?,Own-child,White,Female,0,0,40,United-States
47,Private,High School grad,Separated,Sales,Unmarried,White,Female,0,0,45,United-States
21,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States
33,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
31,Local-gov,Associates,Never-Married,Other,Unmarried,White,Male,0,0,40,United-States
61,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,Latin-America
46,Private,Dropout,Married,Blue-Collar,Husband,Black,Male,0,0,45,United-States
55,Local-gov,Masters,Married,Professional,Husband,Black,Male,0,0,40,United-States
19,State-gov,High School grad,Never-Married,Professional,Own-child,White,Male,0,0,40,United-States
39,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
61,Private,High School grad,Married,Service,Husband,White,Male,0,0,40,United-States
28,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
28,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
61,?,High School grad,Married,?,Husband,White,Male,0,0,38,United-States
61,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,37,United-States
54,Private,High School grad,Married,Sales,Husband,White,Male,0,0,40,United-States
50,Self-emp-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,70,Euro_1
37,Local-gov,Masters,Married,Professional,Wife,White,Female,0,0,45,United-States
17,?,Dropout,Never-Married,?,Own-child,White,Female,0,0,30,United-States
56,Private,High School grad,Married,Sales,Wife,White,Female,0,0,4,United-States
31,Private,Bachelors,Separated,White-Collar,Not-in-family,White,Female,0,0,50,United-States
32,State-gov,Bachelors,Married,White-Collar,Wife,White,Female,0,0,55,United-States
28,Private,Dropout,Separated,Service,Unmarried,White,Female,0,0,40,United-States
34,Private,Associates,Married,Other,Husband,White,Male,0,0,40,United-States
33,Private,Dropout,Never-Married,Service,Own-child,White,Female,0,0,25,United-States
42,Private,Associates,Separated,Admin,Not-in-family,White,Female,0,0,35,United-States
64,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,48,United-States
29,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,20,United-States
41,?,Dropout,Married,?,Husband,White,Male,0,0,32,Latin-America
45,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
48,Private,Masters,Married,Professional,Husband,White,Male,0,0,45,United-States
44,Private,High School grad,Separated,Other,Not-in-family,White,Female,0,0,38,United-States
34,Federal-gov,High School grad,Never-Married,Admin,Not-in-family,White,Male,0,0,40,United-States
40,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,45,United-States
45,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,2051,40,United-States
23,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,20,United-States
51,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,55,United-States
24,Private,High School grad,Married,Blue-Collar,Husband,White,Male,2885,0,50,United-States
57,Private,Bachelors,Widowed,Professional,Unmarried,White,Male,10520,0,40,United-States
23,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,1721,40,United-States
34,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
36,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,4101,0,40,United-States
56,Self-emp-inc,Prof-School,Married,Professional,Husband,White,Male,0,0,32,United-States
42,Private,High School grad,Separated,White-Collar,Unmarried,White,Female,0,0,40,United-States
45,Self-emp-inc,Bachelors,Married,White-Collar,Husband,White,Male,0,0,60,United-States
38,Private,Bachelors,Married,Professional,Husband,White,Male,15024,0,70,United-States
29,Local-gov,Associates,Married,Other,Husband,White,Male,7688,0,40,United-States
54,Private,Bachelors,Separated,Professional,Not-in-family,White,Male,0,1340,40,United-States
40,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
29,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
35,Federal-gov,Bachelors,Never-Married,White-Collar,Own-child,White,Male,0,0,40,United-States
47,Private,High School grad,Separated,White-Collar,Unmarried,White,Female,0,0,37,United-States
51,Private,Associates,Never-Married,White-Collar,Not-in-family,White,Female,0,0,43,United-States
28,Private,High School grad,Never-Married,Service,Other-relative,White,Male,0,0,40,Latin-America
58,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
24,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Female,0,0,25,United-States
46,State-gov,High School grad,Separated,White-Collar,Not-in-family,White,Male,0,0,40,United-States
57,Private,Dropout,Married,Blue-Collar,Husband,Black,Male,0,0,48,United-States
22,Private,High School grad,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,20,United-States
28,Private,Bachelors,Never-Married,Other,Not-in-family,Black,Male,0,0,30,Latin-America
17,?,Dropout,Never-Married,?,Own-child,White,Male,0,0,25,United-States
23,Private,High School grad,Never-Married,Sales,Own-child,White,Male,0,0,60,United-States
19,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
66,State-gov,High School grad,Widowed,Professional,Unmarried,Black,Female,0,0,35,United-States
38,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,55,United-States
39,Federal-gov,High School grad,Separated,White-Collar,Unmarried,Black,Female,0,0,40,United-States
39,?,Dropout,Married,?,Husband,White,Male,0,0,40,United-States
47,Private,High School grad,Married,Blue-Collar,Husband,White,Male,5178,0,40,United-States
39,Private,High School grad,Separated,Blue-Collar,Own-child,White,Male,0,0,60,United-States
22,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
36,Private,High School grad,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,30,United-States
32,Private,High School grad,Married,Blue-Collar,Husband,Asian-Pac-Islander,Male,0,0,40,SE-Asia
29,?,High School grad,Never-Married,?,Not-in-family,White,Male,0,0,40,United-States
43,Local-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States
51,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
42,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,60,United-States
32,State-gov,Dropout,Never-Married,Admin,Unmarried,White,Female,0,0,40,United-States
34,Private,High School grad,Never-Married,Admin,Own-child,White,Male,0,0,40,United-States
51,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,57,United-States
38,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,44,United-States
21,Private,High School grad,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,20,United-States
33,Self-emp-not-inc,Bachelors,Never-Married,Service,Not-in-family,White,Female,0,0,15,United-States
34,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
32,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States
38,?,Associates,Never-Married,?,Own-child,White,Male,0,0,15,United-States
27,Self-emp-not-inc,High School grad,Married,Service,Husband,Black,Male,0,0,60,United-States
35,Self-emp-inc,High School grad,Married,Sales,Husband,White,Male,0,0,50,United-States
29,State-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,50,United-States
40,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
46,Private,Dropout,Married,Blue-Collar,Husband,Black,Male,0,0,30,United-States
37,Private,High School grad,Never-Married,Service,Unmarried,Black,Female,0,0,30,United-States
38,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,3411,0,25,United-States
37,Private,High School grad,Married,White-Collar,Husband,Black,Male,0,1887,60,Other
44,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,45,United-States
25,Private,Masters,Never-Married,Professional,Not-in-family,White,Male,0,0,30,United-States
38,Private,High School grad,Never-Married,Sales,Unmarried,White,Male,0,0,42,United-States
34,Local-gov,Associates,Separated,Admin,Unmarried,White,Female,0,0,10,United-States
50,Self-emp-not-inc,High School grad,Married,Sales,Husband,White,Male,0,1902,60,United-States
46,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,50,United-States
20,Private,Dropout,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,30,Latin-America
47,State-gov,Associates,Married,White-Collar,Husband,White,Male,0,0,38,United-States
46,Private,Doctorate,Married,Professional,Husband,White,Male,0,0,60,United-States
34,Private,Associates,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States
61,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
55,State-gov,High School grad,Separated,Professional,Not-in-family,Black,Female,0,0,37,United-States
36,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,35,United-States
28,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Female,10520,0,40,United-States
22,Private,High School grad,Never-Married,Service,Not-in-family,White,Male,0,0,40,United-States
34,Private,High School grad,Never-Married,Sales,Own-child,Black,Female,0,0,35,United-States
33,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,Black,Male,0,0,40,United-States
27,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,32,United-States
43,Federal-gov,Masters,Married,Blue-Collar,Husband,White,Male,5013,0,12,United-States
55,Private,Dropout,Married,Blue-Collar,Husband,White,Male,99999,0,40,United-States
39,Self-emp-not-inc,Dropout,Separated,Service,Not-in-family,White,Female,0,1721,15,United-States
20,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,0,33,South-America
38,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,Black,Male,0,0,40,United-States
30,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
21,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,42,South-America
60,Private,High School grad,Married,Professional,Husband,White,Male,0,0,30,United-States
43,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
36,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
23,Private,High School grad,Never-Married,Service,Unmarried,White,Female,0,0,48,South-America
57,Local-gov,High School grad,Married,Blue-Collar,Husband,Black,Male,7298,0,40,United-States
25,Local-gov,High School grad,Never-Married,Blue-Collar,Other-relative,Black,Male,0,0,40,United-States
38,Private,High School grad,Separated,Service,Unmarried,Black,Female,0,0,32,United-States
22,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,35,United-States
23,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,Latin-America
61,Self-emp-not-inc,High School grad,Never-Married,Sales,Not-in-family,White,Female,0,0,44,United-States
28,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,46,United-States
17,?,Dropout,Never-Married,?,Own-child,White,Female,0,0,10,United-States
21,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,25,United-States
49,Private,Masters,Married,Professional,Husband,White,Male,0,0,40,United-States
37,Private,Dropout,Separated,Blue-Collar,Own-child,White,Male,0,0,35,United-States
23,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,40,Latin-America
38,Self-emp-not-inc,High School grad,Married,Professional,Husband,White,Male,3137,0,50,United-States
34,Local-gov,Bachelors,Married,Professional,Wife,White,Female,0,0,46,United-States
21,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Female,0,0,40,South-America
27,State-gov,High School grad,Married,White-Collar,Husband,Black,Male,0,0,40,United-States
57,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,84,United-States
22,Private,High School grad,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,25,United-States
20,Private,High School grad,Never-Married,Admin,Not-in-family,Other,Female,0,0,35,United-States
