Age, Workclass, Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours per week, Country
38,4,4,0,2,0,4,1,0,0,48,9
50,5,1,0,1,0,4,1,0,0,40,9
40,4,4,0,1,0,2,1,0,0,55,9
30,4,4,0,2,0,4,1,0,0,70,9
52,1,4,2,8,1,4,0,0,0,40,9
28,6,1,1,5,1,2,1,0,0,50,9
62,6,4,0,2,0,4,1,0,0,30,9
31,4,4,2,7,4,4,0,0,0,40,9
40,4,4,0,8,0,4,1,0,0,40,9
34,4,4,2,6,1,4,0,0,1590,40,9
53,4,4,0,6,0,4,1,0,0,40,9
42,4,3,1,2,3,4,1,0,0,40,9
26,4,4,0,7,0,4,1,0,0,25,9
51,4,4,0,2,0,4,1,0,0,40,9
49,4,5,0,5,0,4,1,0,0,50,9
43,4,4,0,2,0,4,1,0,0,40,9
42,4,4,2,2,1,4,1,0,0,40,9
31,4,3,2,6,3,1,0,0,0,40,1
26,4,4,0,2,0,3,1,0,0,40,9
50,4,1,2,5,4,1,0,0,0,40,7
35,4,4,0,2,0,4,1,0,0,40,9
37,4,4,1,4,2,4,0,0,0,40,9
53,0,4,1,0,1,4,1,0,1504,35,9
20,4,4,1,6,3,4,1,0,0,16,9
31,2,6,0,5,0,4,1,0,0,40,9
28,4,4,1,2,1,4,1,0,0,35,9
46,4,4,0,4,0,2,1,0,0,40,9
21,4,4,1,5,3,4,0,0,0,8,9
41,6,5,0,8,0,4,1,7298,0,70,9
30,4,1,1,8,1,4,1,0,0,70,9
66,5,1,0,8,0,4,1,0,0,70,9
37,5,4,0,6,0,4,1,0,0,60,9
74,7,3,3,2,1,4,0,0,0,20,9
46,7,4,0,4,0,2,1,0,0,70,9
51,4,5,0,8,0,4,1,0,1977,50,9
33,4,1,0,8,0,4,1,15024,0,50,9
30,4,3,0,2,0,4,1,3464,0,40,5
47,5,1,0,8,0,4,1,0,0,50,9
49,4,1,2,8,4,4,0,0,0,40,9
53,4,4,2,2,4,2,0,0,0,48,9
24,4,0,1,2,1,4,1,0,0,40,9
54,4,4,0,2,0,4,1,0,0,50,9
32,4,4,1,2,3,4,1,0,0,40,9
45,4,4,0,6,0,4,1,0,0,45,9
46,5,4,2,2,1,4,1,3325,0,45,9
37,7,4,2,7,1,4,1,0,0,65,9
48,7,5,0,5,0,4,1,0,0,61,9
25,4,1,1,1,1,4,0,0,0,40,9
28,0,4,0,0,5,4,0,3103,0,20,9
44,0,3,2,0,1,4,0,0,0,36,5
58,0,4,0,0,0,2,1,0,0,30,9
27,4,4,1,1,4,4,0,0,0,40,9
69,4,4,3,1,4,4,1,0,0,8,9
38,4,1,0,6,0,4,1,0,0,52,9
47,4,3,1,1,2,2,0,0,0,40,9
30,6,4,1,1,1,4,0,0,0,60,9
46,4,4,1,2,3,4,1,3674,0,30,9
27,4,6,1,5,1,4,0,0,0,45,9
19,4,4,1,6,3,4,1,0,0,35,9
18,4,4,0,7,1,4,0,3103,0,40,9
24,4,3,0,2,0,4,1,0,0,50,9
32,4,1,1,5,1,4,0,0,0,40,9
38,4,4,0,2,0,2,1,0,0,40,9
19,4,3,1,2,1,4,1,0,0,36,2
28,4,4,1,2,1,4,1,0,0,40,9
39,2,5,1,5,1,4,0,0,0,55,9
38,6,4,2,6,1,1,1,0,0,60,6
42,4,4,0,2,5,4,0,0,0,40,9
31,4,4,0,1,5,4,0,0,0,40,9
46,4,3,2,2,1,4,0,0,0,40,1
53,4,4,3,8,1,4,0,0,0,54,9
21,4,0,1,2,3,4,1,0,0,15,9
48,6,4,0,6,0,4,1,0,0,50,9
46,4,4,0,1,5,4,0,3103,0,52,9
30,4,4,0,2,0,4,1,0,0,45,9
24,4,4,1,1,2,2,1,0,0,40,5
32,4,3,1,2,1,4,1,0,0,50,9
30,4,4,2,7,1,4,0,0,0,40,9
57,7,2,2,5,4,4,0,0,0,50,9
56,4,3,1,1,1,4,1,0,0,40,9
27,4,4,1,8,1,2,0,0,0,37,9
38,4,1,0,2,0,4,1,0,0,40,6
19,4,4,1,1,3,4,1,0,0,40,9
61,6,4,0,1,0,4,1,0,0,50,9
49,4,0,2,4,4,4,0,0,0,40,9
28,4,4,0,2,0,4,1,0,0,38,9
50,5,5,0,5,0,4,1,0,0,55,9
43,4,1,0,2,0,4,1,0,0,84,9
34,4,4,1,2,4,2,0,0,0,48,9
28,4,3,0,2,0,4,1,0,0,40,9
31,4,4,0,2,0,4,1,0,0,40,9
55,4,4,3,2,4,2,0,0,0,44,9
26,4,1,0,8,5,4,0,0,0,45,9
51,2,2,0,5,5,2,0,0,0,40,9
35,4,4,0,2,0,4,1,0,0,40,9
42,4,0,2,8,4,1,0,0,0,31,7
63,0,2,0,0,0,4,1,0,0,12,9
31,4,5,1,5,1,4,1,0,0,30,9
22,2,4,1,2,3,4,1,0,0,20,9
67,4,4,2,2,1,4,1,0,0,60,9
50,0,3,0,0,0,4,1,0,0,50,9
63,4,4,3,7,4,4,0,0,0,24,9
31,4,4,0,2,0,4,1,0,0,40,9
17,4,3,1,5,3,4,1,0,0,40,9
41,2,4,0,2,0,2,1,0,0,40,9
53,2,3,0,2,0,4,1,0,0,38,9
44,2,4,0,4,0,2,1,0,0,99,9
24,4,1,1,2,1,4,1,0,0,40,9
35,4,0,2,4,3,4,1,0,0,35,9
61,4,4,0,4,5,4,0,0,0,40,9
31,4,0,1,5,2,1,0,0,0,40,7
44,4,1,0,4,0,4,1,5178,0,40,9
56,4,4,0,6,0,4,1,0,0,36,9
66,4,0,2,1,4,4,0,0,0,40,9
45,4,4,0,2,0,1,1,0,0,40,7
69,6,1,0,5,0,4,1,20051,0,45,9
64,4,4,0,2,0,4,1,0,0,40,9
38,4,4,0,1,5,4,0,0,0,36,9
43,2,4,2,2,1,2,1,0,0,40,9
37,4,4,2,2,1,4,1,0,0,49,9
19,4,4,1,1,3,4,0,0,0,16,9
59,6,4,0,8,0,4,1,0,0,40,9
50,1,4,0,1,0,4,1,0,0,40,9
33,4,1,0,8,0,4,1,0,0,50,9
56,4,4,0,4,0,4,1,0,0,45,9
28,4,0,0,6,0,4,1,0,0,40,9
27,4,4,0,1,5,4,0,0,0,34,9
42,4,5,0,6,0,1,1,0,0,40,0
34,4,4,0,7,0,4,1,0,0,40,9
19,4,3,1,6,3,4,1,0,0,30,9
68,6,4,0,8,0,4,1,0,0,40,9
28,4,5,0,5,0,4,1,0,0,38,9
81,0,4,3,0,4,4,0,0,0,4,9
22,6,4,1,2,3,4,1,0,0,40,9
58,4,0,2,1,1,4,0,0,0,40,9
31,4,4,1,2,1,4,0,0,0,25,9
17,2,3,1,4,3,4,1,0,0,30,9
25,4,4,1,2,1,4,1,10520,0,50,9
23,4,4,1,7,3,1,0,0,0,23,9
25,4,3,1,7,2,4,1,0,0,40,9
47,4,4,1,2,1,4,1,0,0,40,9
39,4,1,0,8,5,4,0,0,0,60,9
44,4,4,0,2,0,4,1,0,0,40,9
46,4,0,0,5,0,4,1,0,0,40,9
38,6,4,0,2,0,4,1,0,0,35,9
23,4,4,1,2,3,4,1,0,0,30,9
34,4,1,2,5,1,4,0,0,0,35,9
33,4,4,1,2,1,4,1,0,0,40,9
38,4,4,3,7,4,4,0,0,0,20,9
52,6,0,0,8,0,4,1,0,0,40,9
50,4,4,2,6,1,4,0,0,0,33,9
38,4,1,1,6,1,4,0,0,2444,45,9
35,4,1,0,7,0,4,1,0,0,40,9
67,6,2,0,5,0,4,1,10605,0,35,9
60,4,4,0,2,0,4,1,7688,0,40,9
44,4,4,1,6,2,4,0,0,0,15,9
38,6,4,2,2,3,4,1,0,0,50,9
29,4,4,0,5,0,4,1,0,0,40,9
65,4,5,0,5,0,4,1,5556,0,50,9
33,4,0,1,1,1,4,0,0,0,40,9
29,0,4,1,0,1,4,1,0,0,40,9
18,4,3,1,6,3,4,0,0,0,30,9
43,4,6,2,8,1,4,1,0,0,40,9
42,4,0,2,8,3,0,0,0,0,40,9
42,4,4,0,2,0,4,1,0,0,40,9
32,4,4,0,2,0,4,1,0,0,30,9
36,4,0,1,4,1,4,0,0,0,40,9
41,7,1,0,2,0,4,1,0,0,40,9
30,4,4,1,7,3,4,0,0,0,40,9
21,4,4,1,7,3,4,1,0,0,35,9
33,4,4,0,2,0,2,1,0,0,40,9
19,0,4,1,0,3,4,1,0,0,15,9
19,4,4,1,2,3,4,1,0,0,25,9
35,4,4,2,2,1,4,1,0,0,40,9
43,4,4,2,4,4,2,0,0,0,35,9
45,4,4,0,2,0,2,1,0,0,24,9
25,4,1,1,8,3,2,1,0,0,50,9
39,6,1,0,8,0,4,1,0,0,40,9
26,4,4,1,2,1,4,1,0,0,40,9
60,4,5,0,2,0,4,1,0,0,10,9
52,2,2,0,5,5,4,0,0,0,40,9
22,4,3,1,2,4,4,1,0,0,30,9
23,4,4,1,7,3,4,0,0,0,40,9
46,4,4,0,7,5,4,0,0,0,40,9
34,6,1,0,6,0,4,1,0,0,30,9
39,4,1,0,5,0,4,1,0,0,50,9
38,4,4,1,5,1,4,0,0,0,40,9
56,6,5,0,8,0,4,1,0,0,25,9
55,1,4,2,1,1,4,0,0,0,40,9
40,4,4,0,8,5,4,0,7688,0,40,9
23,4,4,1,2,1,4,1,0,0,40,9
39,4,1,2,1,1,4,1,0,0,40,9
24,4,1,0,6,0,2,1,0,0,30,9
51,6,4,0,6,0,4,1,0,0,40,9
47,5,1,0,8,0,4,1,0,0,50,6
25,6,4,1,2,1,4,1,0,0,50,9
34,4,6,0,5,0,4,1,0,0,55,9
18,4,3,1,6,3,2,0,0,1602,20,9
19,4,4,1,8,3,4,0,0,0,28,9
32,4,4,2,2,4,4,1,0,0,40,9
49,4,4,0,6,0,4,1,0,0,40,9
40,0,3,2,0,1,4,0,0,0,8,9
43,4,4,0,2,0,4,1,0,0,55,9
71,5,5,0,8,0,4,1,99999,0,40,9
59,4,4,1,1,4,4,1,0,0,40,9
32,4,1,0,8,5,4,0,0,0,40,9
25,4,1,1,8,1,4,1,0,0,40,9
32,4,4,0,8,0,4,1,0,0,40,1
17,4,3,1,2,1,2,0,0,0,15,9
57,5,6,0,5,0,4,1,0,0,35,9
17,6,3,1,2,3,4,1,0,0,15,9
27,4,1,1,4,3,1,0,0,0,40,7
41,2,4,0,4,0,4,1,0,0,40,9
62,0,2,0,0,0,0,1,0,0,40,9
19,4,3,1,6,1,4,0,0,0,25,9
41,4,3,2,7,4,4,0,0,0,40,5
39,4,1,1,8,1,4,1,0,0,50,9
30,4,4,1,2,1,4,1,0,0,40,9
37,4,1,0,2,0,4,1,0,0,40,9
18,4,3,1,1,3,4,0,0,0,15,9
40,6,1,0,6,0,4,1,0,0,45,9
38,5,4,0,6,0,4,1,0,1485,60,6
24,4,4,1,6,2,4,1,0,0,40,9
33,4,4,0,2,0,4,1,0,0,50,9
48,4,1,0,2,0,4,1,0,0,40,9
51,4,1,0,6,0,4,1,0,0,40,9
48,4,4,0,2,0,4,1,0,0,40,9
43,4,3,0,2,0,4,1,0,0,45,9
34,4,6,1,8,3,4,1,0,0,50,9
41,4,0,2,2,1,4,1,0,0,30,9
51,5,6,2,5,1,4,1,27828,0,60,9
25,4,4,1,2,3,4,1,0,0,40,9
20,4,4,1,7,3,4,1,0,0,50,9
61,5,4,0,8,0,4,1,2829,0,45,9
35,4,4,2,8,1,4,0,0,0,70,9
42,2,5,2,5,4,4,0,0,0,40,9
26,2,4,1,7,2,4,1,0,0,16,9
46,4,4,0,7,0,4,1,0,0,50,9
39,7,1,1,5,1,4,1,0,0,40,9
18,0,3,1,0,3,4,1,0,0,40,9
29,4,4,1,6,3,2,1,0,0,80,9
39,4,4,2,2,4,4,1,0,0,40,9
47,4,4,0,2,0,4,1,0,0,40,9
40,4,4,0,2,0,4,1,0,0,50,9
43,7,4,0,2,0,4,1,0,0,40,9
32,4,4,2,2,1,4,1,0,0,40,9
31,4,3,2,6,2,4,0,0,0,40,9
19,0,4,1,0,3,4,1,0,0,35,9
44,1,0,0,1,0,4,1,0,0,40,9
46,2,1,0,4,0,4,1,0,0,40,9
53,6,5,0,5,0,4,1,0,0,50,9
43,4,1,0,8,0,4,1,0,0,40,9
41,7,1,1,5,1,4,0,0,0,40,9
35,4,4,3,7,4,2,1,0,0,40,9
48,4,1,0,6,0,4,1,0,0,45,9
28,7,5,0,8,5,4,0,0,0,40,9
44,4,1,3,5,4,4,0,0,0,32,9
20,0,4,1,0,3,4,0,0,0,40,9
51,2,6,3,5,1,4,0,0,0,40,9
28,4,4,1,2,4,4,1,0,0,50,9
36,4,1,1,2,1,4,1,0,0,60,9
28,4,4,0,7,0,4,1,0,0,35,9
21,4,4,1,6,3,4,1,0,0,40,9
34,0,1,0,0,0,4,1,0,0,30,9
36,2,4,0,2,0,4,1,0,0,40,9
25,0,0,1,0,3,4,0,0,0,80,9
31,4,4,1,5,1,4,1,0,0,43,9
44,6,4,0,2,0,4,1,0,0,60,9
49,2,3,2,2,4,4,1,0,0,40,9
40,4,4,0,2,0,4,1,0,0,40,9
64,1,2,0,5,0,1,1,0,0,40,2
54,2,5,0,5,0,4,1,7688,0,40,9
27,4,4,0,6,0,1,1,0,0,55,4
18,4,4,1,7,3,4,0,0,0,20,9
68,4,3,0,2,0,2,1,0,0,44,9
64,4,2,3,5,1,4,1,0,0,80,9
36,4,4,0,2,0,0,1,0,0,40,9
21,4,4,1,2,3,4,1,0,0,24,9
22,4,4,1,2,3,4,1,0,0,30,9
61,4,1,0,5,0,4,1,0,0,40,9
24,4,4,1,6,3,4,1,0,0,10,4
49,7,1,0,5,0,4,1,0,0,50,9
25,4,4,2,7,2,4,0,0,0,30,8
66,0,4,0,0,0,2,1,0,0,40,9
29,4,4,1,5,1,4,1,0,0,45,9
22,4,4,1,6,3,2,0,0,0,40,9
57,1,4,0,5,0,0,1,0,0,40,9
41,4,1,1,5,1,4,0,0,1741,40,9
29,4,4,0,2,0,4,1,0,0,40,9
20,4,4,1,1,4,2,0,0,0,35,9
47,4,6,0,6,0,4,1,0,0,45,9
22,4,4,1,8,1,4,0,0,0,55,9
59,5,0,2,5,1,4,1,0,0,50,9
42,7,5,0,1,0,0,1,0,0,40,9
64,6,4,1,5,1,4,0,0,0,35,9
29,1,4,2,7,4,2,1,0,0,40,9
25,7,4,1,2,1,4,1,0,0,20,9
62,4,4,2,8,1,4,0,0,0,40,9
44,4,5,2,8,1,4,1,10520,0,45,9
21,4,4,2,7,1,4,0,0,0,40,9
60,4,4,0,5,0,4,1,7298,0,40,9
46,4,3,2,2,4,2,1,0,0,40,9
44,1,1,2,4,1,4,1,0,2258,40,9
21,4,4,1,7,3,4,0,0,0,19,9
18,4,3,1,2,3,4,1,0,0,18,9
39,4,1,0,5,5,4,0,5013,0,32,9
33,4,5,0,5,0,4,1,0,0,45,9
63,4,3,2,2,1,4,1,0,0,40,9
52,2,4,0,4,0,4,1,0,0,52,9
17,4,3,1,6,3,2,1,0,0,22,9
45,5,6,0,5,0,4,1,0,1485,50,9
31,4,4,1,6,3,4,1,0,0,40,9
35,4,4,0,4,0,4,1,0,0,40,9
31,4,4,0,2,0,4,1,0,0,40,9
51,7,4,2,5,1,4,0,0,0,40,9
48,2,4,0,2,0,4,1,0,0,60,9
28,4,4,0,2,0,0,1,0,0,40,9
42,1,4,0,2,0,4,1,0,0,40,0
38,4,4,2,1,4,4,0,0,0,40,8
43,2,1,0,5,0,4,1,0,0,40,9
30,4,4,0,2,0,4,1,0,0,40,9
24,4,3,1,6,2,4,1,0,0,55,9
46,4,1,0,8,0,4,1,0,0,60,9
50,4,3,0,2,0,4,1,0,0,60,9
22,4,4,2,7,2,4,1,0,0,35,9
18,7,4,1,1,3,2,1,0,0,15,9
53,4,1,0,5,0,4,1,0,0,45,9
40,4,1,0,5,0,4,1,0,0,44,9
36,6,2,0,5,0,4,1,0,0,35,9
32,4,1,0,8,0,4,1,0,0,43,9
39,4,4,1,2,3,4,1,0,0,12,9
46,4,4,0,2,0,4,1,0,0,40,9
26,2,1,1,1,1,4,1,0,0,42,9
19,4,4,1,6,3,4,1,0,0,15,9
24,4,4,0,2,1,4,0,0,0,40,8
28,4,5,1,5,3,4,1,0,0,40,9
25,2,5,1,5,3,4,0,0,0,40,9
44,4,4,0,8,0,4,1,0,0,40,9
38,4,4,0,2,0,4,1,0,0,40,5
42,7,5,2,8,1,4,1,0,0,45,9
28,4,4,0,2,3,4,1,0,0,40,9
36,4,1,1,8,2,4,1,0,0,50,0
47,4,1,1,6,1,2,1,0,0,60,9
46,4,4,0,2,0,4,1,3411,0,35,5
21,2,4,1,1,3,4,0,0,0,40,5
19,0,4,1,0,3,2,0,0,0,25,9
35,4,1,1,8,1,4,0,0,0,45,9
26,4,4,0,2,0,4,1,0,0,40,9
21,4,4,1,7,1,4,0,0,0,30,9
67,6,3,0,2,0,4,1,0,0,40,9
54,4,4,1,8,4,4,1,0,0,40,9
26,4,5,1,4,2,4,1,0,0,25,9
51,4,1,2,5,1,4,0,0,0,50,9
27,4,4,2,2,1,4,1,0,0,45,9
27,4,4,0,2,0,4,1,0,0,40,0
39,4,4,2,2,3,4,0,0,0,40,9
32,4,1,2,8,1,4,0,0,0,48,9
52,4,4,2,2,1,4,1,0,0,40,9
21,4,4,0,2,0,2,1,0,0,40,9
27,2,4,1,4,3,4,1,0,0,38,9
46,4,3,2,2,1,4,1,0,0,45,9
42,4,0,0,7,0,4,1,0,0,30,9
79,5,1,0,6,0,4,1,0,0,20,9
50,1,1,0,8,5,0,0,0,0,40,9
19,0,4,1,0,3,2,0,0,0,20,9
43,1,4,1,1,2,4,1,2174,0,40,9
51,2,5,0,5,0,4,1,0,0,60,9
45,4,4,0,2,0,4,1,7298,0,50,9
65,4,4,2,4,1,4,1,991,0,20,9
66,4,1,0,6,0,4,1,0,0,5,9
36,6,0,0,2,0,4,1,0,0,99,9
26,4,0,1,5,3,4,0,0,0,36,9
28,4,4,1,6,1,2,1,0,0,50,9
39,6,6,0,5,0,4,1,0,0,45,9
43,4,4,0,2,0,4,1,0,0,60,9
20,4,4,1,7,3,4,0,0,0,40,5
29,4,4,2,4,4,4,1,0,0,40,9
32,4,1,0,6,0,4,1,0,1848,50,9
44,6,1,2,8,1,4,0,3325,0,40,9
18,0,4,1,0,3,1,0,0,0,40,9
60,4,4,0,2,0,4,1,0,0,40,9
34,4,4,0,6,0,4,1,0,0,40,9
60,4,4,3,2,1,4,0,0,0,40,9
38,4,3,2,6,4,4,0,0,0,40,9
29,4,0,0,2,0,4,1,0,0,40,9
41,4,4,1,2,1,4,1,0,1408,40,9
49,4,1,2,8,1,4,0,0,0,40,9
37,4,3,2,7,4,4,0,0,0,40,5
37,6,2,1,5,1,4,0,0,2559,60,9
43,4,4,0,6,0,4,1,0,0,38,9
41,4,5,3,5,1,4,0,4650,0,55,9
37,4,4,2,7,4,2,0,0,0,40,0
19,4,3,1,2,2,4,1,0,0,60,9
29,4,4,0,2,0,4,1,0,0,35,9
40,6,4,0,2,0,4,1,0,0,15,9
53,4,3,0,8,0,4,1,0,0,40,9
27,4,1,0,6,0,4,1,0,0,55,9
44,6,4,0,2,0,4,1,7298,0,50,1
29,4,0,2,2,4,4,0,0,0,38,9
25,4,3,0,2,0,3,1,0,0,40,5
38,4,4,0,6,0,4,1,0,0,55,9
48,5,1,0,8,0,4,1,0,0,50,9
18,4,4,1,7,3,4,0,0,0,12,9
50,4,4,2,2,4,4,1,0,1408,50,9
37,4,4,0,1,5,4,0,0,0,40,9
48,4,1,3,7,4,4,0,0,0,20,9
50,4,4,1,7,1,4,1,0,0,32,9
74,0,4,0,0,0,4,1,6767,0,6,9
24,4,4,1,1,3,4,0,0,0,30,9
34,4,4,0,4,0,2,1,0,0,40,9
19,4,4,1,6,3,4,1,0,0,40,9
39,4,4,1,2,3,4,1,0,0,40,9
40,4,4,2,7,1,4,0,0,0,40,9
30,4,4,1,1,4,4,0,0,0,40,9
27,4,4,1,1,1,4,1,0,0,40,9
23,0,3,2,0,1,4,0,0,0,35,9
68,0,3,3,0,1,4,0,0,1668,40,0
46,4,4,0,1,0,4,1,0,0,40,9
24,2,1,1,5,3,4,0,0,0,50,9
18,4,3,1,7,3,4,1,0,0,20,9
50,6,2,0,5,0,4,1,0,0,60,9
42,4,3,0,2,0,4,1,0,0,40,9
42,4,3,0,2,0,4,1,0,0,40,9
37,4,0,0,1,0,4,1,3471,0,40,9
57,4,4,3,4,1,4,0,0,0,16,9
27,4,1,0,4,0,1,1,0,0,40,1
31,4,3,0,2,0,4,1,0,0,40,9
34,2,5,2,5,4,4,0,0,0,40,9
55,6,4,2,7,2,4,0,0,0,40,9
56,4,3,0,2,0,4,1,0,0,40,9
36,7,1,0,5,5,4,0,0,1672,38,9
35,7,4,1,2,3,4,1,0,0,40,9
63,0,5,1,0,1,4,0,0,0,3,9
28,4,5,1,5,1,4,1,0,0,50,9
38,4,1,2,8,1,4,1,0,0,40,9
30,5,4,0,2,0,4,1,0,0,60,9
18,4,4,1,7,3,4,0,0,0,20,9
35,4,0,0,4,0,4,1,0,0,40,9
53,4,4,2,7,1,4,0,0,0,40,9
46,4,6,2,5,4,4,0,0,0,40,9
45,4,4,0,1,0,4,1,0,0,40,9
35,4,3,0,7,0,1,1,0,0,60,1
41,4,4,1,1,3,4,1,0,0,40,9
60,6,4,0,6,0,4,1,0,0,70,9
18,4,4,1,1,3,4,1,0,1602,15,9
19,4,4,1,2,3,4,1,0,0,40,9
24,4,4,0,2,0,4,1,0,1579,50,9
56,2,1,0,5,0,4,1,15024,0,40,9
28,4,4,2,2,1,4,1,0,0,70,9
29,4,4,1,7,1,4,1,0,0,32,9
35,6,4,1,2,3,4,1,0,0,40,9
27,0,4,1,0,4,4,0,0,0,40,9
55,4,2,0,5,0,4,1,0,1977,55,0
18,4,4,1,1,3,4,1,0,0,35,9
53,4,4,1,2,1,4,1,0,0,40,9
26,4,5,0,2,0,4,1,0,0,20,1
55,4,4,0,4,0,4,1,0,0,40,9
45,2,4,0,8,0,4,1,0,0,40,9
28,4,4,1,2,3,4,1,0,0,40,9
32,4,1,0,8,0,4,1,0,0,40,9
27,4,4,1,2,3,4,1,0,0,40,9
35,4,4,2,2,1,4,0,0,0,40,9
36,4,4,2,2,4,4,0,0,0,37,9
41,4,1,0,6,0,4,1,15024,0,45,9
23,4,1,1,6,3,4,1,0,0,20,9
22,4,3,1,2,2,4,1,0,0,40,9
36,6,6,2,5,4,4,1,25236,0,40,9
65,5,1,0,8,0,4,1,0,0,40,9
59,0,4,0,0,0,4,1,0,0,41,9
25,4,4,1,6,3,4,0,0,0,40,8
33,2,4,0,4,0,4,1,0,1887,40,9
31,4,4,0,6,0,4,1,0,0,40,9
50,7,1,0,8,0,4,1,0,0,40,9
49,7,4,0,5,0,4,1,0,0,50,9
43,4,1,2,8,4,4,0,0,0,40,9
23,1,4,0,1,2,4,0,0,0,40,9
34,4,5,0,8,0,1,1,3103,0,40,1
23,4,4,2,6,3,2,0,0,0,40,9
63,4,3,0,2,0,4,1,0,0,40,9
33,4,4,1,2,1,4,1,0,0,40,9
51,5,1,2,2,4,4,1,0,0,50,9
31,4,4,2,2,1,4,1,0,0,45,9
32,4,4,0,8,3,4,0,2597,0,40,6
48,0,4,0,0,0,4,1,0,0,40,0
31,4,4,1,1,1,2,0,0,0,36,5
47,4,0,0,6,0,4,1,0,0,40,9
54,7,4,0,4,0,4,1,0,0,40,9
23,4,4,1,6,1,4,1,0,0,40,9
34,4,4,0,8,0,4,1,0,0,40,9
46,4,3,0,7,5,2,0,0,0,35,9
34,4,0,2,6,1,4,1,0,0,50,9
31,4,4,1,7,1,4,1,0,0,50,9
41,4,4,0,4,0,4,1,0,0,40,8
41,0,4,1,0,3,4,0,0,0,40,9
27,6,0,1,5,2,4,1,0,0,30,9
30,0,3,1,0,3,2,0,0,0,40,9
23,4,4,1,2,3,4,1,0,0,40,9
24,2,0,1,1,3,4,0,0,0,20,0
59,1,0,0,1,0,4,1,0,0,40,9
56,4,4,0,2,0,4,1,5013,0,40,9
35,6,4,0,2,0,0,1,0,0,40,9
59,4,4,0,7,0,4,1,0,0,45,6
47,4,0,0,2,0,4,1,0,0,40,9
51,6,4,2,6,1,4,0,0,0,44,9
42,4,1,2,1,4,4,0,0,0,45,9
29,1,4,2,1,3,4,0,0,0,40,9
23,4,4,1,2,4,4,1,0,0,45,5
43,6,4,0,2,0,4,1,0,0,60,9
46,4,4,0,8,0,4,1,0,0,40,9
30,4,4,2,1,1,4,0,0,0,40,9
23,4,4,1,4,3,4,0,0,0,20,9
29,7,5,1,5,1,4,0,0,0,35,9
33,4,4,2,8,1,4,0,0,0,45,9
33,2,4,0,7,0,2,1,2105,0,40,9
46,2,4,2,1,4,4,0,0,0,45,9
35,4,4,2,1,1,2,0,0,0,40,9
36,4,1,0,8,0,4,1,0,1887,40,9
25,4,4,2,8,4,4,0,0,0,37,9
35,4,1,0,6,0,4,1,0,0,40,9
30,4,3,1,2,4,4,1,0,0,42,9
39,4,4,0,7,0,1,1,0,0,84,9
37,4,4,0,2,0,4,1,0,0,55,9
22,4,4,1,2,1,4,1,0,0,42,9
25,4,4,0,2,0,4,1,0,0,60,9
50,4,4,0,6,5,2,0,0,0,40,9
64,1,6,0,5,0,4,1,15024,0,45,0
33,4,0,2,5,1,4,1,0,0,45,9
59,5,3,0,2,0,4,1,0,0,40,3
24,4,4,1,1,1,4,0,0,0,40,9
41,4,1,0,6,0,4,1,0,0,55,9
38,0,3,1,0,3,4,0,0,0,12,9
60,4,1,2,8,3,4,1,0,0,60,9
19,4,4,1,2,4,4,1,0,0,30,9
23,4,4,1,2,2,4,1,0,0,40,9
57,5,5,0,6,0,4,1,99999,0,40,9
36,4,5,0,1,0,4,1,0,1977,40,6
17,0,3,1,0,3,4,1,0,0,40,9
24,4,1,1,5,3,4,1,0,0,40,9
32,4,4,0,2,0,4,1,0,0,50,9
27,4,1,0,6,0,4,1,0,0,45,9
43,4,0,1,1,3,4,0,0,0,55,9
21,0,4,1,0,3,4,1,0,0,40,9
54,4,0,3,8,1,4,0,0,0,40,9
22,4,4,0,2,0,4,1,0,0,45,9
29,4,4,1,2,1,4,1,0,0,50,9
22,4,3,1,2,1,0,1,0,0,50,9
37,4,1,0,6,0,4,1,0,0,50,9
38,6,2,0,5,0,4,1,0,0,50,9
34,4,4,0,2,0,4,1,0,0,40,9
45,4,4,0,2,0,4,1,0,0,84,9
28,4,3,1,7,1,4,0,0,0,40,5
68,4,2,2,5,1,4,0,0,0,40,6
36,4,4,0,2,0,1,1,0,0,40,7
20,4,3,1,7,4,4,1,0,0,30,5
24,4,4,1,2,3,4,0,0,0,45,9
38,4,4,2,8,4,4,0,0,0,40,9
32,4,1,1,8,1,4,0,0,0,40,9
34,4,4,0,5,0,4,1,7298,0,50,9
47,4,4,3,1,1,4,0,2174,0,40,1
28,4,1,1,7,1,4,0,0,0,50,9
32,4,6,0,5,0,4,1,0,0,40,9
58,4,4,0,2,0,4,1,0,0,40,9
64,5,6,0,5,0,4,1,99999,0,35,9
38,4,4,1,6,3,4,0,0,0,50,9
43,4,4,1,1,1,4,0,0,0,40,9
28,4,3,2,2,1,4,1,0,0,40,9
21,4,4,1,1,3,4,1,0,0,40,0
23,4,1,1,5,3,1,0,0,0,20,9
25,4,3,1,2,3,2,1,2907,0,40,9
41,4,4,2,1,1,2,1,2354,0,40,9
24,0,4,1,0,1,4,0,0,0,36,9
41,4,4,0,2,0,2,1,0,0,40,9
27,4,1,0,5,0,4,1,0,0,40,9
54,4,3,3,7,4,4,1,0,0,30,9
28,2,4,2,2,3,4,0,0,0,25,9
29,4,3,0,2,0,4,1,0,2042,40,9
36,4,4,2,2,1,4,1,0,0,30,9
41,5,1,0,8,0,1,1,0,1977,60,2
