Time,Temperature
17278,22.00000002
17279,22.00000002
17280,22.00000002
17281,22.00000002
17282,22.00000002
17283,22.00000002
17284,22.00000002
17285,22.00000002
17286,22.00000002
17287,22.00000002
17288,22.00000002
17289,22.00000002
17290,22.00000002
17291,22.00000002
17292,22.00000002
17293,22.00000002
17294,22.00000002
17295,22.00000002
17296,22.00000002
17297,22.00000002
17298,22.00000002
17299,22.00000002
17300,22.00000002
17301,22.00000002
17302,22.00000002
17303,22.00000002
17304,22.00000002
17305,22.00000002
17306,22.00000002
17307,22.00000002
17308,22.00000002
17309,22.00000002
17310,22.00000002
17311,22.00000002
17312,22.00000002
17313,22.00000002
17314,22.00000002
17315,22.00000002
17316,22.00000002
17317,22.00000002
17318,22.00000002
17319,22.00000002
17320,22.00000002
17321,22.00000002
17322,22.00000002
17323,22.00000002
17324,22.00000002
17325,22.00000002
17326,22.00000002
17327,22.00000002
17328,22.00000002
17329,22.00000002
17330,22.00000002
17331,22.00000002
17332,22.00000002
17333,22.00000002
17334,22.00000002
17335,22.00000002
17336,22.00000002
17337,22.00000002
17338,22.00000002
17339,22.00000002
17340,22.00000002
17341,22.00000002
17342,22.00000002
17343,22.00000002
17344,22.00000002
17345,22.00000002
17346,22.00000002
17347,22.00000002
17348,22.00000002
17349,22.00000002
17350,22.00000002
17351,22.00000002
17352,22.00000002
17353,22.00000002
17354,22.00000002
17355,22.00000002
17356,22.00000002
17357,22.00000002
17358,22.00000002
17359,22.00000002
17360,22.00000002
17361,22.00000002
17362,22.00000002
17363,22.00000002
17364,22.00000002
17365,22.00000002
17366,22.00000002
17367,22.00000002
17368,22.00000002
17369,22.00000002
17370,22.00000002
17371,22.00000002
17372,22.00000002
17373,22.00000002
17374,22.00000002
17375,22.00000002
17376,22.00000002
17377,22.00000002
17378,22.00000002
17379,22.00000002
17380,22.00000002
17381,22.00000002
17382,22.00000002
17383,22.00000002
17384,22.00000002
17385,22.00000002
17386,22.00000002
17387,22.00000002
17388,22.00000002
17389,22.00000002
17390,22.00000002
17391,22.00000002
17392,22.00000002
17393,22.00000002
17394,22.00000002
17395,22.00000002
17396,22.00000002
17397,22.00000002
17398,22.00000002
17399,22.00000002
17400,22.00000002
17401,22.00000002
17402,22.00000002
17403,22.00000002
17404,22.00000002
17405,22.00000002
17406,22.00000002
17407,22.00000002
17408,22.00000002
17409,22.00000002
17410,22.00000002
17411,22.00000002
17412,22.00000002
17413,22.00000002
17414,22.00000002
17415,22.00000002
17416,22.00000002
17417,22.00000002
17418,22.00000002
17419,22.00000002
17420,22.00000002
17421,22.00000002
17422,22.00000002
17423,22.00000002
17424,22.00000002
17425,22.00000002
17426,22.00000002
17427,22.00000002
17428,22.00000002
17429,22.00000002
17430,22.00000002
17431,22.00000002
17432,22.00000002
17433,22.00000002
17434,22.00000002
17435,22.00000002
17436,22.00000002
17437,22.00000002
17438,22.00000002
17439,22.00000002
17440,22.00000002
17441,22.00000002
17442,22.00000002
17443,22.00000002
17444,22.00000002
17445,22.00000002
17446,22.00000002
17447,22.00000002
17448,22.00000002
17449,22.00000002
17450,22.00000002
17451,22.00000002
17452,22.00000002
17453,22.00000002
17454,22.00000002
17455,22.00000002
17456,22.00000002
17457,22.00000002
17458,22.00000002
17459,22.00000002
17460,22.00000002
17461,22.00000002
17462,22.00000002
17463,22.00000002
17464,22.00000002
17465,22.00000002
17466,22.00000002
17467,22.00000002
17468,22.00000002
17469,22.00000002
17470,22.00000002
17471,22.00000002
17472,22.00000002
17473,22.00000002
17474,22.00000002
17475,22.00000002
17476,22.00000002
17477,22.00000002
17478,22.00000002
17479,22.00000002
17480,22.00000002
17481,22.00000002
17482,22.00000002
17483,22.00000002
17484,22.00000002
17485,22.00000002
17486,22.00000002
17487,22.00000002
17488,22.00000002
17489,22.00000002
17490,22.00000002
17491,22.00000002
17492,22.00000002
17493,22.00000002
17494,22.00000002
17495,22.00000002
17496,22.00000002
17497,22.00000002
17498,22.00000002
17499,22.00000002
17500,22.00000002
17501,22.00000002
17502,22.00000002
17503,22.00000002
17504,22.00000002
17505,22.00000002
17506,22.00000002
17507,22.00000002
17508,22.00000002
17509,22.00000002
17510,22.00000002
17511,22.00000002
17512,22.00000002
17513,22.00000002
17514,22.00000002
17515,22.00000002
17516,22.00000002
17517,22.00000002
17518,22.00000002
17519,22.00000002
17520,22.00000002
17521,22.00000002
17522,22.00000002
17523,22.00000002
17524,22.00000002
17525,22.00000002
17526,22.00000002
17527,22.00000002
17528,22.00000002
17529,22.00000002
17530,22.00000002
17531,22.00000002
17532,22.00000002
17533,22.00000002
17534,22.00000002
17535,22.00000002
17536,22.00000002
17537,22.00000002
17538,22.00000002
17539,22.00000002
17540,22.00000002
17541,22.00000002
17542,22.00000002
17543,22.00000002
17544,22.00000002
17545,22.00000002
17546,22.00000002
17547,22.00000002
17548,22.00000002
17549,22.00000002
17550,22.00000002
17551,22.00000002
17552,22.00000002
17553,22.00000002
17554,22.00000002
17555,22.00000002
17556,22.00000002
17557,22.00000002
17558,22.00000002
17559,22.00000002
17560,22.00000002
17561,22.00000002
17562,22.00000002
17563,22.00000002
17564,22.00000002
17565,22.00000002
17566,22.00000002
17567,22.00000002
17568,22.00000002
17569,22.00000002
17570,22.00000002
17571,22.00000002
17572,22.00000002
17573,22.00000002
17574,22.00000002
17575,22.00000002
17576,22.00000002
17577,22.00000002
17578,22.00000002
17579,22.00000002
17580,22.00000002
17581,22.00000002
17582,22.00000002
17583,22.00000002
17584,22.00000002
17585,22.00000002
17586,22.00000002
17587,22.00000002
17588,22.00000002
17589,22.00000002
17590,22.00000002
17591,22.00000002
17592,22.00000002
17593,22.00000002
17594,22.00000002
17595,22.00000002
17596,22.00000002
17597,22.00000002
17598,22.00000002
17599,22.00000002
17600,22.00000002
17601,22.00000002
17602,22.00000002
17603,22.00000002
17604,22.00000002
17605,22.00000002
17606,22.00000002
17607,22.00000002
17608,22.00000002
17609,22.00000002
17610,22.00000002
17611,22.00000002
17612,22.00000002
17613,22.00000002
17614,22.00000002
17615,22.00000002
17616,22.00000002
17617,22.00000002
17618,22.00000002
17619,22.00000002
17620,22.00000002
17621,22.00000002
17622,22.00000002
17623,22.00000002
17624,22.00000002
17625,22.00000002
17626,22.00000002
17627,22.00000002
17628,22.00000002
17629,22.00000002
17630,22.00000002
17631,22.00000002
17632,22.00000002
17633,22.00000002
17634,22.00000002
17635,22.00000002
17636,22.00000002
17637,22.00000002
17638,22.00000002
17639,22.00000002
17640,22.00000002
17641,22.00000002
17642,22.00000002
17643,22.00000002
17644,22.00000002
17645,22.00000002
17646,22.00000002
17647,22.00000002
17648,22.00000002
17649,22.00000002
17650,22.00000002
17651,22.00000002
17652,22.00000002
17653,22.00000002
17654,22.00000002
17655,22.00000002
17656,22.00000002
17657,22.00000002
17658,22.00000002
17659,22.00000002
17660,22.00000002
17661,22.00000002
17662,22.00000002
17663,22.00000002
17664,22.00000002
17665,22.00000002
17666,22.00000002
17667,22.00000002
17668,22.00000002
17669,22.00000002
17670,22.00000002
17671,22.00000002
17672,22.00000002
17673,22.00000002
17674,22.00000002
17675,22.00000002
17676,22.00000002
17677,22.00000002
17678,22.00000002
17679,22.00000002
17680,22.00000002
17681,22.00000002
17682,22.00000002
17683,22.00000002
17684,22.00000002
17685,22.00000002
17686,22.00000002
17687,22.00000002
17688,22.00000002
17689,22.00000002
17690,22.00000002
17691,22.00000002
17692,22.00000002
17693,22.00000002
17694,22.00000002
17695,22.00000002
17696,22.00000002
17697,22.00000002
17698,22.00000002
17699,22.00000002
17700,22.00000002
17701,22.00000002
17702,22.00000002
17703,22.00000002
17704,22.00000002
17705,22.00000002
17706,22.00000002
17707,22.00000002
17708,22.00000002
17709,22.00000002
17710,22.00000002
17711,22.00000002
17712,22.00000002
17713,22.00000002
17714,22.00000002
17715,22.00000002
17716,22.00000002
17717,22.00000002
17718,22.00000002
17719,22.00000002
17720,22.00000002
17721,22.00000002
17722,22.00000002
17723,22.00000002
17724,22.00000002
17725,22.00000002
17726,22.00000002
17727,22.00000002
17728,22.00000002
17729,22.00000002
17730,22.00000002
17731,22.00000002
17732,22.00000002
17733,22.00000002
17734,22.00000002
17735,22.00000002
17736,22.00000002
17737,22.00000002
17738,22.00000002
17739,22.00000002
17740,22.00000002
17741,22.00000002
17742,22.00000002
17743,22.00000002
17744,22.00000002
17745,22.00000002
17746,22.00000002
17747,22.00000002
17748,22.00000002
17749,22.00000002
17750,22.00000002
17751,22.00000002
17752,22.00000002
17753,22.00000002
17754,22.00000002
17755,22.00000002
17756,22.00000002
17757,22.00000002
17758,22.00000002
17759,22.00000002
17760,22.00000002
17761,22.00000002
17762,22.00000002
17763,22.00000002
17764,22.00000002
17765,22.00000002
17766,22.00000002
17767,22.00000002
17768,22.00000002
17769,22.00000002
17770,22.00000002
17771,22.00000002
17772,22.00000002
17773,22.00000002
17774,22.00000002
17775,22.00000002
17776,22.00000002
17777,22.00000002
17778,22.00000002
17779,22.00000002
17780,22.00000002
17781,22.00000002
17782,22.00000002
17783,22.00000002
17784,22.00000002
17785,22.00000002
17786,22.00000002
17787,22.00000002
17788,22.00000002
17789,22.00000002
17790,22.00000002
17791,22.00000002
17792,22.00000002
17793,22.00000002
17794,22.00000002
17795,22.00000002
17796,22.00000002
17797,22.00000002
17798,22.00000002
17799,22.00000002
17800,22.00000002
17801,22.00000002
17802,22.00000002
17803,22.00000002
17804,22.00000002
17805,22.00000002
17806,22.00000002
17807,22.00000002
17808,22.00000002
17809,22.00000002
17810,22.00000002
17811,22.00000002
17812,22.00000002
17813,22.00000002
17814,22.00000002
17815,22.00000002
17816,22.00000002
17817,22.00000002
17818,22.00000002
17819,22.00000002
17820,22.00000002
17821,22.00000002
17822,22.00000002
17823,22.00000002
17824,22.00000002
17825,22.00000002
17826,22.00000002
17827,22.00000002
17828,22.00000002
17829,22.00000002
17830,22.00000002
17831,22.00000002
17832,22.00000002
17833,22.00000002
17834,22.00000002
17835,22.00000002
17836,22.00000002
17837,22.00000002
17838,22.00000002
17839,22.00000002
17840,22.00000002
17841,22.00000002
17842,22.00000002
17843,22.00000002
17844,22.00000002
17845,22.00000002
17846,22.00000002
17847,22.00000002
17848,22.00000002
17849,22.00000002
17850,22.00000002
17851,22.00000002
17852,22.00000002
17853,22.00000002
17854,22.00000002
17855,22.00000002
17856,22.00000002
17857,22.00000002
17858,22.00000002
17859,22.00000002
17860,22.00000002
17861,22.00000002
17862,22.00000002
17863,22.00000002
17864,22.00000002
17865,22.00000002
17866,22.00000002
17867,22.00000002
17868,22.00000002
17869,22.00000002
17870,22.00000002
17871,22.00000002
17872,22.00000002
17873,22.00000002
17874,22.00000002
17875,22.00000002
17876,22.00000002
17877,22.00000002
17878,22.00000002
17879,22.00000002
17880,22.00000002
17881,22.00000002
17882,22.00000002
17883,22.00000002
17884,22.00000002
17885,22.00000002
17886,22.00000002
17887,22.00000002
17888,22.00000002
17889,22.00000002
17890,22.00000002
17891,22.00000002
17892,22.00000002
17893,22.00000002
17894,22.00000002
17895,22.00000002
17896,22.00000002
17897,22.00000002
17898,22.00000002
17899,22.00000002
17900,22.00000002
17901,22.00000002
17902,22.00000002
17903,22.00000002
17904,22.00000002
17905,22.00000002
17906,22.00000002
17907,22.00000002
17908,22.00000002
17909,22.00000002
17910,22.00000002
17911,22.00000002
17912,22.00000002
17913,22.00000002
17914,22.00000002
17915,22.00000002
17916,22.00000002
17917,22.00000002
17918,22.00000002
17919,22.00000002
17920,22.00000002
17921,22.00000002
17922,22.00000002
17923,22.00000002
17924,22.00000002
17925,22.00000002
17926,22.00000002
17927,22.00000002
17928,22.00000002
17929,22.00000002
17930,22.00000002
17931,22.00000002
17932,22.00000002
17933,22.00000002
17934,22.00000002
17935,22.00000002
17936,22.00000002
17937,22.00000002
17938,22.00000002
17939,22.00000002
17940,22.00000002
17941,22.00000002
17942,22.00000002
17943,22.00000002
17944,22.00000002
17945,22.00000002
17946,22.00000002
17947,22.00000002
17948,22.00000002
17949,22.00000002
17950,22.00000002
17951,22.00000002
17952,22.00000002
17953,22.00000002
17954,22.00000002
17955,22.00000002
17956,22.00000002
17957,22.00000002
17958,22.00000002
17959,22.00000002
17960,22.00000002
17961,22.00000002
17962,22.00000002
17963,22.00000002
17964,22.00000002
17965,22.00000002
17966,22.00000002
17967,22.00000002
17968,22.00000002
17969,22.00000002
17970,22.00000002
17971,22.00000002
17972,22.00000002
17973,22.00000002
17974,22.00000002
17975,22.00000002
17976,22.00000002
17977,22.00000002
17978,22.00000002
17979,22.00000002
17980,22.00000002
17981,22.00000002
17982,22.00000002
17983,22.00000002
17984,22.00000002
17985,22.00000002
17986,22.00000002
17987,22.00000002
17988,22.00000002
17989,22.00000002
17990,22.00000002
17991,22.00000002
17992,22.00000002
17993,22.00000002
17994,22.00000002
17995,22.00000002
17996,22.00000002
17997,22.00000002
17998,22.00000002
17999,22.00000002
18000,22.00000002
18001,22.00000002
18002,22.00000002
18003,22.00000002
18004,22.00000002
18005,22.00000002
18006,22.00000002
18007,22.00000002
18008,22.00000002
18009,22.00000002
18010,22.00000002
18011,22.00000002
18012,22.00000002
18013,22.00000002
18014,22.00000002
18015,22.00000002
18016,22.00000002
18017,22.00000002
18018,22.00000002
18019,22.00000002
18020,22.00000002
18021,22.00000002
18022,22.00000002
18023,22.00000002
18024,22.00000002
18025,22.00000002
18026,22.00000002
18027,22.00000002
18028,22.00000002
18029,22.00000002
18030,22.00000002
18031,22.00000002
18032,22.00000002
18033,22.00000002
18034,22.00000002
18035,22.00000002
18036,22.00000002
18037,22.00000002
18038,22.00000002
18039,22.00000002
18040,22.00000002
18041,22.00000002
18042,22.00000002
18043,22.00000002
18044,22.00000002
18045,22.00000002
18046,22.00000002
18047,22.00000002
18048,22.00000002
18049,22.00000002
18050,22.00000002
18051,22.00000002
18052,22.00000002
18053,22.00000002
18054,22.00000002
18055,22.00000002
18056,22.00000002
18057,22.00000002
18058,22.00000002
18059,22.00000002
18060,22.00000002
18061,22.00000002
18062,22.00000002
18063,22.00000002
18064,22.00000002
18065,22.00000002
18066,22.00000002
18067,22.00000002
18068,22.00000002
18069,22.00000002
18070,22.00000002
18071,22.00000002
18072,22.00000002
18073,22.00000002
18074,22.00000002
18075,22.00000002
18076,22.00000002
18077,22.00000002
18078,22.00000002
18079,22.00000002
18080,22.00000002
18081,22.00000002
18082,22.00000002
18083,22.00000002
18084,22.00000002
18085,22.00000002
18086,22.00000002
18087,22.00000002
18088,22.00000002
18089,22.00000002
18090,22.00000002
18091,22.00000002
18092,22.00000002
18093,22.00000002
18094,22.00000002
18095,22.00000002
18096,22.00000002
18097,22.00000002
18098,22.00000002
18099,22.00000002
18100,22.00000002
18101,22.00000002
18102,22.00000002
18103,22.00000002
18104,22.00000002
18105,22.00000002
18106,22.00000002
18107,22.00000002
18108,22.00000002
18109,22.00000002
18110,22.00000002
18111,22.00000002
18112,22.00000002
18113,22.00000002
18114,22.00000002
18115,22.00000002
18116,22.00000002
18117,22.00000002
18118,22.00000002
18119,22.00000002
18120,22.00000002
18121,22.00000002
18122,22.00000002
18123,22.00000002
18124,22.00000002
18125,22.00000002
18126,22.00000002
18127,22.00000002
18128,22.00000002
18129,22.00000002
18130,22.00000002
18131,22.00000002
18132,22.00000002
18133,22.00000002
18134,22.00000002
18135,22.00000002
18136,22.00000002
18137,22.00000002
18138,22.00000002
18139,22.00000002
18140,22.00000002
18141,22.00000002
18142,22.00000002
18143,22.00000002
18144,22.00000002
18145,22.00000002
18146,22.00000002
18147,22.00000002
18148,22.00000002
18149,22.00000002
18150,22.00000002
18151,22.00000002
18152,22.00000002
18153,22.00000002
18154,22.00000002
18155,22.00000002
18156,22.00000002
18157,22.00000002
18158,22.00000002
18159,22.00000002
18160,22.00000002
18161,22.00000002
18162,22.00000002
18163,22.00000002
18164,22.00000002
18165,22.00000002
18166,22.00000002
18167,22.00000002
18168,22.00000002
18169,22.00000002
18170,22.00000002
18171,22.00000002
18172,22.00000002
18173,22.00000002
18174,22.00000002
18175,22.00000002
18176,22.00000002
18177,22.00000002
18178,22.00000002
18179,22.00000002
18180,22.00000002
18181,22.00000002
18182,22.00000002
18183,22.00000002
18184,22.00000002
18185,22.00000002
18186,22.00000002
18187,22.00000002
18188,22.00000002
18189,22.00000002
18190,22.00000002
18191,22.00000002
18192,22.00000002
18193,22.00000002
18194,22.00000002
18195,22.00000002
18196,22.00000002
18197,22.00000002
18198,22.00000002
18199,22.00000002
18200,22.00000002
18201,22.00000002
18202,22.00000002
18203,22.00000002
18204,22.00000002
18205,22.00000002
18206,22.00000002
18207,22.00000002
18208,22.00000002
18209,22.00000002
18210,22.00000002
18211,22.00000002
18212,22.00000002
18213,22.00000002
18214,22.00000002
18215,22.00000002
18216,22.00000002
18217,22.00000002
18218,22.00000002
18219,22.00000002
18220,22.00000002
18221,22.00000002
18222,22.00000002
18223,22.00000002
18224,22.00000002
18225,22.00000002
18226,22.00000002
18227,22.00000002
18228,22.00000002
18229,22.00000002
18230,22.00000002
18231,22.00000002
18232,22.00000002
18233,22.00000002
18234,22.00000002
18235,22.00000002
18236,22.00000002
18237,22.00000002
18238,22.00000002
18239,22.00000002
18240,22.00000002
18241,22.00000002
18242,22.00000002
18243,22.00000002
18244,22.00000002
18245,22.00000002
18246,22.00000002
18247,22.00000002
18248,22.00000002
18249,22.00000002
18250,22.00000002
18251,22.00000002
18252,22.00000002
18253,22.00000002
18254,22.00000002
18255,22.00000002
18256,22.00000002
18257,22.00000002
18258,22.00000002
18259,22.00000002
18260,22.00000002
18261,22.00000002
18262,22.00000002
18263,22.00000002
18264,22.00000002
18265,22.00000002
18266,22.00000002
18267,22.00000002
18268,22.00000002
18269,22.00000002
18270,22.00000002
18271,22.00000002
18272,22.00000002
18273,22.00000002
18274,22.00000002
18275,22.00000002
18276,22.00000002
18277,22.00000002
18278,22.00000002
18279,22.00000002
18280,22.00000002
18281,22.00000002
18282,22.00000002
18283,22.00000002
18284,22.00000002
18285,22.00000002
18286,22.00000002
18287,22.00000002
18288,22.00000002
18289,22.00000002
18290,22.00000002
18291,22.00000002
18292,22.00000002
18293,22.00000002
18294,22.00000002
18295,22.00000002
18296,22.00000002
18297,22.00000002
18298,22.00000002
18299,22.00000002
18300,22.00000002
18301,22.00000002
18302,22.00000002
18303,22.00000002
18304,22.00000002
18305,22.00000002
18306,22.00000002
18307,22.00000002
18308,22.00000002
18309,22.00000002
18310,22.00000002
18311,22.00000002
18312,22.00000002
18313,22.00000002
18314,22.00000002
18315,22.00000002
18316,22.00000002
18317,22.00000002
18318,22.00000002
18319,22.00000002
18320,22.00000002
18321,22.00000002
18322,22.00000002
18323,22.00000002
18324,22.00000002
18325,22.00000002
18326,22.00000002
18327,22.00000002
18328,22.00000002
18329,22.00000002
18330,22.00000002
18331,22.00000002
18332,22.00000002
18333,22.00000002
18334,22.00000002
18335,22.00000002
18336,22.00000002
18337,22.00000002
18338,22.00000002
18339,22.00000002
18340,22.00000002
18341,22.00000002
18342,22.00000002
18343,22.00000002
18344,22.00000002
18345,22.00000002
18346,22.00000002
18347,22.00000002
18348,22.00000002
18349,22.00000002
18350,22.00000002
18351,22.00000002
18352,22.00000002
18353,22.00000002
18354,22.00000002
18355,22.00000002
18356,22.00000002
18357,22.00000002
18358,22.00000002
18359,22.00000002
18360,22.00000002
18361,22.00000002
18362,22.00000002
18363,22.00000002
18364,22.00000002
18365,22.00000002
18366,22.00000002
18367,22.00000002
18368,22.00000002
18369,22.00000002
18370,22.00000002
18371,22.00000002
18372,22.00000002
18373,22.00000002
18374,22.00000002
18375,22.00000002
18376,22.00000002
18377,22.00000002
18378,22.00000002
18379,22.00000002
18380,22.00000002
18381,22.00000002
18382,22.00000002
18383,22.00000002
18384,22.00000002
18385,22.00000002
18386,22.00000002
18387,22.00000002
18388,22.00000002
18389,22.00000002
18390,22.00000002
18391,22.00000002
18392,22.00000002
18393,22.00000002
18394,22.00000002
18395,22.00000002
18396,22.00000002
18397,22.00000002
18398,22.00000002
18399,22.00000002
18400,22.00000002
18401,22.00000002
18402,22.00000002
18403,22.00000002
18404,22.00000002
18405,22.00000002
18406,22.00000002
18407,22.00000002
18408,22.00000002
18409,22.00000002
18410,22.00000002
18411,22.00000002
18412,22.00000002
18413,22.00000002
18414,22.00000002
18415,22.00000002
18416,22.00000002
18417,22.00000002
18418,22.00000002
18419,22.00000002
18420,22.00000002
18421,22.00000002
18422,22.00000002
18423,22.00000002
18424,22.00000002
18425,22.00000002
18426,22.00000002
18427,22.00000002
18428,22.00000002
18429,22.00000002
18430,22.00000002
18431,22.00000002
18432,22.00000002
18433,22.00000002
18434,22.00000002
18435,22.00000002
18436,22.00000002
18437,22.00000002
18438,22.00000002
18439,22.00000002
18440,22.00000002
18441,22.00000002
18442,22.00000002
18443,22.00000002
18444,22.00000002
18445,22.00000002
18446,22.00000002
18447,22.00000002
18448,22.00000002
18449,22.00000002
18450,22.00000002
18451,22.00000002
18452,22.00000002
18453,22.00000002
18454,22.00000002
18455,22.00000002
18456,22.00000002
18457,22.00000002
18458,22.00000002
18459,22.00000002
18460,22.00000002
18461,22.00000002
18462,22.00000002
18463,22.00000002
18464,22.00000002
18465,22.00000002
18466,22.00000002
18467,22.00000002
18468,22.00000002
18469,22.00000002
18470,22.00000002
18471,22.00000002
18472,22.00000002
18473,22.00000002
18474,22.00000002
18475,22.00000002
18476,22.00000002
18477,22.00000002
18478,22.00000002
18479,22.00000002
18480,22.00000002
18481,22.00000002
18482,22.00000002
18483,22.00000002
18484,22.00000002
18485,22.00000002
18486,22.00000002
18487,22.00000002
18488,22.00000002
18489,22.00000002
18490,22.00000002
18491,22.00000002
18492,22.00000002
18493,22.00000002
18494,22.00000002
18495,22.00000002
18496,22.00000002
18497,22.00000002
18498,22.00000002
18499,22.00000002
18500,22.00000002
18501,22.00000002
18502,22.00000002
18503,22.00000002
18504,22.00000002
18505,22.00000002
18506,22.00000002
18507,22.00000002
18508,22.00000002
18509,22.00000002
18510,22.00000002
18511,22.00000002
18512,22.00000002
18513,22.00000002
18514,22.00000002
18515,22.00000002
18516,22.00000002
18517,22.00000002
18518,22.00000002
18519,22.00000002
18520,22.00000002
18521,22.00000002
18522,22.00000002
18523,22.00000002
18524,22.00000002
18525,22.00000002
18526,22.00000002
18527,22.00000002
18528,22.00000002
18529,22.00000002
18530,22.00000002
18531,22.00000002
18532,22.00000002
18533,22.00000002
18534,22.00000002
18535,22.00000002
18536,22.00000002
18537,22.00000002
18538,22.00000002
18539,22.00000002
18540,22.00000002
18541,22.00000002
18542,22.00000002
18543,22.00000002
18544,22.00000002
18545,22.00000002
18546,22.00000002
18547,22.00000002
18548,22.00000002
18549,22.00000002
18550,22.00000002
18551,22.00000002
18552,22.00000002
18553,22.00000002
18554,22.00000002
18555,22.00000002
18556,22.00000002
18557,22.00000002
18558,22.00000002
18559,22.00000002
18560,22.00000002
18561,22.00000002
18562,22.00000002
18563,22.00000002
18564,22.00000002
18565,22.00000002
18566,22.00000002
18567,22.00000002
18568,22.00000002
18569,22.00000002
18570,22.00000002
18571,22.00000002
18572,22.00000002
18573,22.00000002
18574,22.00000002
18575,22.00000002
18576,22.00000002
18577,22.00000002
18578,22.00000002
18579,22.00000002
18580,22.00000002
18581,22.00000002
18582,22.00000002
18583,22.00000002
18584,22.00000002
18585,22.00000002
18586,22.00000002
18587,22.00000002
18588,22.00000002
18589,22.00000002
18590,22.00000002
18591,22.00000002
18592,22.00000002
18593,22.00000002
18594,22.00000002
18595,22.00000002
18596,22.00000002
18597,22.00000002
18598,22.00000002
18599,22.00000002
18600,22.00000002
18601,22.00000002
18602,22.00000002
18603,22.00000002
18604,22.00000002
18605,22.00000002
18606,22.00000002
18607,22.00000002
18608,22.00000002
18609,22.00000002
18610,22.00000002
18611,22.00000002
18612,22.00000002
18613,22.00000002
18614,22.00000002
18615,22.00000002
18616,22.00000002
18617,22.00000002
18618,22.00000002
18619,22.00000002
18620,22.00000002
18621,22.00000002
18622,22.00000002
18623,22.00000002
18624,22.00000002
18625,22.00000002
18626,22.00000002
18627,22.00000002
18628,22.00000002
18629,22.00000002
18630,22.00000002
18631,22.00000002
18632,22.00000002
18633,22.00000002
18634,22.00000002
18635,22.00000002
18636,22.00000002
18637,22.00000002
18638,22.00000002
18639,22.00000002
18640,22.00000002
18641,22.00000002
18642,22.00000002
18643,22.00000002
18644,22.00000002
18645,22.00000002
18646,22.00000002
18647,22.00000002
18648,22.00000002
18649,22.00000002
18650,22.00000002
18651,22.00000002
18652,22.00000002
18653,22.00000002
18654,22.00000002
18655,22.00000002
18656,22.00000002
18657,22.00000002
18658,22.00000002
18659,22.00000002
18660,22.00000002
18661,22.00000002
18662,22.00000002
18663,22.00000002
18664,22.00000002
18665,22.00000002
18666,22.00000002
18667,22.00000002
18668,22.00000002
18669,22.00000002
18670,22.00000002
18671,22.00000002
18672,22.00000002
18673,22.00000002
18674,22.00000002
18675,22.00000002
18676,22.00000002
18677,22.00000002
18678,22.00000002
18679,22.00000002
18680,22.00000002
18681,22.00000002
18682,22.00000002
18683,22.00000002
18684,22.00000002
18685,22.00000002
18686,22.00000002
18687,22.00000002
18688,22.00000002
18689,22.00000002
18690,22.00000002
18691,22.00000002
18692,22.00000002
18693,22.00000002
18694,22.00000002
18695,22.00000002
18696,22.00000002
18697,22.00000002
18698,22.00000002
18699,22.00000002
18700,22.00000002
18701,22.00000002
18702,22.00000002
18703,22.00000002
18704,22.00000002
18705,22.00000002
18706,22.00000002
18707,22.00000002
18708,22.00000002
18709,22.00000002
18710,22.00000002
18711,22.00000002
18712,22.00000002
18713,22.00000002
18714,22.00000002
18715,22.00000002
18716,22.00000002
18717,22.00000002
18718,22.00000002
18719,22.00000002
18720,22.00000002
18721,22.00000002
18722,22.00000002
18723,22.00000002
18724,22.00000002
18725,22.00000002
18726,22.00000002
18727,22.00000002
18728,22.00000002
18729,22.00000002
18730,22.00000002
18731,22.00000002
18732,22.00000002
18733,22.00000002
18734,22.00000002
18735,22.00000002
18736,22.00000002
18737,22.00000002
18738,22.00000002
18739,22.00000002
18740,22.00000002
18741,22.00000002
18742,22.00000002
18743,22.00000002
18744,22.00000002
18745,22.00000002
18746,22.00000002
18747,22.00000002
18748,22.00000002
18749,22.00000002
18750,22.00000002
18751,22.00000002
18752,22.00000002
18753,22.00000002
18754,22.00000002
18755,22.00000002
18756,22.00000002
18757,22.00000002
18758,22.00000002
18759,22.00000002
18760,22.00000002
18761,22.00000002
18762,22.00000002
18763,22.00000002
18764,22.00000002
18765,22.00000002
18766,22.00000002
18767,22.00000002
18768,22.00000002
18769,22.00000002
18770,22.00000002
18771,22.00000002
18772,22.00000002
18773,22.00000002
18774,22.00000002
18775,22.00000002
18776,22.00000002
18777,22.00000002
18778,22.00000002
18779,22.00000002
18780,22.00000002
18781,22.00000002
18782,22.00000002
18783,22.00000002
18784,22.00000002
18785,22.00000002
18786,22.00000002
18787,22.00000002
18788,22.00000002
18789,22.00000002
18790,22.00000002
18791,22.00000002
18792,22.00000002
18793,22.00000002
18794,22.00000002
18795,22.00000002
18796,22.00000002
18797,22.00000002
18798,22.00000002
18799,22.00000002
18800,22.00000002
18801,22.00000002
18802,22.00000002
18803,22.00000002
18804,22.00000002
18805,22.00000002
18806,22.00000002
18807,22.00000002
18808,22.00000002
18809,22.00000002
18810,22.00000002
18811,22.00000002
18812,22.00000002
18813,22.00000002
18814,22.00000002
18815,22.00000002
18816,22.00000002
18817,22.00000002
18818,22.00000002
18819,22.00000002
18820,22.00000002
18821,22.00000002
18822,22.00000002
18823,22.00000002
18824,22.00000002
18825,22.00000002
18826,22.00000002
18827,22.00000002
18828,22.00000002
18829,22.00000002
18830,22.00000002
18831,22.00000002
